路線番号,pattern_id,n_speeds,max_run
323,496818,1,1
323,496819,1,1
323,496820,1,1
323,496821,1,1
323,496822,1,1
323,496823,1,1
323,496832,1,1
323,496833,1,1
323,496834,1,1
323,496835,1,1
323,496836,1,1
323,496837,1,1
323,496838,1,1
323,496839,1,1
323,496840,1,1
323,496841,1,1
323,496842,1,1
323,496843,1,1
323,496844,1,1
323,496845,1,1
323,496917,1,1
323,496918,1,1
323,496919,1,1
323,496920,1,1
323,496921,1,1
323,496922,1,1
323,496923,1,1
323,496932,1,1
323,496933,1,1
323,496934,1,1
323,496935,1,1
323,496936,1,1
323,496937,1,1
323,496938,1,1
323,496939,1,1
323,496940,1,1
323,496941,1,1
323,496942,1,1
323,496943,1,1
323,496944,1,1
323,496945,1,1
323,496946,1,1
323,497017,1,1
323,497018,1,1
323,497019,1,1
323,497020,1,1
323,497021,1,1
323,497022,1,1
323,497023,1,1
323,497032,1,1
323,497033,1,1
323,497034,1,1
323,497035,1,1
323,497036,1,1
323,497037,1,1
323,497038,1,1
323,497039,1,1
323,497040,1,1
323,497041,1,1
323,497042,1,1
323,497043,1,1
323,497044,1,1
323,497045,1,1
323,497046,1,1
323,497047,1,1
323,497117,1,1
323,497118,1,1
323,497119,1,1
323,497120,1,1
323,497121,1,1
323,497122,1,1
323,497123,1,1
323,497132,1,1
323,497133,1,1
323,497134,1,1
323,497135,1,1
323,497136,1,1
323,497137,1,1
323,497138,1,1
323,497139,2,2
323,497140,2,2
323,497141,2,2
323,497142,2,2
323,497143,2,2
323,497144,2,2
323,497145,1,1
323,497146,1,1
323,497147,1,1
323,497148,1,1
323,497217,1,1
323,497218,1,1
323,497219,1,1
323,497220,1,1
323,497221,1,1
323,497222,1,1
323,497223,1,1
323,497232,1,1
323,497233,1,1
323,497234,1,1
323,497235,1,1
323,497236,1,1
323,497237,1,1
323,497238,1,1
323,497239,2,2
323,497240,2,2
323,497241,2,2
323,497242,2,2
323,497243,2,2
323,497244,2,2
323,497245,2,2
323,497246,1,1
323,497247,1,1
323,497248,1,1
323,497249,1,1
323,497317,1,1
323,497318,1,1
323,497319,1,1
323,497320,1,1
323,497321,1,1
323,497322,1,1
323,497323,1,1
323,497332,1,1
323,497333,1,1
323,497334,1,1
323,497335,1,1
323,497336,1,1
323,497337,1,1
323,497338,1,1
323,497339,2,2
323,497340,2,2
323,497341,2,2
323,497342,2,2
323,497343,2,2
323,497344,2,2
323,497345,2,2
323,497346,2,2
323,497347,1,1
323,497348,1,1
323,497349,1,1
323,497350,1,1
323,497417,1,1
323,497418,1,1
323,497419,1,1
323,497420,1,1
323,497421,1,1
323,497422,1,1
323,497423,1,1
323,497432,1,1
323,497433,1,1
323,497434,1,1
323,497435,1,1
323,497436,1,1
323,497437,1,1
323,497438,1,1
323,497439,2,2
323,497440,2,2
323,497441,2,2
323,497442,2,2
323,497443,2,2
323,497444,2,2
323,497445,2,2
323,497446,2,2
323,497447,2,2
323,497448,1,1
323,497449,1,1
323,497450,1,1
323,497451,1,1
323,497517,1,1
323,497518,1,1
323,497519,1,1
323,497520,1,1
323,497521,1,1
323,497522,1,1
323,497523,1,1
323,497532,1,1
323,497533,1,1
323,497534,1,1
323,497535,1,1
323,497536,1,1
323,497537,1,1
323,497538,1,1
323,497539,2,2
323,497540,2,2
323,497541,2,2
323,497542,2,2
323,497543,2,2
323,497544,2,2
323,497545,2,2
323,497546,3,3
323,497547,2,2
323,497548,2,2
323,497549,1,1
323,497550,1,1
323,497551,1,1
323,497552,1,1
323,497617,1,1
323,497618,1,1
323,497619,1,1
323,497620,1,1
323,497621,1,1
323,497622,1,1
323,497623,1,1
323,497632,1,1
323,497633,1,1
323,497634,1,1
323,497635,1,1
323,497636,1,1
323,497637,1,1
323,497638,1,1
323,497639,2,2
323,497640,2,2
323,497641,2,2
323,497642,2,2
323,497643,2,2
323,497644,2,2
323,497645,2,2
323,497646,3,3
323,497647,3,3
323,497648,2,2
323,497649,2,2
323,497650,1,1
323,497651,1,1
323,497652,1,1
323,497653,1,1
323,497717,1,1
323,497718,1,1
323,497719,1,1
323,497720,1,1
323,497721,1,1
323,497722,1,1
323,497723,1,1
323,497732,1,1
323,497733,1,1
323,497734,1,1
323,497735,1,1
323,497736,1,1
323,497737,1,1
323,497738,1,1
323,497739,2,2
323,497740,2,2
323,497741,2,2
323,497742,2,2
323,497743,2,2
323,497744,2,2
323,497745,2,2
323,497746,3,3
323,497747,3,3
323,497748,3,3
323,497749,2,2
323,497750,2,2
323,497751,1,1
323,497752,1,1
323,497753,1,1
323,497754,1,1
323,497817,1,1
323,497818,1,1
323,497819,1,1
323,497820,1,1
323,497821,1,1
323,497822,1,1
323,497823,1,1
323,497832,1,1
323,497833,1,1
323,497834,1,1
323,497835,1,1
323,497836,1,1
323,497837,1,1
323,497838,1,1
323,497839,2,2
323,497840,2,2
323,497841,2,2
323,497842,2,2
323,497843,2,2
323,497844,2,2
323,497845,2,2
323,497846,3,3
323,497847,3,3
323,497848,3,3
323,497849,3,3
323,497850,2,2
323,497851,2,2
323,497852,1,1
323,497853,1,1
323,497854,1,1
323,497855,1,1
323,497917,1,1
323,497918,1,1
323,497919,1,1
323,497920,1,1
323,497921,1,1
323,497922,1,1
323,497923,1,1
323,497932,1,1
323,497933,1,1
323,497934,1,1
323,497935,1,1
323,497936,1,1
323,497937,1,1
323,497938,1,1
323,497939,2,2
323,497940,2,2
323,497941,2,2
323,497942,2,2
323,497943,2,2
323,497944,2,2
323,497945,3,2
323,497946,4,3
323,497947,4,3
323,497948,4,3
323,497949,4,3
323,497950,4,3
323,497951,3,2
323,497952,3,2
323,497953,2,1
323,497954,2,1
323,497955,2,1
323,497956,1,1
323,498017,1,1
323,498018,1,1
323,498019,1,1
323,498020,1,1
323,498021,1,1
323,498022,1,1
323,498023,1,1
323,498032,1,1
323,498033,1,1
323,498034,1,1
323,498035,1,1
323,498036,1,1
323,498037,1,1
323,498038,1,1
323,498039,2,2
323,498040,2,2
323,498041,2,2
323,498042,2,2
323,498043,2,2
323,498044,2,2
323,498045,3,2
323,498046,4,3
323,498047,4,3
323,498048,4,3
323,498049,4,3
323,498050,4,3
323,498051,4,3
323,498052,3,2
323,498053,3,2
323,498054,2,1
323,498055,2,1
323,498056,2,1
323,498057,1,1
323,498117,1,1
323,498118,1,1
323,498119,1,1
323,498120,1,1
323,498121,1,1
323,498122,1,1
323,498123,1,1
323,498132,1,1
323,498133,1,1
323,498134,1,1
323,498135,1,1
323,498136,1,1
323,498137,1,1
323,498138,1,1
323,498139,2,2
323,498140,2,2
323,498141,2,2
323,498142,2,2
323,498143,2,2
323,498144,2,2
323,498145,3,2
323,498146,4,3
323,498147,4,3
323,498148,4,3
323,498149,4,3
323,498150,4,3
323,498151,4,3
323,498152,4,3
323,498153,3,2
323,498154,3,2
323,498155,2,1
323,498156,2,1
323,498157,2,1
323,498158,1,1
323,498217,1,1
323,498218,1,1
323,498219,1,1
323,498220,1,1
323,498221,1,1
323,498222,1,1
323,498223,1,1
323,498232,1,1
323,498233,1,1
323,498234,1,1
323,498235,1,1
323,498236,1,1
323,498237,1,1
323,498238,1,1
323,498239,2,2
323,498240,2,2
323,498241,2,2
323,498242,2,2
323,498243,2,2
323,498244,2,2
323,498245,3,2
323,498246,4,3
323,498247,4,3
323,498248,4,3
323,498249,4,3
323,498250,5,5
323,498251,5,5
323,498252,5,5
323,498253,5,5
323,498254,3,2
323,498255,3,2
323,498256,2,1
323,498257,2,1
323,498258,2,1
323,498259,1,1
323,498332,1,1
323,498333,1,1
323,498334,1,1
323,498335,1,1
323,498336,1,1
323,498337,1,1
323,498338,1,1
323,498339,2,2
323,498340,2,2
323,498341,2,2
323,498342,2,2
323,498343,2,2
323,498344,2,2
323,498345,3,2
323,498346,4,3
323,498347,4,3
323,498348,4,3
323,498349,4,3
323,498350,5,5
323,498351,5,5
323,498352,5,5
323,498353,5,5
323,498354,4,3
323,498355,3,2
323,498356,3,2
323,498357,2,1
323,498358,2,1
323,498359,2,1
323,498360,1,1
323,498432,1,1
323,498433,1,1
323,498434,1,1
323,498435,1,1
323,498436,1,1
323,498437,1,1
323,498438,1,1
323,498439,2,2
323,498440,2,2
323,498441,2,2
323,498442,2,2
323,498443,2,2
323,498444,2,2
323,498445,3,2
323,498446,4,3
323,498447,4,3
323,498448,4,3
323,498449,4,3
323,498450,5,5
323,498451,5,5
323,498452,5,5
323,498453,5,5
323,498454,4,3
323,498455,4,3
323,498456,3,2
323,498457,3,2
323,498458,2,1
323,498459,2,1
323,498460,2,1
323,498461,1,1
323,498532,1,1
323,498533,1,1
323,498534,1,1
323,498535,1,1
323,498536,1,1
323,498537,1,1
323,498538,1,1
323,498539,2,2
323,498540,2,2
323,498541,2,2
323,498542,2,2
323,498543,2,2
323,498544,2,2
323,498545,3,2
323,498546,4,3
323,498547,4,3
323,498548,4,3
323,498549,4,3
323,498550,5,5
323,498551,5,5
323,498552,5,5
323,498553,5,5
323,498554,4,3
323,498555,4,3
323,498556,4,3
323,498557,3,2
323,498558,3,2
323,498559,2,1
323,498560,2,1
323,498561,2,1
323,498562,1,1
323,498632,1,1
323,498633,1,1
323,498634,1,1
323,498635,1,1
323,498636,1,1
323,498637,1,1
323,498638,1,1
323,498639,2,2
323,498640,2,2
323,498641,2,2
323,498642,2,2
323,498643,2,2
323,498644,2,2
323,498645,3,2
323,498646,4,3
323,498647,4,3
323,498648,4,3
323,498649,4,3
323,498650,5,5
323,498651,5,5
323,498652,5,5
323,498653,5,5
323,498654,4,3
323,498655,4,3
323,498656,4,3
323,498657,3,2
323,498658,3,2
323,498659,3,2
323,498660,2,1
323,498661,2,1
323,498662,1,1
323,498663,1,1
323,498732,1,1
323,498733,1,1
323,498734,1,1
323,498735,1,1
323,498736,1,1
323,498737,1,1
323,498738,1,1
323,498739,2,2
323,498740,2,2
323,498741,2,2
323,498742,2,2
323,498743,2,2
323,498744,2,2
323,498745,3,2
323,498746,4,3
323,498747,4,3
323,498748,4,3
323,498749,4,3
323,498750,5,5
323,498751,5,5
323,498752,5,5
323,498753,5,5
323,498754,4,3
323,498755,4,3
323,498756,4,3
323,498757,3,2
323,498758,3,2
323,498759,3,2
323,498760,3,2
323,498761,2,1
323,498762,1,1
323,498763,1,1
323,498764,1,1
323,498833,1,1
323,498834,1,1
323,498835,1,1
323,498836,1,1
323,498837,1,1
323,498838,1,1
323,498839,2,2
323,498840,2,2
323,498841,2,2
323,498842,2,2
323,498843,2,2
323,498844,2,2
323,498845,3,2
323,498846,4,3
323,498847,4,3
323,498848,4,3
323,498849,4,3
323,498850,5,5
323,498851,5,5
323,498852,5,5
323,498853,5,5
323,498854,4,3
323,498855,4,3
323,498856,4,3
323,498857,3,2
323,498858,3,2
323,498859,3,2
323,498860,3,2
323,498861,3,2
323,498862,1,1
323,498863,1,1
323,498864,1,1
323,498865,1,1
323,498934,1,1
323,498935,1,1
323,498936,1,1
323,498937,1,1
323,498938,1,1
323,498939,2,2
323,498940,2,2
323,498941,2,2
323,498942,2,2
323,498943,2,2
323,498944,2,2
323,498945,3,2
323,498946,4,3
323,498947,4,3
323,498948,4,3
323,498949,4,3
323,498950,5,5
323,498951,5,5
323,498952,5,5
323,498953,5,5
323,498954,4,3
323,498955,4,3
323,498956,4,3
323,498957,3,2
323,498958,3,2
323,498959,3,2
323,498960,3,2
323,498961,3,2
323,498962,2,2
323,498963,1,1
323,498964,1,1
323,498965,1,1
323,498966,1,1
323,499035,1,1
323,499036,1,1
323,499037,1,1
323,499038,1,1
323,499039,2,2
323,499040,2,2
323,499041,2,2
323,499042,2,2
323,499043,2,2
323,499044,2,2
323,499045,3,2
323,499046,4,3
323,499047,4,3
323,499048,4,3
323,499049,4,3
323,499050,5,5
323,499051,5,5
323,499052,5,5
323,499053,5,5
323,499054,4,3
323,499055,4,3
323,499056,4,3
323,499057,3,2
323,499058,3,2
323,499059,3,2
323,499060,3,2
323,499061,3,2
323,499062,2,2
323,499063,2,2
323,499064,1,1
323,499065,1,1
323,499066,1,1
323,499067,1,1
323,499136,1,1
323,499137,1,1
323,499138,1,1
323,499139,1,1
323,499140,2,2
323,499141,2,2
323,499142,2,2
323,499143,2,2
323,499144,2,2
323,499145,3,2
323,499146,4,3
323,499147,4,3
323,499148,4,3
323,499149,4,3
323,499150,5,5
323,499151,5,5
323,499152,5,5
323,499153,5,5
323,499154,4,3
323,499155,4,3
323,499156,4,3
323,499157,3,2
323,499158,3,2
323,499159,3,2
323,499160,3,2
323,499161,3,2
323,499162,2,2
323,499163,2,2
323,499164,2,2
323,499165,1,1
323,499166,1,1
323,499167,1,1
323,499168,1,1
323,499237,1,1
323,499238,1,1
323,499239,1,1
323,499240,1,1
323,499241,2,2
323,499242,2,2
323,499243,2,2
323,499244,2,2
323,499245,3,2
323,499246,4,3
323,499247,4,3
323,499248,4,3
323,499249,4,3
323,499250,5,5
323,499251,5,5
323,499252,5,5
323,499253,5,5
323,499254,4,3
323,499255,4,3
323,499256,4,3
323,499257,3,2
323,499258,3,2
323,499259,3,2
323,499260,3,2
323,499261,3,2
323,499262,2,2
323,499263,2,2
323,499264,2,2
323,499265,2,2
323,499266,1,1
323,499267,1,1
323,499268,1,1
323,499269,1,1
323,499338,1,1
323,499339,1,1
323,499340,1,1
323,499341,1,1
323,499342,2,2
323,499343,2,2
323,499344,2,2
323,499345,3,2
323,499346,4,3
323,499347,4,3
323,499348,4,3
323,499349,4,3
323,499350,5,5
323,499351,5,5
323,499352,5,5
323,499353,5,5
323,499354,4,3
323,499355,4,3
323,499356,4,3
323,499357,3,2
323,499358,3,2
323,499359,3,2
323,499360,3,2
323,499361,3,2
323,499362,2,2
323,499363,2,2
323,499364,2,2
323,499365,2,2
323,499366,1,1
323,499367,1,1
323,499368,1,1
323,499369,1,1
323,499370,1,1
323,499439,1,1
323,499440,1,1
323,499441,1,1
323,499442,1,1
323,499443,2,2
323,499444,2,2
323,499445,3,2
323,499446,4,3
323,499447,4,3
323,499448,4,3
323,499449,4,3
323,499450,5,5
323,499451,5,5
323,499452,5,5
323,499453,5,5
323,499454,4,3
323,499455,4,3
323,499456,4,3
323,499457,3,2
323,499458,3,2
323,499459,3,2
323,499460,3,2
323,499461,3,2
323,499462,2,2
323,499463,2,2
323,499464,2,2
323,499465,2,2
323,499466,1,1
323,499467,1,1
323,499468,1,1
323,499469,1,1
323,499470,1,1
323,499471,1,1
323,499540,1,1
323,499541,1,1
323,499542,1,1
323,499543,1,1
323,499544,2,2
323,499545,3,2
323,499546,4,3
323,499547,4,3
323,499548,4,3
323,499549,4,3
323,499550,5,5
323,499551,5,5
323,499552,5,5
323,499553,5,5
323,499554,4,3
323,499555,4,3
323,499556,4,3
323,499557,3,2
323,499558,3,2
323,499559,3,2
323,499560,3,2
323,499561,3,2
323,499562,2,2
323,499563,2,2
323,499564,2,2
323,499565,2,2
323,499566,1,1
323,499567,1,1
323,499568,1,1
323,499569,1,1
323,499570,1,1
323,499571,1,1
323,499572,1,1
323,499641,1,1
323,499642,1,1
323,499643,1,1
323,499644,1,1
323,499645,3,2
323,499646,3,2
323,499647,4,3
323,499648,4,3
323,499649,4,3
323,499650,5,5
323,499651,5,5
323,499652,5,5
323,499653,5,5
323,499654,4,3
323,499655,4,3
323,499656,4,3
323,499657,3,2
323,499658,3,2
323,499659,3,2
323,499660,3,2
323,499661,3,2
323,499662,2,2
323,499663,2,2
323,499664,2,2
323,499665,2,2
323,499666,1,1
323,499667,1,1
323,499668,1,1
323,499669,1,1
323,499670,1,1
323,499671,1,1
323,499672,1,1
323,499673,1,1
323,499742,1,1
323,499743,1,1
323,499744,1,1
323,499745,2,1
323,499746,3,2
323,499747,3,2
323,499748,4,3
323,499749,4,3
323,499750,5,5
323,499751,5,5
323,499752,5,5
323,499753,5,5
323,499754,4,3
323,499755,4,3
323,499756,4,3
323,499757,3,2
323,499758,3,2
323,499759,3,2
323,499760,3,2
323,499761,3,2
323,499762,2,2
323,499763,2,2
323,499764,2,2
323,499765,2,2
323,499766,1,1
323,499767,1,1
323,499768,1,1
323,499769,1,1
323,499770,1,1
323,499771,1,1
323,499772,1,1
323,499773,1,1
323,499774,1,1
323,499843,1,1
323,499844,1,1
323,499845,2,1
323,499846,2,1
323,499847,3,2
323,499848,3,2
323,499849,4,3
323,499850,5,5
323,499851,5,5
323,499852,5,5
323,499853,5,5
323,499854,4,3
323,499855,4,3
323,499856,4,3
323,499857,3,2
323,499858,3,2
323,499859,3,2
323,499860,3,2
323,499861,3,2
323,499862,2,2
323,499863,2,2
323,499864,2,2
323,499865,2,2
323,499866,1,1
323,499867,1,1
323,499868,1,1
323,499869,1,1
323,499870,1,1
323,499871,1,1
323,499872,1,1
323,499873,1,1
323,499874,1,1
323,499875,1,1
323,499944,1,1
323,499945,2,1
323,499946,2,1
323,499947,2,1
323,499948,3,2
323,499949,3,2
323,499950,5,5
323,499951,5,5
323,499952,5,5
323,499953,5,5
323,499954,4,3
323,499955,4,3
323,499956,4,3
323,499957,3,2
323,499958,3,2
323,499959,3,2
323,499960,3,2
323,499961,3,2
323,499962,2,2
323,499963,2,2
323,499964,2,2
323,499965,2,2
323,499966,1,1
323,499967,1,1
323,499968,1,1
323,499969,1,1
323,499970,1,1
323,499971,1,1
323,499972,1,1
323,499973,1,1
323,499974,1,1
323,499975,1,1
323,499976,1,1
323,499977,1,1
323,499978,1,1
323,499979,1,1
323,499980,1,1
323,499981,1,1
323,499982,1,1
323,499983,1,1
323,499984,1,1
323,499985,1,1
323,499986,1,1
323,500045,1,1
323,500046,2,1
323,500047,2,1
323,500048,2,1
323,500049,3,2
323,500050,3,2
323,500051,5,5
323,500052,5,5
323,500053,5,5
323,500054,4,3
323,500055,4,3
323,500056,4,3
323,500057,3,2
323,500058,3,2
323,500059,3,2
323,500060,3,2
323,500061,3,2
323,500062,2,2
323,500063,2,2
323,500064,2,2
323,500065,2,2
323,500066,1,1
323,500067,1,1
323,500068,1,1
323,500069,1,1
323,500070,1,1
323,500071,1,1
323,500072,1,1
323,500073,1,1
323,500074,1,1
323,500075,1,1
323,500076,1,1
323,500077,1,1
323,500078,1,1
323,500079,1,1
323,500080,1,1
323,500081,1,1
323,500082,1,1
323,500083,1,1
323,500084,1,1
323,500085,1,1
323,500086,1,1
323,500146,1,1
323,500147,2,1
323,500148,2,1
323,500149,2,1
323,500150,3,2
323,500151,3,2
323,500152,4,3
323,500153,4,3
323,500154,4,3
323,500155,4,3
323,500156,4,3
323,500157,3,2
323,500158,3,2
323,500159,3,2
323,500160,3,2
323,500161,3,2
323,500162,2,2
323,500163,2,2
323,500164,2,2
323,500165,2,2
323,500166,1,1
323,500167,1,1
323,500168,1,1
323,500169,1,1
323,500170,1,1
323,500171,1,1
323,500172,1,1
323,500173,1,1
323,500174,1,1
323,500175,1,1
323,500176,1,1
323,500177,1,1
323,500178,1,1
323,500179,1,1
323,500180,1,1
323,500181,1,1
323,500182,1,1
323,500183,1,1
323,500184,1,1
323,500185,1,1
323,500186,1,1
323,500247,1,1
323,500248,2,1
323,500249,2,1
323,500250,2,1
323,500251,3,2
323,500252,3,2
323,500253,4,3
323,500254,4,3
323,500255,4,3
323,500256,4,3
323,500257,3,2
323,500258,3,2
323,500259,3,2
323,500260,3,2
323,500261,3,2
323,500262,2,2
323,500263,2,2
323,500264,2,2
323,500265,2,2
323,500266,1,1
323,500267,1,1
323,500268,1,1
323,500269,1,1
323,500270,1,1
323,500271,1,1
323,500272,1,1
323,500273,1,1
323,500274,1,1
323,500275,1,1
323,500276,1,1
323,500277,1,1
323,500278,1,1
323,500279,1,1
323,500280,1,1
323,500281,1,1
323,500282,1,1
323,500283,1,1
323,500284,1,1
323,500285,1,1
323,500286,1,1
323,500348,1,1
323,500349,2,1
323,500350,2,1
323,500351,2,1
323,500352,3,2
323,500353,3,2
323,500354,4,3
323,500355,4,3
323,500356,4,3
323,500357,3,2
323,500358,3,2
323,500359,3,2
323,500360,3,2
323,500361,3,2
323,500362,2,2
323,500363,2,2
323,500364,2,2
323,500365,2,2
323,500366,1,1
323,500367,1,1
323,500368,1,1
323,500369,1,1
323,500370,1,1
323,500371,1,1
323,500372,1,1
323,500373,1,1
323,500374,1,1
323,500375,1,1
323,500376,1,1
323,500377,1,1
323,500378,1,1
323,500379,1,1
323,500380,1,1
323,500381,1,1
323,500382,1,1
323,500383,1,1
323,500384,1,1
323,500385,1,1
323,500386,1,1
323,500449,1,1
323,500450,2,1
323,500451,2,1
323,500452,2,1
323,500453,3,2
323,500454,3,2
323,500455,4,3
323,500456,4,3
323,500457,3,2
323,500458,3,2
323,500459,3,2
323,500460,3,2
323,500461,3,2
323,500462,2,2
323,500463,2,2
323,500464,2,2
323,500465,2,2
323,500466,1,1
323,500467,1,1
323,500468,1,1
323,500469,1,1
323,500470,1,1
323,500471,1,1
323,500472,1,1
323,500473,1,1
323,500474,1,1
323,500475,1,1
323,500476,1,1
323,500477,1,1
323,500478,1,1
323,500479,1,1
323,500480,1,1
323,500481,1,1
323,500482,1,1
323,500483,1,1
323,500484,1,1
323,500485,1,1
323,500486,1,1
323,500550,1,1
323,500551,2,1
323,500552,2,1
323,500553,2,1
323,500554,3,2
323,500555,3,2
323,500556,4,3
323,500557,3,2
323,500558,3,2
323,500559,3,2
323,500560,3,2
323,500561,3,2
323,500562,2,2
323,500563,2,2
323,500564,2,2
323,500565,2,2
323,500566,1,1
323,500567,1,1
323,500568,1,1
323,500569,1,1
323,500570,1,1
323,500571,1,1
323,500572,1,1
323,500573,1,1
323,500574,1,1
323,500575,1,1
323,500576,1,1
323,500577,1,1
323,500578,1,1
323,500579,1,1
323,500580,1,1
323,500581,1,1
323,500582,1,1
323,500583,1,1
323,500584,1,1
323,500585,1,1
323,500586,1,1
323,500651,1,1
323,500652,1,1
323,500653,1,1
323,500654,1,1
323,500655,2,2
323,500656,2,2
323,500657,2,2
323,500658,2,2
323,500659,2,2
323,500660,2,2
323,500661,2,2
323,500662,2,2
323,500663,2,2
323,500664,2,2
323,500665,2,2
323,500666,1,1
323,500667,1,1
323,500668,1,1
323,500669,1,1
323,500670,1,1
323,500671,1,1
323,500672,1,1
323,500673,1,1
323,500674,1,1
323,500675,1,1
323,500676,1,1
323,500677,1,1
323,500678,1,1
323,500679,1,1
323,500680,1,1
323,500681,1,1
323,500682,1,1
323,500683,1,1
323,500684,1,1
323,500685,1,1
323,500686,1,1
323,500752,1,1
323,500753,1,1
323,500754,1,1
323,500755,1,1
323,500756,2,2
323,500757,2,2
323,500758,2,2
323,500759,2,2
323,500760,2,2
323,500761,2,2
323,500762,2,2
323,500763,2,2
323,500764,2,2
323,500765,2,2
323,500766,1,1
323,500767,1,1
323,500768,1,1
323,500769,1,1
323,500770,1,1
323,500771,1,1
323,500772,1,1
323,500773,1,1
323,500774,1,1
323,500775,1,1
323,500776,1,1
323,500777,1,1
323,500778,1,1
323,500779,1,1
323,500780,1,1
323,500781,1,1
323,500782,1,1
323,500783,1,1
323,500784,1,1
323,500785,1,1
323,500786,1,1
323,500788,1,1
323,500789,1,1
323,500790,1,1
323,500791,1,1
323,500792,1,1
323,500793,1,1
323,500794,1,1
323,500853,1,1
323,500854,1,1
323,500855,1,1
323,500856,1,1
323,500857,2,2
323,500858,2,2
323,500859,2,2
323,500860,2,2
323,500861,2,2
323,500862,2,2
323,500863,2,2
323,500864,2,2
323,500865,2,2
323,500866,1,1
323,500867,1,1
323,500868,1,1
323,500869,1,1
323,500870,1,1
323,500871,1,1
323,500872,1,1
323,500873,1,1
323,500874,1,1
323,500875,1,1
323,500876,1,1
323,500877,1,1
323,500878,1,1
323,500879,1,1
323,500880,1,1
323,500881,1,1
323,500882,1,1
323,500883,1,1
323,500884,1,1
323,500885,1,1
323,500886,1,1
323,500888,1,1
323,500889,1,1
323,500890,1,1
323,500891,1,1
323,500892,1,1
323,500893,1,1
323,500894,1,1
323,500954,1,1
323,500955,1,1
323,500956,1,1
323,500957,1,1
323,500958,2,2
323,500959,2,2
323,500960,2,2
323,500961,2,2
323,500962,2,2
323,500963,2,2
323,500964,2,2
323,500965,2,2
323,500966,1,1
323,500967,1,1
323,500968,1,1
323,500969,1,1
323,500970,1,1
323,500971,1,1
323,500972,1,1
323,500973,1,1
323,500974,1,1
323,500975,1,1
323,500976,1,1
323,500977,1,1
323,500978,1,1
323,500979,1,1
323,500980,1,1
323,500981,1,1
323,500982,1,1
323,500983,1,1
323,500984,1,1
323,500985,1,1
323,500986,1,1
323,500988,1,1
323,500989,1,1
323,500990,1,1
323,500991,1,1
323,500992,1,1
323,500993,1,1
323,500994,1,1
323,501055,1,1
323,501056,1,1
323,501057,1,1
323,501058,1,1
323,501059,2,2
323,501060,2,2
323,501061,2,2
323,501062,2,2
323,501063,2,2
323,501064,2,2
323,501065,2,2
323,501066,1,1
323,501067,1,1
323,501068,1,1
323,501069,1,1
323,501070,1,1
323,501071,1,1
323,501072,1,1
323,501073,1,1
323,501074,1,1
323,501075,1,1
323,501076,1,1
323,501077,1,1
323,501078,1,1
323,501079,1,1
323,501080,1,1
323,501081,1,1
323,501082,1,1
323,501083,1,1
323,501084,1,1
323,501085,1,1
323,501086,1,1
323,501088,1,1
323,501089,1,1
323,501090,1,1
323,501091,1,1
323,501092,1,1
323,501093,1,1
323,501094,1,1
323,501156,1,1
323,501157,1,1
323,501158,1,1
323,501159,1,1
323,501160,2,2
323,501161,2,2
323,501162,2,2
323,501163,2,2
323,501164,2,2
323,501165,2,2
323,501166,1,1
323,501167,1,1
323,501168,1,1
323,501169,1,1
323,501170,1,1
323,501171,1,1
323,501172,1,1
323,501173,1,1
323,501174,1,1
323,501175,1,1
323,501176,1,1
323,501177,1,1
323,501178,1,1
323,501179,1,1
323,501180,1,1
323,501181,1,1
323,501182,1,1
323,501183,1,1
323,501184,1,1
323,501185,1,1
323,501186,1,1
323,501188,1,1
323,501189,1,1
323,501190,1,1
323,501191,1,1
323,501192,1,1
323,501193,1,1
323,501194,1,1
323,501257,1,1
323,501258,1,1
323,501259,1,1
323,501260,1,1
323,501261,1,1
323,501262,1,1
323,501263,1,1
323,501264,1,1
323,501265,1,1
323,501266,1,1
323,501267,1,1
323,501268,1,1
323,501269,1,1
323,501270,1,1
323,501271,1,1
323,501272,1,1
323,501273,1,1
323,501274,1,1
323,501275,1,1
323,501276,1,1
323,501277,1,1
323,501278,1,1
323,501279,1,1
323,501280,1,1
323,501281,1,1
323,501282,1,1
323,501283,1,1
323,501284,1,1
323,501285,1,1
323,501286,1,1
323,501288,1,1
323,501289,1,1
323,501290,1,1
323,501291,1,1
323,501292,1,1
323,501293,1,1
323,501294,1,1
323,501358,1,1
323,501359,1,1
323,501360,1,1
323,501361,1,1
323,501362,1,1
323,501363,1,1
323,501364,1,1
323,501365,1,1
323,501366,1,1
323,501367,1,1
323,501368,1,1
323,501369,1,1
323,501370,1,1
323,501371,1,1
323,501372,1,1
323,501373,1,1
323,501374,1,1
323,501375,1,1
323,501376,1,1
323,501377,1,1
323,501378,1,1
323,501379,1,1
323,501380,1,1
323,501381,1,1
323,501382,1,1
323,501383,1,1
323,501384,1,1
323,501385,1,1
323,501386,1,1
323,501388,1,1
323,501389,1,1
323,501390,1,1
323,501391,1,1
323,501392,1,1
323,501393,1,1
323,501394,1,1
323,501459,1,1
323,501460,1,1
323,501461,1,1
323,501462,1,1
323,501463,1,1
323,501464,1,1
323,501465,1,1
323,501466,1,1
323,501467,1,1
323,501468,1,1
323,501469,1,1
323,501470,1,1
323,501471,1,1
323,501472,1,1
323,501473,1,1
323,501474,1,1
323,501475,1,1
323,501476,1,1
323,501477,1,1
323,501478,1,1
323,501479,1,1
323,501480,1,1
323,501481,1,1
323,501482,1,1
323,501483,1,1
323,501484,1,1
323,501485,1,1
