路線番号,系統速度,"link(0,1)","link(1,2)","link(2,3)","link(0,2)","link(1,3)","link(0,3)","Λ(0,1)","Λ(1,2)","Λ(2,3)","Λ(0,2)","Λ(1,3)","Λ(0,3)",d01,d12,d23,d02,d13,d03,S(Λ),S(Λclose),S(Λfar),x0opt,x1opt,x2opt,x3opt,d0opt(s/veh),d1opt(s/veh),d2opt(s/veh),d3opt(s/veh),dopt(s/veh),FTT(s/veh),TTT(s/veh),Nveh_total_eval,d0_F(s/veh),d1_F(s/veh),d2_F(s/veh),d3_F(s/veh),d0_B(s/veh),d1_B(s/veh),d2_B(s/veh),d3_B(s/veh),"Λ(0,1)_xhce_width_norm","Λ(0,1)_xhce_point_exists","Λ(0,1)_xhce_point_values_norm","Λ(1,2)_xhce_width_norm","Λ(1,2)_xhce_point_exists","Λ(1,2)_xhce_point_values_norm","Λ(2,3)_xhce_width_norm","Λ(2,3)_xhce_point_exists","Λ(2,3)_xhce_point_values_norm","Λ(0,2)_xhce_width_norm","Λ(0,2)_xhce_point_exists","Λ(0,2)_xhce_point_values_norm","Λ(1,3)_xhce_width_norm","Λ(1,3)_xhce_point_exists","Λ(1,3)_xhce_point_values_norm","Λ(0,3)_xhce_width_norm","Λ(0,3)_xhce_point_exists","Λ(0,3)_xhce_point_values_norm"
313,22.5,750.0,500.0,750.0,1250.0,1250.0,2000.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.0,0.016666666666666607,0.0,0.06666666666666676,0.1166666666666667,0.16666666666666652,0.16666666666666652,0.016666666666666607,0.21408720964441874,0,0.0,52.8,76.8,8.479999999999887,9.919999999999952,0.9599999999999353,0.6400000000001052,19.9999999999998,320.0,339.9999999999998,180,0,0.0,1.919999999999871,1.28000000000021,16.95999999999977,19.8399999999999,0.0,0,0.10000000000000009,False,[],0.0,False,[],0.19999999999999996,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
313,20.0,750.0,500.0,750.0,1250.0,1250.0,2000.0,1.125,0.75,1.125,1.875,1.875,3.0,0.075,0.09999999999999998,0.024999999999999994,0.025000000000000022,0.07499999999999996,0.0,0.075,0.1274754878398196,0.07905694150420946,0,116.4,91.2,112.8,4.979999999999968,14.28000000000013,4.043999999999991,0.6959999999994276,23.99999999999895,360.0,383.999999999999,180,0,5.279999999999967,0.5279999999999644,1.391999999998855,9.959999999999935,23.28000000000029,7.560000000000016,0,0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,True,[0.0]
314,50.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.25,0.3,0.45,0.55,0.75,1.0,0.2,0.04999999999999999,0.0,0.0,0.19999999999999996,0.0,0.2,0.20615528128088306,0.19999999999999996,0,103.2,21.6,110.4,14.90399999999956,10.65600000000001,18.2399999999999,4.199999999999959,23.99999999999991,144.0,167.9999999999999,180,0,27.83999999999998,1.392000000000068,30.7679999999989,13.2,22.8,0.0,0,0.0,False,[],0.0,False,[],0.09999999999999998,False,[],0.09999999999999987,False,[],0.0,False,[],0.0,True,[0.0]
314,47.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.2631578947368421,0.3157894736842106,0.4736842105263158,0.5789473684210527,0.7894736842105263,1.0526315789473686,0.18684210526315792,0.03421052631578936,0.0,0.0,0.16052631578947363,0.052631578947368585,0.19411351164115825,0.18994823613282724,0.16893425100741088,0,9.6,36.0,8.4,16.98947368421019,15.71999999999999,13.96421052631575,2.589473684210478,28.4210526315786,151.5789473684211,179.9999999999997,180,0,7.983157894736764,0.0,14.05894736842076,40.345728531856,24.15111357340712,3.145263157894725,0,0.0,False,[],0.0,False,[],0.1473684210526316,False,[],0.042105263157894646,False,[],0.0,False,[],0.0,False,[]
314,45.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.2777777777777778,0.3333333333333333,0.5,0.6111111111111112,0.8333333333333334,1.1111111111111112,0.17222222222222222,0.016666666666666663,0.0,0.011111111111111183,0.11666666666666659,0.11111111111111116,0.20495407495218576,0.17302679447108263,0.1614937983749848,0,7.199999999999999,82.8,22.8,17.26666666666663,14.87999999999989,1.17688888888887,17.34311111111104,21.333333333333,160.0,181.333333333333,180,0,11.30666666666657,26.4266666666666,-3.233758939637078e-13,40.53333333333333,4.39999999999992,0.0,0,0.0,False,[],0.0,False,[],0.19999999999999996,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,42.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.2941176470588235,0.3529411764705882,0.5294117647058824,0.6470588235294118,0.8823529411764706,1.176470588235294,0.15588235294117653,0.0,0.0,0.04705882352941182,0.0676470588235294,0.17647058823529393,0.2354595007014756,0.15588235294117653,0.19476274271933283,0,16.8,79.2,22.8,19.14992387543199,11.0971349480969,9.141176470588228,12.84705882352937,26.82352941176438,169.4117647058824,196.2352941176468,180,0,5.195294117647022,9.345882352941084,0.07058823529368966,52.09411764705866,8.117647058823463,0.0,0,0.0,False,[],0.005882352941176228,False,[],0.14117647058823524,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,40.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.3125000000000001,0.375,0.5625,0.6875000000000001,0.9375,1.25,0.1374999999999999,0.0,0.0,0.08750000000000013,0.012499999999999956,0.25,0.2853178052628331,0.1374999999999999,0.26516504294495535,0,26.4,74.39999999999999,30.0,9.196499999999771,16.54350000000001,22.10999999999986,3.149999999999919,32.99999999999963,180.0,212.9999999999996,180,0,0.0,0.0,0.0,56.1,3.9,0.0,0,0.0,False,[],0.04999999999999982,False,[],0.07499999999999996,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,37.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.3333333333333334,0.4,0.6,0.7333333333333334,1.0,1.3333333333333335,0.11666666666666659,0.0,0.0,0.13333333333333341,0.0,0.16666666666666652,0.20344259359556155,0.11666666666666659,0.21343747458109488,0,58.8,116.4,68.39999999999999,19.87999999999989,0.2800000000000081,1.239999999999984,26.59999999999976,39.99999999999964,192.0,231.9999999999997,180,0,18.8,9.599999999999676,0.0,11.6,0.0,0.0,0,0.0,False,[],0.09999999999999987,False,[],0.0,True,[0.6],0.0,False,[],0.10000000000000009,False,[],0.0,False,[]
314,35.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.3571428571428572,0.4285714285714285,0.6428571428571428,0.7857142857142857,1.0714285714285714,1.4285714285714284,0.0928571428571428,0.0,0.042857142857142816,0.11428571428571432,0.021428571428571394,0.07142857142857162,0.11715156762040527,0.10227015045197388,0.13646409410387728,0,67.2,118.8,75.6,4.628571428571579,6.771428571428583,6.085714285714292,25.3714285714285,34.28571428571421,205.7142857142857,239.9999999999999,180,0,24.34285714285717,0.171428571428583,0.342857142857166,4.079020408161967,2.812408163265354,5.9657142857143,0,0.0,False,[],0.1571428571428568,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,32.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.3846153846153846,0.4615384615384616,0.6923076923076924,0.8461538461538463,1.153846153846154,1.5384615384615388,0.06538461538461543,0.0,0.09230769230769242,0.053846153846153766,0.10384615384615396,0.03846153846153877,0.07585801124352336,0.1131187782296366,0.12313700456601648,0,49.2,102.0,46.8,19.52307692307715,10.70769230769228,1.523076923076911,0.5538461538460575,33.23076923076886,221.5384615384615,254.7692307692304,180,0,3.046153846153821,0.0,20.8615384615387,13.45846153846133,0.9230769230769915,2.32615384615387,0,0.0,False,[],0.22307692307692306,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,30.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.4166666666666667,0.5,0.75,0.9166666666666667,1.25,1.6666666666666667,0.033333333333333326,0.0,0.15000000000000002,0.0,0.2,0.16666666666666674,0.16996731711975957,0.15365907428821482,0.26034165586355523,0,55.2,103.2,82.8,15.80000000000024,3.799999999999798,0.0,0.4,35.99999999999972,240.0,275.9999999999997,180,0,5.2,0.0,2.400000000000242,11.91999999999963,9.120000000000195,27.35999999999994,0,0.0,False,[],0.2999999999999998,False,[],0.0,False,[],0.03333333333333344,False,[],0.0,False,[],0.0,False,[]
314,27.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.4545454545454546,0.5454545454545455,0.8181818181818182,1.0000000000000002,1.3636363636363638,1.8181818181818183,0.0,0.0,0.08181818181818179,0.0,0.08636363636363625,0.18181818181818166,0.18181818181818166,0.08181818181818179,0.20128718023167735,0,54.0,0.0,2.4,0.0,0.3272727272727126,5.127272727272713,-1.212659602363904e-13,30.54545454545411,261.8181818181819,292.363636363636,180,0,0.0,0.0,24.21818181818186,0.0,0.0,19.41818181818202,0,0.00909090909090926,False,[],0.20909090909090877,False,[],0.0,False,[],0.19999999999999973,False,[],0.0,False,[],0.0,False,[]
314,25.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.5,0.6,0.8999999999999999,1.1,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,108.0,0.0,2.279999999999968,9.119999999999871,0.0,0.6,12.0,288.0,300.0,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.10000000000000009,False,[],0.09999999999999987,False,[],0.0,True,[0.9],0.0,True,[0.1],0.10000000000000009,False,[],0.0,True,[0.0]
314,22.5,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.5555555555555556,0.6666666666666666,1.0,1.2222222222222223,1.6666666666666667,2.2222222222222223,0.005555555555555536,0.016666666666666607,0.0,0.12222222222222232,0.1166666666666667,0.22222222222222232,0.22229165581936183,0.0175682092231576,0.2791632116978026,0,42.0,70.8,94.8,5.306666666666893,17.42666666666652,3.799999999999959,0.1333333333332525,19.9999999999998,320.0,339.9999999999998,180,0,10.13333333333325,23.52000000000011,18.21333333333314,0.826666666666602,0.6399999999997413,0.0,0,0.0,False,[],0.0,False,[],0.19999999999999996,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
314,20.0,416.6666666666667,500.0,750.0,916.6666666666667,1250.0,1666.6666666666667,0.6250000000000001,0.75,1.125,1.3750000000000002,1.875,2.5,0.07500000000000007,0.09999999999999998,0.024999999999999994,0.0249999999999998,0.07499999999999996,0.0,0.07500000000000007,0.12747548783981966,0.07905694150420939,0,62.4,43.2,58.8,8.579999999999886,13.08000000000001,2.034000000000014,0.3059999999992821,23.99999999999895,360.0,383.999999999999,180,0,0.4799999999998868,0.1080000000000129,0.6119999999989685,17.15999999999977,25.68000000000013,3.960000000000016,0,0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,True,[0.5]
321,50.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.25,0.5,0.25,0.75,0.75,1.0,0.2,0.0,0.15,0.15000000000000002,0.19999999999999996,0.0,0.2,0.25,0.24999999999999997,0,16.8,87.6,118.8,23.39999999999992,13.32000000000011,11.26799999999999,0.01199999999961518,47.99999999999952,120.0,167.9999999999995,180,0,0.960000000000097,0.2160000000000259,0.02399999999923037,46.79999999999984,25.68000000000013,22.31999999999995,0,0.0,False,[],0.2999999999999998,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,True,[0.0]
321,47.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.2631578947368421,0.5263157894736843,0.2631578947368421,0.7894736842105263,0.7894736842105263,1.0526315789473684,0.18684210526315792,0.0,0.13684210526315793,0.1105263157894737,0.16052631578947363,0.05263157894736836,0.1941135116411582,0.2315938990388611,0.20187829909484906,0,8.4,86.39999999999999,118.8,19.6107257617724,10.28822160664826,14.53263157894746,0.4105263157894418,44.84210526315721,126.3157894736842,171.1578947368414,180,0,8.94315789473686,5.077894736842265,0.8210526315788835,39.2214515235448,11.63328531855966,23.98736842105265,0,0.0,False,[],0.24736842105263124,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,45.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.8333333333333334,1.1111111111111112,0.17222222222222222,0.0,0.12222222222222223,0.06666666666666665,0.11666666666666659,0.11111111111111116,0.20495407495218576,0.21118419787498013,0.1743594980719468,0,9.6,91.2,4.8,17.45955555555564,8.220444444444325,15.52000000000007,0.1333333333332929,41.33333333333316,133.3333333333333,174.6666666666665,180,0,9.386666666666537,5.280000000000129,0.2666666666665858,34.91911111111128,7.054222222222112,25.76000000000002,0,0.0,False,[],0.18888888888888866,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,42.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.2941176470588235,0.5882352941176471,0.2941176470588235,0.8823529411764706,0.8823529411764706,1.176470588235294,0.15588235294117653,0.0,0.10588235294117654,0.01764705882352946,0.0676470588235294,0.17647058823529393,0.2354595007014756,0.1884419821134277,0.18981415059132398,0,73.2,25.2,62.4,1.274366782006756,21.34210380622842,15.25411764705883,0.952941176470631,38.82352941176445,141.1764705882353,179.9999999999998,180,0,37.90588235294118,1.411764705882362,1.905882352941262,2.548733564013512,4.778325259515663,29.09647058823531,0,0.0,False,[],0.12352941176470567,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,40.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.3125000000000001,0.6250000000000001,0.3125000000000001,0.9375,0.9375,1.2500000000000004,0.1374999999999999,0.0,0.08749999999999991,0.0,0.012499999999999956,0.24999999999999956,0.28531780526283274,0.16298006013006608,0.2503123049312594,0,32.4,88.8,30.0,19.35,0.0,10.65,0.0,30.0,150.0,180.0,180,0,0.0,0.0,0.0,38.7,0.0,21.3,0,0.0,False,[],0.0499999999999996,False,[],0.0,False,[],0.07499999999999996,False,[],0.0,False,[],0.0,False,[]
321,37.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.3333333333333334,0.6666666666666667,0.3333333333333334,1.0,1.0,1.3333333333333337,0.11666666666666659,0.01666666666666672,0.0666666666666666,0.0,0.0,0.1666666666666663,0.20344259359556136,0.1354006400772659,0.1666666666666663,0,52.8,105.6,52.8,7.680000000000008,6.720000000000113,7.359999999999855,2.239999999999539,23.99999999999953,160.0,183.9999999999995,180,0,12.8,1.919999999999871,4.479999999999078,15.36000000000002,0.6400000000002264,12.79999999999984,0,0.0,False,[],0.0,False,[],0.0,False,[],0.19999999999999996,False,[],0.10000000000000009,False,[],0.0,False,[]
321,35.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.3571428571428572,0.7142857142857143,0.3571428571428572,1.0714285714285714,1.0714285714285714,1.4285714285714288,0.0928571428571428,0.06428571428571428,0.042857142857142816,0.0,0.021428571428571394,0.07142857142857117,0.11715156762040499,0.12079667518062683,0.0745736179207894,0,61.2,2.4,79.2,3.462857142857117,15.13714285714284,0.3257142857142349,5.074285714285685,23.99999999999962,171.4285714285714,195.428571428571,180,0,18.34285714285717,0.3085714285713847,10.14857142857137,6.925714285714235,11.93142857142852,0.3428571428570851,0,0.0,False,[],0.0,False,[],0.0,False,[],0.057142857142857384,False,[],0.0,False,[],0.0,False,[]
321,32.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.3846153846153846,0.7692307692307693,0.3846153846153846,1.153846153846154,1.153846153846154,1.5384615384615383,0.06538461538461543,0.0807692307692307,0.015384615384615441,0.05384615384615396,0.10384615384615396,0.038461538461538325,0.07585801124352312,0.10505000218267432,0.12313700456601644,0,55.2,2.4,73.2,6.073846153846292,15.52615384615355,1.855384615384618,0.5446153846153822,23.99999999999963,184.6153846153846,208.6153846153843,180,0,9.046153846153821,0.6646153846154145,1.089230769230764,12.14769230769258,22.00615384615327,3.046153846153821,0,0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,30.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.4166666666666667,0.8333333333333334,0.4166666666666667,1.25,1.25,1.6666666666666667,0.033333333333333326,0.016666666666666607,0.0,0.15,0.2,0.16666666666666674,0.16996731711975957,0.03726779962499646,0.30046260628866583,0,55.2,9.6,82.8,5.959999999999814,20.83999999999982,0.4799999999999677,0.7199999999999515,27.99999999999967,200.0,227.9999999999997,180,0,5.2,0.9599999999999353,1.439999999999903,11.91999999999963,36.47999999999964,0.0,0,0.0,False,[],0.0,False,[],0.033333333333333326,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,27.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.4545454545454546,0.9090909090909092,0.4545454545454546,1.3636363636363638,1.3636363636363638,1.8181818181818183,0.0,0.0,0.0,0.036363636363636265,0.08636363636363625,0.18181818181818166,0.18181818181818166,0.0,0.20454545454545434,0,43.2,34.8,3.6,9.10909090909093,0.0,0.0,12.70909090909093,21.81818181818171,218.1818181818182,239.9999999999999,180,0,0.0,0.0,25.41818181818186,18.21818181818186,0.0,0.0,0,0.00909090909090926,False,[],0.11818181818181817,False,[],0.10909090909090913,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,25.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.5,1.0,0.5,1.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,240.0,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.10000000000000009,False,[],0.2999999999999998,False,[],0.19999999999999996,False,[],0.20000000000000018,False,[],0.10000000000000009,False,[],0.0,True,[0.0]
321,22.5,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.5555555555555556,1.111111111111111,0.5555555555555556,1.6666666666666667,1.6666666666666667,2.2222222222222223,0.005555555555555536,0.0,0.0,0.06666666666666676,0.1166666666666667,0.22222222222222232,0.22229165581936183,0.005555555555555536,0.2596887976115611,0,42.0,32.4,2.4,3.173333333333277,12.62666666666664,7.079999999999927,3.786666666666578,26.66666666666632,266.6666666666667,293.333333333333,180,0,10.13333333333325,6.560000000000097,7.573333333333156,6.346666666666554,15.12000000000003,7.599999999999757,0,0.0,False,[],0.07777777777777795,False,[],0.0888888888888888,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
321,20.0,416.6666666666667,833.3333333333334,416.6666666666667,1250.0,1250.0,1666.6666666666667,0.6250000000000001,1.25,0.6250000000000001,1.875,1.875,2.5,0.07500000000000007,0.09999999999999998,0.025000000000000133,0.025000000000000022,0.07499999999999996,0.0,0.07500000000000007,0.12747548783981968,0.07905694150420946,0,62.4,103.2,58.8,8.579999999999968,13.07999999999985,2.034000000000014,0.3059999999994842,23.99999999999918,300.0,323.9999999999992,180,0,0.4799999999998868,0.1080000000000938,0.6119999999989685,17.15999999999994,25.6799999999998,3.959999999999935,0,0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,True,[0.5]
322,50.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.35,0.5,0.35,0.85,0.85,1.2,0.10000000000000003,0.0,0.050000000000000044,0.050000000000000044,0.09999999999999998,0.19999999999999996,0.22360679774997894,0.11180339887498954,0.22912878474779194,0,78.0,1.2,64.8,0.0,26.40000000000004,7.199999999999959,2.4,35.9999999999998,144.0,179.9999999999998,180,0,36.0,0.0,4.8,0.0,16.80000000000008,14.39999999999992,0,0.0,False,[],0.2999999999999998,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,47.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.368421052631579,0.5263157894736843,0.368421052631579,0.8947368421052633,0.8947368421052633,1.2631578947368423,0.08157894736842103,0.0,0.03157894736842104,0.0052631578947367474,0.05526315789473668,0.23684210526315774,0.25049811871394223,0.08747773757155082,0.24326097154498133,0,32.4,84.0,32.4,21.69473684210526,2.621052631578964,3.694736842105259,0.4105263157894822,28.42105263157893,151.5789473684211,180.0,180,0,0.0,0.0,0.8210526315789644,43.38947368421051,5.242105263157929,7.389473684210518,0,0.0,False,[],0.24736842105263124,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,45.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.3888888888888889,0.5555555555555556,0.3888888888888889,0.9444444444444445,0.9444444444444445,1.3333333333333333,0.061111111111111116,0.0,0.011111111111111127,0.0,0.005555555555555425,0.16666666666666674,0.1775171700963385,0.06211299937499417,0.1667592335533738,0,34.8,90.0,40.8,18.33333333333333,0.0,1.266666666666667,0.4,20.0,160.0,180.0,180,0,0.0,0.0,0.8,36.66666666666666,0.0,2.533333333333333,0,0.0,False,[],0.18888888888888866,False,[],0.0,False,[],0.08888888888888902,False,[],0.0,False,[],0.0,False,[]
322,42.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4117647058823529,0.5882352941176471,0.4117647058823529,1.0,1.0,1.4117647058823528,0.03823529411764709,0.0,0.0,0.0,0.0,0.08823529411764719,0.09616342778983433,0.03823529411764709,0.08823529411764719,0,61.2,0.0,61.2,-8.084397349092696e-14,5.894117647058819,4.694117647058899,-1.616879469818539e-13,10.58823529411733,169.4117647058823,179.9999999999997,180,0,11.78823529411764,0.0,-3.233758939637078e-13,-1.616879469818539e-13,0.0,9.388235294117798,0,0.0,False,[],0.12352941176470567,False,[],0.0235294117647058,False,[],0.19999999999999996,False,[],0.10000000000000009,False,[],0.0,False,[]
322,40.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4375000000000001,0.6250000000000001,0.4375000000000001,1.0625000000000002,1.0625000000000002,1.5000000000000004,0.0124999999999999,0.0,0.0,0.0,0.01250000000000022,4.440892098500626e-16,0.0124999999999999,0.0124999999999999,0.01250000000000022,0,52.8,102.0,57.59999999999999,1.380000000000089,0.2699999999999919,0.5399999999999838,0.8099999999998949,2.999999999999716,180.0,182.9999999999997,180,0,0.3,1.079999999999968,1.61999999999979,2.760000000000178,0.2399999999999838,0.0,0,0.0,False,[],0.0499999999999996,False,[],0.07500000000000018,False,[],0.07499999999999973,False,[],0.0,False,[],0.0,True,[0.5]
322,37.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.4666666666666667,0.6666666666666667,0.4666666666666667,1.1333333333333333,1.1333333333333333,1.6,0.0,0.01666666666666672,0.0,0.0333333333333333,0.0833333333333333,0.10000000000000009,0.10000000000000009,0.01666666666666672,0.13437096247164254,0,52.8,0.0,67.2,2.240000000000065,7.360000000000056,0.0,2.399999999999798,11.9999999999998,192.0,203.9999999999998,180,0,0.0,0.0,4.799999999999596,4.480000000000129,14.72000000000011,0.0,0,0.03333333333333344,False,[],0.0,False,[],0.1333333333333333,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,35.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5,0.7142857142857143,0.5,1.2142857142857142,1.2142857142857142,1.7142857142857144,0.0,0.06428571428571428,0.0,0.11428571428571419,0.1642857142857142,0.2142857142857144,0.2142857142857144,0.06428571428571428,0.29320536788248275,0,48.0,0.0,62.4,2.811428571428446,11.24571428571431,0.514285714285749,11.14285714285709,25.71428571428541,205.7142857142857,231.4285714285711,180,0,0.0,1.028571428571498,22.28571428571417,5.622857142856891,22.49142857142861,0.0,0,0.10000000000000009,False,[],0.0,False,[],0.19999999999999996,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,32.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5384615384615385,0.7692307692307693,0.5384615384615385,1.307692307692308,1.307692307692308,1.8461538461538465,0.0,0.0807692307692307,0.0,0.09230769230769209,0.14230769230769208,0.15384615384615352,0.15384615384615352,0.0807692307692307,0.2289996253323718,0,52.8,44.4,3.6,1.292307692307723,6.138461538461545,3.738461538461545,7.292307692307602,18.46153846153832,221.5384615384616,239.9999999999999,180,0,0.0,7.476923076923089,14.5846153846152,2.584615384615447,12.27692307692309,0.0,0,0.023076923076922995,False,[],0.0,False,[],0.12307692307692286,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,30.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.5833333333333334,0.8333333333333334,0.5833333333333334,1.4166666666666667,1.4166666666666667,2.0,0.033333333333333326,0.016666666666666607,0.0,0.0,0.03333333333333327,0.0,0.033333333333333326,0.03726779962499646,0.03333333333333327,0,52.8,42.0,115.2,1.399999999999919,5.879999999999967,0.398666666666678,0.3213333333332331,7.999999999999758,240.0,247.9999999999998,180,0,4.159999999999935,0.797333333333356,0.6426666666664662,2.799999999999838,7.6,0.0,0,0.0,False,[],0.0,False,[],0.033333333333333215,False,[],0.03333333333333366,False,[],0.0,False,[],0.0,True,[0.0]
322,27.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.6363636363636365,0.9090909090909092,0.6363636363636365,1.5454545454545456,1.5454545454545456,2.181818181818182,0.08636363636363642,0.0,0.03636363636363649,0.0,0.0,0.1818181818181821,0.20128718023167783,0.09370694603676512,0.1818181818181821,0,32.4,31.2,99.6,0.4029421487606467,12.86251239669396,2.815239669421418,5.737487603305878,21.81818181818181,261.8181818181819,283.6363636363637,180,0,25.57090909090896,5.172297520661151,11.47497520661176,0.8058842975212934,0.1541157024789653,0.4581818181816844,0,0.0,False,[],0.11818181818181817,False,[],0.0,False,[],0.1090909090909089,False,[],0.009090909090908816,False,[],0.0,False,[]
322,25.0,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.7000000000000001,1.0,0.7000000000000001,1.7,1.7,2.4000000000000004,0.15000000000000002,0.0,0.10000000000000009,0.09999999999999998,0.1499999999999999,0.09999999999999964,0.18027756377319928,0.18027756377319953,0.20615528128088279,0,31.2,14.4,79.2,1.487999999999415,16.99200000000003,2.879999999999967,14.63999999999978,35.99999999999918,288.0,323.9999999999992,180,0,32.63999999999999,2.879999999999967,29.27999999999956,2.975999999998829,1.344000000000071,2.879999999999967,0,0.0,False,[],0.2999999999999998,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
322,22.5,583.3333333333334,833.3333333333334,583.3333333333334,1416.6666666666667,1416.6666666666667,2000.0,0.7777777777777778,1.111111111111111,0.7777777777777778,1.888888888888889,1.888888888888889,2.6666666666666665,0.17222222222222217,0.0,0.12222222222222223,0.01111111111111096,0.061111111111110894,0.16666666666666652,0.23966282900136643,0.2111841978749801,0.17786456215091223,0,13.2,24.0,1.2,2.597037037036514,22.7762962962962,13.96000000000002,0.6666666666668284,39.99999999999937,320.0,359.9999999999994,180,0,39.86666666666643,0.0,1.333333333333657,5.194074074073028,5.685925925925969,27.92000000000003,0,0.0,False,[],0.07777777777777795,False,[],0.0,False,[],0.0,False,[],0.0,False,[],0.0,False,[]
