scenario,link_id,slot_code,HHMM,TTT_base,TTT_scen,TTT_diff
no08,533967_00533_11502_0,1700,17:00,335.83450000000005,327.6894736842105,-8.14502631578955
no08,533967_00533_11502_0,1715,17:15,140.7165,137.88315789473685,-2.8333421052631422
no08,533967_00533_11502_0,1730,17:30,326.61400000000003,329.0047368421053,2.390736842105241
no08,533967_00533_11502_0,1745,17:45,466.1255,461.0752631578948,-5.050236842105164
no08,533967_00533_11502_0,1800,18:00,290.5305,299.5905263157895,9.060026315789457
no08,533967_00533_11502_0,1815,18:15,546.5735,545.7257894736842,-0.8477105263157227
no08,533967_00533_11502_0,1830,18:30,388.451,369.44052631578944,-19.01047368421058
no08,533967_00533_11502_0,1845,18:45,321.611,331.89,10.278999999999996
no08,533967_00533_11502_1,630,06:30,366.951,365.2168421052632,-1.7341578947368248
no08,533967_00533_11502_1,645,06:45,213.551,211.57368421052632,-1.9773157894736642
no08,533967_00533_11502_1,700,07:00,375.6355,374.0621052631579,-1.57339473684209
no08,533967_00533_11502_1,715,07:15,446.9785,445.1910526315789,-1.7874473684211125
no08,533967_00533_11502_1,730,07:30,460.9835,460.9694736842105,-0.014026315789465116
no08,533967_00533_11502_1,745,07:45,323.531,322.141052631579,-1.3899473684210193
no08,533967_00533_11502_1,800,08:00,603.536,603.9621052631578,0.426105263157865
no08,533967_00533_11502_1,815,08:15,484.549,484.6742105263158,0.12521052631581142
no08,533967_00533_11502_1,830,08:30,621.684,619.0721052631578,-2.611894736842146
no08,533967_00533_11502_1,845,08:45,402.0825,402.4489473684211,0.36644736842112025
no08,533967_00533_11502_1,900,09:00,443.092,441.7315789473684,-1.3604210526315796
no08,533967_00533_11502_1,915,09:15,348.4785,345.8489473684211,-2.6295526315789175
no08,533967_00533_11502_1,930,09:30,428.8255,427.5294736842105,-1.2960263157895042
no08,533967_00533_11502_1,945,09:45,368.744,368.7136842105263,-0.03031578947371827
no08,533967_00533_11502_1,1000,10:00,460.721,458.6747368421052,-2.0462631578948276
no08,533967_00533_11502_1,1015,10:15,409.7245,409.9668421052632,0.2423421052632193
no08,533967_00533_11502_1,1030,10:30,385.175,384.2984210526316,-0.8765789473683867
no08,533967_00533_11502_1,1045,10:45,338.645,335.79526315789474,-2.8497368421052442
no08,533967_00533_11502_1,1100,11:00,417.552,416.83421052631576,-0.7177894736842632
no08,533967_00533_11502_1,1115,11:15,379.319,378.7968421052632,-0.5221578947368357
no08,533967_00533_11502_1,1130,11:30,345.5365,342.71210526315787,-2.824394736842123
no08,533967_00533_11502_1,1145,11:45,281.197,280.96578947368425,-0.23121052631574912
no08,533967_00533_11502_1,1200,12:00,485.1835,484.2094736842105,-0.9740263157895015
no08,533967_00533_11502_1,1215,12:15,353.412,352.2294736842105,-1.1825263157894597
no08,533967_00533_11502_1,1230,12:30,371.0565,371.4205263157895,0.36402631578948785
no08,533967_00533_11502_1,1245,12:45,215.5845,213.09473684210528,-2.489763157894714
no08,533967_00533_11502_1,1300,13:00,252.5175,252.8842105263158,0.36671052631578505
no08,533967_00533_11502_1,1315,13:15,229.2245,229.45105263157893,0.2265526315789259
no08,533967_00533_11502_1,1330,13:30,432.4465,431.1142105263158,-1.3322894736842272
no08,533967_00533_11502_1,1345,13:45,160.366,158.7136842105263,-1.652315789473704
no08,533967_00533_11502_1,1400,14:00,232.6535,232.4568421052632,-0.19665789473680206
no08,533967_00533_11502_1,1415,14:15,271.7215,269.6657894736842,-2.0557105263158064
no08,533967_00533_11502_1,1430,14:30,332.3885,331.4605263157895,-0.9279736842105422
no08,533967_00533_11502_1,1445,14:45,306.809,306.4284210526316,-0.3805789473684058
no08,533967_00533_11502_1,1500,15:00,294.766,290.7284210526316,-4.037578947368445
no08,533967_00533_11502_1,1515,15:15,193.7875,192.0578947368421,-1.7296052631579073
no08,533967_00533_11502_1,1530,15:30,285.08000000000004,284.64894736842103,-0.4310526315790071
no08,533967_00533_11502_1,1545,15:45,244.135,242.53526315789475,-1.5997368421052442
no08,533967_00533_11502_1,1600,16:00,446.834,446.91,0.07600000000002183
no08,533967_00533_11502_1,1615,16:15,392.037,392.2115789473684,0.17457894736844537
no08,533967_00533_11502_1,1630,16:30,570.204,568.4036842105263,-1.8003157894736432
no08,533967_00533_11502_1,1645,16:45,449.3765,449.4247368421052,0.048236842105154665
no08,533967_00533_11502_1,1700,17:00,544.6445,544.0710526315789,-0.573447368421057
no08,533967_00533_11502_1,1715,17:15,369.0545,366.65,-2.4045000000000414
no08,533967_00533_11502_1,1730,17:30,378.4635,379.3973684210527,0.9338684210526935
no08,533967_00533_11502_1,1745,17:45,329.923,329.0905263157895,-0.8324736842105267
no08,533967_00533_11502_1,1800,18:00,398.274,397.3278947368421,-0.9461052631579037
no08,533967_00533_11502_1,1815,18:15,367.556,367.3036842105264,-0.2523157894735846
no08,533967_00533_11502_1,1830,18:30,297.153,295.6368421052632,-1.516157894736807
no08,533967_00533_11502_1,1845,18:45,295.4945,295.07684210526315,-0.41765789473686254
no08,533967_00533_11503_0,630,06:30,1175.3995,1170.058947368421,-5.34055263157893
no08,533967_00533_11503_0,645,06:45,760.5525,766.4547368421053,5.902236842105253
no08,533967_00533_11503_0,700,07:00,1334.984,1337.3526315789477,2.3686315789477703
no08,533967_00533_11503_0,715,07:15,1613.593,1613.6799999999998,0.08699999999976171
no08,533967_00533_11503_0,730,07:30,1662.41,1662.6673684210527,0.2573684210526608
no08,533967_00533_11503_0,745,07:45,1931.8195,1932.1831578947367,0.36365789473666155
no08,533967_00533_11503_0,800,08:00,2623.589,2623.4221052631583,-0.16689473684164113
no08,533967_00533_11503_0,815,08:15,1804.6895,1807.3394736842104,2.6499736842104085
no08,533967_00533_11503_0,830,08:30,2478.6945,2481.5326315789475,2.8381315789474684
no08,533967_00533_11503_0,845,08:45,1594.3785,1595.7626315789475,1.3841315789475175
no08,533967_00533_11503_0,900,09:00,1755.3445,1757.6505263157894,2.306026315789495
no08,533967_00533_11503_0,915,09:15,1081.145,1078.995263157895,-2.149736842105085
no08,533967_00533_11503_0,930,09:30,1535.121,1535.371052631579,0.2500526315789102
no08,533967_00533_11503_0,945,09:45,1904.007,1907.9336842105265,3.926684210526446
no08,533967_00533_11503_0,1000,10:00,1433.6715,1435.8178947368422,2.1463947368422396
no08,533967_00533_11503_0,1015,10:15,1475.6895,1472.1894736842105,-3.500026315789455
no08,533967_00533_11503_0,1030,10:30,1002.809,1016.911052631579,14.102052631579
no08,533967_00533_11503_0,1045,10:45,1197.3215,1202.7236842105262,5.402184210526229
no08,533967_00533_11503_0,1100,11:00,1151.1355,1168.967894736842,17.832394736841934
no08,533967_00533_11503_0,1115,11:15,1349.4879999999998,1350.003157894737,0.5151578947370581
no08,533967_00533_11503_0,1130,11:30,821.0219999999999,802.4568421052631,-18.565157894736785
no08,533967_00533_11503_0,1145,11:45,1037.3629999999998,1026.8052631578946,-10.557736842105214
no08,533967_00533_11503_0,1200,12:00,1320.1915,1295.7194736842107,-24.472026315789208
no08,533967_00533_11503_0,1215,12:15,1332.992,1326.3747368421052,-6.61726315789474
no08,533967_00533_11503_0,1230,12:30,1178.14,1189.121052631579,10.981052631578905
no08,533967_00533_11503_0,1245,12:45,859.8934999999999,858.0821052631578,-1.8113947368420895
no08,533967_00533_11503_0,1300,13:00,762.995,770.6105263157893,7.615526315789339
no08,533967_00533_11503_0,1315,13:15,652.9235,652.551052631579,-0.3724473684210352
no08,533967_00533_11503_0,1330,13:30,1510.913,1512.4905263157896,1.5775263157895552
no08,533967_00533_11503_0,1345,13:45,390.859,390.3421052631579,-0.5168947368420618
no08,533967_00533_11503_0,1400,14:00,886.8344999999999,888.1926315789474,1.3581315789474502
no08,533967_00533_11503_0,1415,14:15,973.158,978.2447368421052,5.086736842105211
no08,533967_00533_11503_0,1430,14:30,1323.1685,1321.62,-1.5485000000001037
no08,533967_00533_11503_0,1445,14:45,1116.62,1117.8352631578946,1.2152631578946966
