scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_veh_mean,flow_veh_std
no05,2022/10/18 10:45:00,1045,28.892188068390432,0.22667799807882738,203781.8205,2601.4373845271625,9155.95,72.62120539955423
no05,2022/10/18 11:00:00,1100,27.356605423207366,0.32628942873525507,228651.14900000003,3904.442441653923,9873.45,116.75637027588733
no05,2022/10/18 11:15:00,1115,26.817193443592107,0.5168112458845728,239602.9205,6886.245356009533,10420.15,153.8102984027299
no05,2022/10/18 11:30:00,1130,27.941780204813718,0.3432425780556771,210028.7915,4064.4233909935438,9285.9,109.95018010564227
no05,2022/10/18 11:45:00,1145,28.420780998676396,0.30271205047016503,214308.0975,3465.933725988721,9369.4,120.34179393885158
no05,2022/10/18 12:00:00,1200,27.840981594120386,0.39934089448306737,222241.04249999998,4731.732269050909,9788.3,111.16185449486193
no05,2022/10/18 12:15:00,1215,28.034003653554453,0.397632633965485,229901.9835,5811.456716565878,9962.1,112.86037018322565
no05,2022/10/18 12:30:00,1230,27.809010579578292,0.38959475716518555,214536.734,4836.076053523904,9699.7,130.6321069585155
no05,2022/10/18 12:45:00,1245,28.754130257134438,0.2573452679306734,213807.7255,4459.35913782224,9471.75,137.99842676448776
no05,2022/10/18 13:00:00,1300,28.487905840531816,0.295593241436199,220981.102,4262.71503124796,9678.2,113.76457685663166
no05,2022/10/18 13:15:00,1315,28.747861239467788,0.3338605376211131,208388.04450000002,5366.5024249372755,9155.9,123.18744809606619
no05,2022/10/18 13:30:00,1330,28.232802144363326,0.23283625352091375,205979.69199999998,4756.142277122013,9189.8,144.53285913044516
no05,2022/10/18 13:45:00,1345,28.218604129577084,0.5059665817082811,187875.76799999998,4964.589613877152,8162.5,111.36166778847902
no05,2022/10/18 14:00:00,1400,28.24238919203906,0.2754578847711406,204418.91950000002,4617.613141258237,9152.25,140.17465609205644
no05,2022/10/18 14:15:00,1415,28.223848717764696,0.39408569054589343,218082.1625,6804.969240686801,9359.65,165.81355255384372
no05,2022/10/18 14:30:00,1430,28.961338122034498,0.2613866599099611,211685.582,4828.602535224317,9502.65,133.0727047025123
no05,2022/10/18 14:45:00,1445,28.388287748367315,0.39724166348677237,213876.87000000002,5687.639687462631,9340.75,137.63945081644533
no05,2022/10/18 15:00:00,1500,26.86390559879619,0.4851420118071452,225766.45150000002,5990.476186535173,9423.5,141.13282284504393
no05,2022/10/18 15:15:00,1515,26.661654501317987,0.4212608049382277,229368.115,5239.698495273718,9609.2,137.3882703949116
no05,2022/10/18 15:30:00,1530,27.000416294933423,0.37654525498644253,222687.34300000002,5576.593214341817,9157.6,123.34990879607493
no05,2022/10/18 15:45:00,1545,27.286062636982102,0.4634792518842965,213151.1625,6115.559252161984,8956.45,118.222125901337
no05,2022/10/18 16:00:00,1600,24.57718400054652,0.3295833621825775,274316.50899999996,5861.226073669412,10530.9,87.65536582488684
no05,2022/10/18 16:15:00,1615,24.462243365751938,0.42680618560501593,272937.142,7287.244088347363,10613.55,127.55039251832578
no05,2022/10/18 16:30:00,1630,23.736522029826418,0.6601217680973117,267354.0525,8324.459596495944,10115.6,165.90434783808075
no05,2022/10/18 16:45:00,1645,24.84188094348695,0.5669935450609943,272789.8595,9091.464359631937,10510.8,148.33695639178683
no05,2022/10/18 17:00:00,1700,24.092834111813666,0.6774870565040417,292173.673,9698.192465027529,11058.8,110.10788967381514
no05,2022/10/18 17:15:00,1715,26.161211413476185,0.42789229772099435,276376.296,6519.959188047431,11106.85,167.07303004501077
no05,2022/10/18 17:30:00,1730,26.210107059601427,0.6161401511037703,258877.893,6666.5057044168425,10574.65,109.87661740621412
no05,2022/10/18 17:45:00,1745,25.06280878644802,0.7657379850865101,281514.9715,10277.62319130629,10975.9,126.10309065873174
no05,2022/10/18 18:00:00,1800,25.035145368482667,0.8273108639409269,281332.70499999996,9096.83871991486,11176.1,110.60213189151176
no05,2022/10/18 18:15:00,1815,25.638494154247205,1.1115176352882892,257771.537,11513.804096710717,10278.65,116.15338090101743
no05,2022/10/18 18:30:00,1830,27.144883167927,0.8456123817952751,225299.038,10478.262853182048,9563.1,151.56409101172542
no05,2022/10/18 18:45:00,1845,28.17641843629399,0.3481915582655286,197672.6365,4904.0880859450435,8857.55,148.20557379958115
no06,2022/10/18 06:30:00,0630,27.790168173747013,0.43186054078795416,169386.51400000002,4956.084140148935,7859.8,128.3382045099669
no06,2022/10/18 06:45:00,0645,25.40488623279563,0.4069913521536958,218647.0245,5627.627827272271,8991.05,118.42407072177413
no06,2022/10/18 07:00:00,0700,26.866108739006904,0.44131996219140185,208128.2075,4311.6169152014545,8901.45,127.94179392043476
no06,2022/10/18 07:15:00,0715,26.363624227654412,0.48323127412987205,252896.78100000002,5531.167191828216,10528.6,100.78763499765758
no06,2022/10/18 07:30:00,0730,24.83151299278556,0.4887901131484904,289563.831,6398.363717266347,11415.25,89.10837576557522
no06,2022/10/18 07:45:00,0745,24.975643187060303,0.5970579500609885,281333.8175,8559.819677336962,11634.0,133.9681816111968
no06,2022/10/18 08:00:00,0800,23.736272888599608,0.7534757762892986,323004.0495,11871.358240280188,12311.0,176.4026494609478
no06,2022/10/18 08:15:00,0815,24.49756726081262,0.6259493460086166,317187.9695,10008.30880609153,12222.1,130.62960895923274
no06,2022/10/18 08:30:00,0830,24.336135322741956,0.36620958855186675,325434.998,7023.674303270105,12833.3,147.80716455820684
no06,2022/10/18 08:45:00,0845,24.44828057395587,0.6146962162018158,306099.558,10199.6233254513,11751.55,120.6999215104617
no06,2022/10/18 09:00:00,0900,25.98414532170495,0.5697244594468808,263865.91949999996,7624.281258794502,10531.45,110.44859485418172
no06,2022/10/18 09:15:00,0915,26.81728178513339,0.7354853761777128,227856.644,7618.675810304568,9880.15,113.6033149071574
no06,2022/10/18 09:30:00,0930,26.717312935126717,0.7502962320448672,243248.61299999998,7184.608006981312,10391.65,139.24808417844875
no06,2022/10/18 09:45:00,0945,27.95583766702223,0.46683587004847915,225033.381,5045.335147959008,9960.65,113.97519351526523
no06,2022/10/18 10:00:00,1000,25.447397732222857,0.6112415347510702,259956.45899999997,5905.069926932907,10694.85,126.99327582696364
no06,2022/10/18 10:15:00,1015,24.84422771411308,1.157350273480206,253246.27800000002,14175.910969131888,9751.0,111.96851061089036
no06,2022/10/18 10:30:00,1030,27.850941763229677,0.8383849808291944,214487.4485,7979.969904576736,9323.05,114.13633352959513
no06,2022/10/18 10:45:00,1045,28.85264612390288,0.28764336915165584,203852.071,4018.4004071349223,9164.15,97.74094385293778
no06,2022/10/18 11:00:00,1100,27.29052949980961,0.300857057338676,229557.64500000002,4561.023535894573,9888.6,113.10144491608077
no06,2022/10/18 11:15:00,1115,26.977633532513835,0.43544803820129935,238934.374,6448.328789706833,10447.9,162.69276825386305
no06,2022/10/18 11:30:00,1130,27.975535049692816,0.4025624544636125,209976.76499999998,5146.132583769257,9288.8,126.42018493062993
no06,2022/10/18 11:45:00,1145,28.365139628906178,0.410388887960322,214691.53149999998,5006.471670716524,9381.35,123.2132404881023
no06,2022/10/18 12:00:00,1200,27.816429195605735,0.4103683973443099,221701.19199999998,4745.85134293721,9767.05,125.56838145429997
no06,2022/10/18 12:15:00,1215,28.071536539251042,0.3078463951396202,230518.01200000002,4299.659481639033,10004.9,112.9055963369865
no06,2022/10/18 12:30:00,1230,27.814019303484088,0.42000522528564993,215262.77149999997,5509.270358017395,9719.9,166.24993866243432
no06,2022/10/18 12:45:00,1245,28.83612491229825,0.29633234165805,213913.58399999997,4790.172747828185,9497.95,129.8044987461408
no06,2022/10/18 13:00:00,1300,28.61431970832412,0.2511552067169827,219031.47850000003,3601.966700809403,9644.55,99.50481342496364
no06,2022/10/18 13:15:00,1315,28.725233547677277,0.34250145890541234,208541.627,4459.003243819252,9163.65,126.47166314612647
no06,2022/10/18 13:30:00,1330,28.272586819622642,0.2333471598318167,205595.6115,4692.151761665169,9180.6,125.17751605746125
no06,2022/10/18 13:45:00,1345,28.38565911907432,0.25552616307009,186626.0885,3178.227471504188,8162.65,102.46964890819312
no06,2022/10/18 14:00:00,1400,28.282567154577002,0.28546714784932403,204473.3125,4655.1332488677945,9160.15,124.58025314504819
no06,2022/10/18 14:15:00,1415,28.356131857946515,0.35560565875973926,217256.54049999997,6649.948058925352,9378.95,178.59730504243603
no06,2022/10/18 14:30:00,1430,28.908774348636193,0.2733985428920285,211950.391,4441.028231447615,9509.7,131.28598754747495
no06,2022/10/18 14:45:00,1445,28.46907168292092,0.30463188481931386,213196.2425,4874.75027686425,9340.0,139.30995354925227
no06,2022/10/18 15:00:00,1500,26.953688096562963,0.46112989956234063,225326.971,5847.8267128979805,9453.2,131.02213553442036
no06,2022/10/18 15:15:00,1515,26.7831773155171,0.34845754743735435,229110.82,4866.895827086894,9635.75,137.44467786598463
no06,2022/10/18 15:30:00,1530,27.03598207300796,0.40638328376100663,221374.28250000003,5061.1097072686725,9123.9,119.34906786397623
no06,2022/10/18 15:45:00,1545,27.21687919667528,0.5090631735134228,214754.45750000002,6482.986346093155,8986.35,122.44537987458571
no06,2022/10/18 16:00:00,1600,24.556067343284305,0.2611283189177105,273421.38450000004,5518.615330431954,10543.3,147.3478162287054
no06,2022/10/18 16:15:00,1615,24.44118686844027,0.4896465066656723,272267.65150000004,6272.560063587121,10585.95,158.5163033288771
no06,2022/10/18 16:30:00,1630,23.6244047723648,0.8175527710518377,270613.4325,12077.450984462906,10181.55,132.19103998619423
no06,2022/10/18 16:45:00,1645,24.857557546357544,0.6189815425513424,273276.7715,8159.548670176658,10524.35,145.97161764498858
no06,2022/10/18 17:00:00,1700,23.77450630704446,0.5443236393311011,295028.0425,8378.530919017074,11027.05,166.30203182605325
no06,2022/10/18 17:15:00,1715,26.194754620291953,0.6907795321465765,276350.8135,8770.901690861117,11108.7,147.5420011564951
no06,2022/10/18 17:30:00,1730,26.297537497253934,0.5765724170760249,257969.0455,5336.135571236495,10573.15,149.84071367183304
no06,2022/10/18 17:45:00,1745,25.035561795914347,0.6410856093127708,280669.73,8398.101586682062,10943.85,115.7912254652175
no06,2022/10/18 18:00:00,1800,25.037357740320807,0.8567591710620586,281811.4085,8337.842285767925,11203.0,135.767990956709
no06,2022/10/18 18:15:00,1815,25.599147285877287,1.035223572628595,258277.65099999998,11453.521079204333,10280.6,105.0951448625685
no06,2022/10/18 18:30:00,1830,27.10576971700246,0.7357998549079681,225337.59100000001,9468.815448737034,9565.85,161.10972887086012
no06,2022/10/18 18:45:00,1845,28.161417563545946,0.4406822545299611,198105.748,5157.1821122694155,8867.1,135.85863395843703
no07,2022/10/18 06:30:00,0630,27.707171693715893,0.4109838658008757,169671.86473684208,5043.558198420997,7849.684210526316,136.1776016137989
no07,2022/10/18 06:45:00,0645,25.19589880946813,0.49342915649382457,220700.1594736842,5554.436335605449,8999.368421052632,130.79849239970275
no07,2022/10/18 07:00:00,0700,26.458381139242352,0.5312124270359397,210870.7952631579,5312.612810022506,8888.526315789473,134.95487658269488
no07,2022/10/18 07:15:00,0715,25.815905198950258,0.4897314252135245,257924.9663157895,5416.3655833595985,10527.947368421053,123.35921966364488
no07,2022/10/18 07:30:00,0730,24.148135847963744,0.6218169456493275,297184.25842105265,9227.223518434315,11398.21052631579,125.13174344016099
no07,2022/10/18 07:45:00,0745,24.2994095429743,0.6173066636269625,289428.0794736842,10032.990828171442,11643.263157894737,156.748504194622
no07,2022/10/18 08:00:00,0800,23.33665794306839,0.5151160611257217,328186.3384210526,7280.85576113921,12306.78947368421,130.63374540522236
no07,2022/10/18 08:15:00,0815,24.164831377993174,0.7476991794298268,321644.3678947369,12185.196859792899,12216.684210526315,104.1404247647162
no07,2022/10/18 08:30:00,0830,23.949171360106167,0.42271073520088215,330784.39684210526,7052.53191400322,12832.631578947368,140.90115153157524
no07,2022/10/18 08:45:00,0845,24.071092135557603,0.7629581184685098,312020.7842105263,11819.838259239477,11789.736842105263,110.49526993660226
no07,2022/10/18 09:00:00,0900,25.421522759033245,0.49076663201001863,269215.13368421054,6922.517871071368,10512.21052631579,113.57013444826269
no07,2022/10/18 09:15:00,0915,26.699438846165155,0.6539224909731255,230818.34105263161,6850.995876591709,9963.421052631578,116.1614373712884
no07,2022/10/18 09:30:00,0930,26.29047652378181,0.9972730540782551,246152.22315789474,9362.29975097231,10353.105263157895,112.40842926916203
no07,2022/10/18 09:45:00,0945,27.488570690388684,0.3470592796416745,229471.9347368421,5277.251961651982,9996.631578947368,112.59919603340177
no07,2022/10/18 10:00:00,1000,24.981160265171297,0.6826609805199374,263408.4236842105,6927.016019128151,10647.421052631578,102.26344833564546
no07,2022/10/18 10:15:00,1015,23.931416011234127,1.1180498766619509,262409.04789473687,12724.559887580297,9746.0,108.88730157573251
no07,2022/10/18 10:30:00,1030,26.986672064008022,0.7651717153427658,222412.46210526317,7978.939586577332,9395.631578947368,109.00163634159875
no07,2022/10/18 10:45:00,1045,28.650632861305702,0.24889546919895206,205465.51315789475,2658.3100606484954,9167.473684210527,82.51152675101632
no07,2022/10/18 11:00:00,1100,27.078983459797247,0.3341557399500556,232072.56368421053,4330.420459369337,9925.78947368421,113.01257498731341
no07,2022/10/18 11:15:00,1115,26.45287567240932,0.6401622837330749,242557.81842105262,7059.992517689036,10416.947368421053,129.01183136278237
no07,2022/10/18 11:30:00,1130,27.73955330096417,0.3926077865590232,211755.57052631577,4294.290602622503,9296.105263157895,122.47580021141688
no07,2022/10/18 11:45:00,1145,28.03961752188258,0.2870367555840735,217364.86263157896,3886.843189454577,9382.684210526315,151.47865732746286
no07,2022/10/18 12:00:00,1200,27.416347731228097,0.37738421786591175,226642.92157894737,5074.209669006227,9838.684210526315,133.4166625573927
no07,2022/10/18 12:15:00,1215,27.782641100342296,0.4042241608193656,232096.37105263156,5492.53727548662,9973.315789473685,111.31888760152987
no07,2022/10/18 12:30:00,1230,27.570528030505006,0.3731426583276064,216267.78473684212,5376.311817860902,9699.157894736842,138.46670805564096
no07,2022/10/18 12:45:00,1245,28.537231068833954,0.3057912450697778,215658.71684210526,5408.992979139318,9477.263157894737,133.1139203444693
no07,2022/10/18 13:00:00,1300,28.39390450051687,0.3011804410763522,222300.72842105263,4476.940656817947,9698.105263157895,105.14323285501864
no07,2022/10/18 13:15:00,1315,28.609746562547713,0.3516313959038,208939.23421052634,5494.719045707347,9133.894736842105,124.57077182462312
no07,2022/10/18 13:30:00,1330,27.980623613563807,0.2620640380053279,208353.79263157895,5057.862525930229,9206.21052631579,156.60409351374983
no07,2022/10/18 13:45:00,1345,27.776137811727086,0.6951319871997598,190268.88684210528,5824.2527560194885,8138.8421052631575,100.76775451937584
no07,2022/10/18 14:00:00,1400,27.897879124413958,0.2181081516738108,207929.16157894736,4425.98234847269,9198.315789473685,151.57325058333237
no07,2022/10/18 14:15:00,1415,28.006631447120107,0.42297859298746154,220066.5036842105,7435.517759756737,9378.578947368422,184.39158687408042
no07,2022/10/18 14:30:00,1430,28.67597666720333,0.30555362723648516,213577.6005263158,5372.784836211806,9515.842105263158,139.66319134812815
no07,2022/10/18 14:45:00,1445,27.96056140475599,0.45170891187006496,217255.73894736843,6157.896329232614,9348.526315789473,150.58418406734518
no07,2022/10/18 15:00:00,1500,26.68382392664058,0.5526546907230558,228405.10894736843,6288.367569891682,9483.0,165.82185889950958
no07,2022/10/18 15:15:00,1515,26.204597203390037,0.5484501191536634,232828.94000000003,6901.433315964959,9604.105263157895,141.7466028347935
no07,2022/10/18 15:30:00,1530,26.71676753135779,0.46981331614958827,226094.19947368422,5486.148942166866,9188.21052631579,97.48480163444769
no07,2022/10/18 15:45:00,1545,27.126149201637734,0.41458402422158686,214168.1915789474,5118.893601451458,8945.526315789473,96.08987021478752
no07,2022/10/18 16:00:00,1600,24.484547202681835,0.38108365497591434,275703.5747368421,6745.769310643992,10551.894736842105,106.2465135306887
no07,2022/10/18 16:15:00,1615,24.31550487119807,0.4258405666110749,274371.1605263158,7383.528883067646,10620.052631578947,148.88491964683854
no07,2022/10/18 16:30:00,1630,23.54968102958901,0.6111867296319907,269460.09789473686,7927.198998531414,10110.78947368421,157.13249149377398
no07,2022/10/18 16:45:00,1645,24.6767496465855,0.7039730270009753,274942.3384210526,8385.637664803393,10517.421052631578,159.8496918251896
no07,2022/10/18 17:00:00,1700,23.72899658701459,0.5541456722921558,296253.73421052634,9166.595989785299,11053.631578947368,148.31580815060937
no07,2022/10/18 17:15:00,1715,25.673356044888,0.48608779481149966,281356.12263157894,5966.463966974867,11108.315789473685,176.61069950964634
no07,2022/10/18 17:30:00,1730,25.626779023053196,0.5924163809744509,264001.7589473684,5956.184327086605,10547.526315789473,97.38375886783197
no07,2022/10/18 17:45:00,1745,24.573187500597488,0.7811273038257787,286772.09368421056,10389.371209579307,10972.78947368421,142.96486707010988
no07,2022/10/18 18:00:00,1800,24.281542072271645,0.7312751526820491,288678.4957894737,8771.91126017163,11124.368421052632,139.02126557006238
no07,2022/10/18 18:15:00,1815,24.563091521742663,0.8450462610468427,267629.4978947368,10074.625290135598,10262.631578947368,111.26854927821955
no07,2022/10/18 18:30:00,1830,26.40142314818087,0.8487308560637395,234903.49,10603.073463580155,9656.315789473685,131.61182513216613
no07,2022/10/18 18:45:00,1845,27.683494430083257,0.35636370012703317,201936.26947368422,4782.756535525966,8881.21052631579,132.7464496061605
no08,2022/10/18 06:30:00,0630,27.721586372039024,0.41291844455267884,169251.28684210527,4894.741679100425,7838.578947368421,127.42898492427227
no08,2022/10/18 06:45:00,0645,25.211126925396776,0.5103853972779042,220302.80000000002,6052.623999158456,8991.421052631578,136.31919885551017
no08,2022/10/18 07:00:00,0700,26.48501980386504,0.5433227396026259,210994.16789473683,5300.130801201017,8895.947368421053,134.70274833631552
no08,2022/10/18 07:15:00,0715,25.92342855022241,0.519335665108425,256855.99,5411.824435775377,10524.578947368422,101.73949074281894
no08,2022/10/18 07:30:00,0730,24.303588189122447,0.7015894077255862,295864.6710526316,9176.683103203535,11416.315789473685,107.04778405074723
no08,2022/10/18 07:45:00,0745,24.4284281800758,0.7015338921439892,287749.0989473684,10122.331487262854,11642.052631578947,160.6367446840547
no08,2022/10/18 08:00:00,0800,23.26801041540869,0.8587632967388199,329204.63736842107,13219.557833595492,12305.421052631578,168.2515695120696
no08,2022/10/18 08:15:00,0815,24.191378187537413,0.75384628123086,322309.4157894737,11962.059309867236,12254.263157894737,122.07049061244324
no08,2022/10/18 08:30:00,0830,24.072292584530512,0.45922613462468087,329389.7315789474,8500.038358658066,12844.894736842105,149.83171846991905
no08,2022/10/18 08:45:00,0845,24.090273008770087,0.5871042423837428,310225.61736842105,10165.892884317105,11736.526315789473,105.75777797561356
no08,2022/10/18 09:00:00,0900,25.35259778389202,0.4176269396116422,269984.39,6699.474021428017,10516.263157894737,92.17727009847334
no08,2022/10/18 09:15:00,0915,26.425417888630854,0.6408546065003916,232124.21526315788,6306.820827449324,9910.21052631579,94.75792487958643
no08,2022/10/18 09:30:00,0930,26.278617325888074,0.9176022730479078,246763.71894736844,8780.362849718116,10375.526315789473,135.90125844444415
no08,2022/10/18 09:45:00,0945,27.621626225989406,0.5549872530055698,228883.0536842105,5963.527224710972,9992.421052631578,111.87459039749886
no08,2022/10/18 10:00:00,1000,25.084536352890765,0.7660114667536285,262808.08157894737,7299.685449650304,10668.473684210527,134.45171310881332
no08,2022/10/18 10:15:00,1015,24.03598249261058,1.2487756529235559,261839.81210526315,16281.025261202953,9751.736842105263,121.50484311575762
no08,2022/10/18 10:30:00,1030,27.236041432572762,0.7038881564536571,219586.5747368421,6904.8816420867315,9351.263157894737,126.645981690548
no08,2022/10/18 10:45:00,1045,28.644446653293045,0.3313403999599316,205980.81789473686,3628.1531655093213,9194.315789473685,97.77755515657829
no08,2022/10/18 11:00:00,1100,27.122482370026784,0.26261709665580774,231039.3805263158,3849.1565154697278,9893.894736842105,87.7824930260657
no08,2022/10/18 11:15:00,1115,26.66730683484565,0.4419585497457131,241599.92789473684,6441.627815041596,10447.526315789473,160.2554795114671
no08,2022/10/18 11:30:00,1130,27.742324005413714,0.38409157279714734,212466.93157894738,5906.237088991655,9317.894736842105,146.0121360012553
no08,2022/10/18 11:45:00,1145,28.00866856509697,0.36371783905970745,216769.17263157893,4607.267057576698,9364.368421052632,111.6095428647546
no08,2022/10/18 12:00:00,1200,27.504044387859352,0.3724016326918645,224542.09105263161,3975.1743379279687,9787.947368421053,120.27444250740793
no08,2022/10/18 12:15:00,1215,27.829527384295062,0.3964611748006382,232847.2115789474,4688.50756917648,10009.157894736842,98.14856265313917
no08,2022/10/18 12:30:00,1230,27.677217984548108,0.4193418486766261,215726.73157894737,5830.38134953001,9707.21052631579,158.73338196393223
no08,2022/10/18 12:45:00,1245,28.577244071698637,0.34981420374283134,215784.7105263158,5104.451279458037,9498.263157894737,123.62076511351752
no08,2022/10/18 13:00:00,1300,28.509080092368137,0.2923276396328949,220363.15736842106,4067.176243539161,9666.473684210527,99.9407426767668
no08,2022/10/18 13:15:00,1315,28.646336235579025,0.4269489182030792,209205.23,4749.391945357026,9156.263157894737,127.38430136370077
no08,2022/10/18 13:30:00,1330,27.98987196442856,0.2748218132153361,207469.05157894737,4435.583163604008,9176.78947368421,123.92138141551696
no08,2022/10/18 13:45:00,1345,27.93524546798426,0.2315263134224915,189590.35105263157,3534.1164337432892,8151.9473684210525,108.37510665595727
no08,2022/10/18 14:00:00,1400,27.96507582543972,0.3042259476463367,207629.2157894737,4077.9159840976426,9201.315789473685,118.43613029419849
no08,2022/10/18 14:15:00,1415,28.13124384088422,0.34154365250691665,219356.6610526316,6633.869107834175,9397.368421052632,177.59667493331185
no08,2022/10/18 14:30:00,1430,28.67588658607489,0.29454681663167553,213100.11105263158,4557.113027869353,9490.368421052632,125.4397644406429
no08,2022/10/18 14:45:00,1445,28.177437126232768,0.3321557288593407,215815.33105263158,5447.911004786754,9365.315789473685,138.2887689790136
no08,2022/10/18 15:00:00,1500,26.77051552350935,0.6784365313261738,226954.8047368421,6455.340534086972,9443.052631578947,138.45194661133448
no08,2022/10/18 15:15:00,1515,26.362275059183457,0.49346378008954744,232779.61684210526,7654.623034598873,9635.947368421053,168.79753608134936
no08,2022/10/18 15:30:00,1530,26.879672945512212,0.3917596842805713,223090.64736842105,5382.436137226381,9140.368421052632,117.1206455499418
no08,2022/10/18 15:45:00,1545,27.03476042876506,0.5386872961094332,215863.52684210526,6378.558211982157,8977.157894736842,109.67845081464002
no08,2022/10/18 16:00:00,1600,24.348851653490826,0.2664150106297707,276132.0547368421,4219.47063346468,10555.631578947368,126.66500460590096
no08,2022/10/18 16:15:00,1615,24.32613787568273,0.4505740409024752,274099.8547368421,6151.589941284704,10615.157894736842,153.70399516165836
no08,2022/10/18 16:30:00,1630,23.557020266141667,0.6227400651498028,270782.57368421054,9106.101615393345,10175.315789473685,161.51059567291526
no08,2022/10/18 16:45:00,1645,24.45617614408738,0.8904270883335528,276768.6626315789,11199.633721364302,10489.578947368422,162.5940123912841
no08,2022/10/18 17:00:00,1700,23.342933619224773,0.7200522838649137,301286.7694736842,11628.000828728262,11059.0,180.65405860065502
no08,2022/10/18 17:15:00,1715,25.796115888038077,0.565734102035748,280750.9563157895,7271.630042643055,11110.052631578947,130.42472230039223
no08,2022/10/18 17:30:00,1730,25.769034350478265,0.42664287026774605,262044.53789473683,6281.510377943951,10544.157894736842,133.41216967557315
no08,2022/10/18 17:45:00,1745,24.726427617946904,0.5931957164071745,285204.64157894737,7829.583351104445,10979.684210526315,133.76183338372505
no08,2022/10/18 18:00:00,1800,24.800789406275527,0.743260969678747,284404.68631578947,7887.3387162099625,11182.157894736842,131.78402497938103
no08,2022/10/18 18:15:00,1815,25.257805607003764,0.8100124681565671,262268.2578947369,9075.476704282437,10304.631578947368,122.33660782462087
no08,2022/10/18 18:30:00,1830,26.874906784975966,0.5489908789494007,227220.32842105263,7134.699731338276,9563.368421052632,173.0045633715145
no08,2022/10/18 18:45:00,1845,27.70692792096651,0.4547989938302469,200506.7394736842,5562.13966290799,8836.736842105263,145.83317794477938
