scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_veh_mean,flow_veh_std
no05,2022/10/18 10:15:00,1015,24.75684450819002,1.0850966900463992,253203.4085,11949.957857940353,9734.3,107.84301456039566
no05,2022/10/18 10:30:00,1030,27.905595453913882,0.6441241728668767,214545.4285,6642.934878595911,9359.75,113.59803324835642
no05,2022/10/18 10:45:00,1045,29.08339036232199,0.16365586334535545,201786.685,2135.6934506285957,9137.65,67.84756521249064
no05,2022/10/18 11:00:00,1100,27.478340203159224,0.36243832393553554,228367.17549999998,4585.181581206644,9899.7,107.90302663917608
no05,2022/10/18 11:15:00,1115,27.269300032885866,0.45025768163092955,235736.146,6159.738697279468,10411.75,145.08323382404353
no05,2022/10/18 11:30:00,1130,28.211568788801806,0.3058096018189339,207985.386,3699.7921702731837,9266.15,98.18579326969866
no05,2022/10/18 11:45:00,1145,28.626815617361178,0.2389445720352721,212594.65699999998,3261.322969042022,9376.1,137.4125176248511
no05,2022/10/18 12:00:00,1200,27.998529343981108,0.31988727658467614,220919.04049999997,4750.891585589602,9778.75,110.19880360416578
no05,2022/10/18 12:15:00,1215,28.361586018089838,0.32465876841902813,227080.6355,4167.513675794149,9954.2,113.43980550796192
no05,2022/10/18 12:30:00,1230,27.990856530800052,0.39883435122174254,213025.3475,5319.290140915502,9692.9,138.6422507182083
no05,2022/10/18 12:45:00,1245,29.04480150716291,0.231683001377085,211767.26200000002,4315.444667566405,9472.6,138.55320087852252
no05,2022/10/18 13:00:00,1300,28.724702995733537,0.29241180927859506,218912.95099999997,4208.417403959166,9678.65,110.36030703301368
no05,2022/10/18 13:15:00,1315,29.027464830664037,0.3206124211613839,206306.1575,5269.927560589599,9147.65,137.2839067503238
no05,2022/10/18 13:30:00,1330,28.42738458724211,0.1983662301316907,204340.423,4152.354223767907,9178.4,145.8962861617438
no05,2022/10/18 13:45:00,1345,28.46555515386072,0.3566287520706966,186069.1635,3921.3588279054975,8166.7,93.71462841492453
no05,2022/10/18 14:00:00,1400,28.54758416466089,0.2389437305630124,202352.15149999998,4155.360658416868,9154.4,135.87974559572083
no05,2022/10/18 14:15:00,1415,28.39615492485501,0.34945802375771545,216430.20049999998,6355.144992280684,9353.35,175.58242179132077
no05,2022/10/18 14:30:00,1430,29.13316563008525,0.24665912743699872,211094.47650000002,4856.507106993309,9527.8,137.96704411981156
no05,2022/10/18 14:45:00,1445,28.724950044901657,0.38359536097965036,211735.72149999999,5960.437004771128,9352.9,156.8723584386531
no05,2022/10/18 15:00:00,1500,27.25489958541407,0.5413405206267463,222334.24649999998,6104.001730060524,9418.85,133.39939043496815
no05,2022/10/18 15:15:00,1515,27.245350558097964,0.42259661790226993,224423.011,5265.554355495024,9610.2,141.03735973884812
no05,2022/10/18 15:30:00,1530,27.25159590040932,0.39618951589364715,220743.935,5898.77440281097,9157.5,128.63391547537665
no05,2022/10/18 15:45:00,1545,27.52600804643323,0.4309234242466036,210897.285,5680.428085399437,8943.3,116.89856151471935
no05,2022/10/18 16:00:00,1600,24.80543534615189,0.31922043125267907,272260.48250000004,5470.651175054479,10555.3,90.37704645713879
no05,2022/10/18 16:15:00,1615,24.83432244856204,0.46300555306386476,269504.569,7742.713636100181,10636.6,141.95529318471333
no05,2022/10/18 16:30:00,1630,24.152273524921966,0.5839602129460417,261749.16749999998,7601.538613899076,10083.7,140.0387540346562
no05,2022/10/18 16:45:00,1645,24.894485293970057,0.4801141920155793,271400.59849999996,7789.163835238139,10482.2,195.08044224721357
no05,2022/10/18 17:00:00,1700,24.075465811775622,0.5758576272767784,293928.3505,9378.699793493703,11103.8,144.1605829767989
no05,2022/10/18 17:15:00,1715,26.657281544347832,0.6474193721801144,271450.115,9290.43174913476,11110.4,179.45338054624025
no05,2022/10/18 17:30:00,1730,26.731530752723245,0.5626690392437481,254627.82650000002,6001.409086199567,10600.4,99.9180717019276
no05,2022/10/18 17:45:00,1745,26.131307444867264,0.8172841547433405,270948.65499999997,9965.758070606467,11003.75,127.47295894878211
no05,2022/10/18 18:00:00,1800,25.94307152776151,0.5526345515964908,271437.3555,5326.855653490214,11189.7,85.97251702846977
no05,2022/10/18 18:15:00,1815,27.091833580107778,0.7115567017253025,244841.846,8398.96306252234,10300.55,141.50226890500088
no05,2022/10/18 18:30:00,1830,27.843027679926706,0.5094422987589652,215892.9705,5533.070191753235,9463.5,119.64354954350195
no05,2022/10/18 18:45:00,1845,28.574007640409537,0.4285419420587379,194766.9045,6209.191446322878,8843.85,163.46519829196552
