scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_veh_mean,flow_veh_std
no07,2022/10/18 10:00:00,1000,25.57888877468836,0.9204999334213383,258444.9115789474,8134.862358872632,10689.78947368421,113.62882016429528
no07,2022/10/18 10:15:00,1015,24.904336162016826,1.4537266508251256,252457.49578947367,16498.87921363055,9730.947368421053,116.50535213466969
no07,2022/10/18 10:30:00,1030,27.794562265792287,0.5457866229560666,216171.43684210526,5468.55885225923,9375.842105263158,86.6796548972099
no07,2022/10/18 10:45:00,1045,28.99255726993306,0.20243148630342142,202582.53473684212,1768.322235483134,9150.21052631579,70.70091854453469
no07,2022/10/18 11:00:00,1100,27.44953709365402,0.3694825849938106,228535.95842105264,4977.149323524301,9896.052631578947,110.92413507749366
no07,2022/10/18 11:15:00,1115,27.289044242276077,0.4728369748849599,235464.4694736842,6027.681003293115,10410.421052631578,149.21472811930911
no07,2022/10/18 11:30:00,1130,28.220834209353928,0.22776563361171354,207818.15789473685,3505.2600379946043,9271.0,115.08644094283616
no07,2022/10/18 11:45:00,1145,28.462413477772166,0.2685161496659276,214143.88631578945,3726.7586850881708,9376.631578947368,127.93149665448792
no07,2022/10/18 12:00:00,1200,27.925793095514212,0.38996831222811906,221617.76736842105,5273.055354872902,9795.21052631579,126.60374706907292
no07,2022/10/18 12:15:00,1215,28.23144059853691,0.37587854253169345,228321.0052631579,4921.552441490123,9963.421052631578,118.16481699985049
no07,2022/10/18 12:30:00,1230,27.8838880342604,0.38413107623510745,213904.50736842107,5349.00078803181,9705.0,138.14726441977277
no07,2022/10/18 12:45:00,1245,28.965043851286115,0.29454469477116385,212373.18684210526,5198.378581458579,9470.631578947368,145.13871163144276
no07,2022/10/18 13:00:00,1300,28.717750712356793,0.2866217489768699,219470.22684210527,4153.717178902743,9694.105263157895,99.9343644247687
no07,2022/10/18 13:15:00,1315,28.994323503415295,0.30138174792635086,206331.09894736842,5178.715519711317,9139.105263157895,124.94127275415055
no07,2022/10/18 13:30:00,1330,28.3619032802073,0.21502495386484075,204871.89157894737,4381.429900957306,9178.157894736842,142.32367772006924
no07,2022/10/18 13:45:00,1345,28.37812136621523,0.2727157414177474,186647.44789473686,3839.9721287104567,8156.789473684211,100.61896162551325
no07,2022/10/18 14:00:00,1400,28.41539490672389,0.27554437383780267,203893.7310526316,4580.035651987501,9176.21052631579,144.91053904904692
no07,2022/10/18 14:15:00,1415,28.370076295180752,0.34494865861314383,216708.89368421052,6487.994382826726,9358.736842105263,174.09187935150896
no07,2022/10/18 14:30:00,1430,29.117951295970396,0.2785628413004337,210719.17263157893,4888.573922133622,9528.157894736842,142.16198239953664
no07,2022/10/18 14:45:00,1445,28.641149862190474,0.36762778458556444,211839.84263157894,5899.253382273465,9333.894736842105,142.37505038018503
no07,2022/10/18 15:00:00,1500,27.11609729788861,0.503140485510408,224570.2557894737,6169.698831275962,9462.947368421053,135.45703446899483
no07,2022/10/18 15:15:00,1515,27.131508973637953,0.3957134686969567,225210.41842105263,5768.71416008538,9617.263157894737,132.100484524834
no07,2022/10/18 15:30:00,1530,27.2487011461632,0.4236637926231732,221179.0689473684,5018.90822714894,9177.947368421053,99.59276729886376
no07,2022/10/18 15:45:00,1545,27.497342708342263,0.4427571700440863,210500.1952631579,4614.374238282619,8921.947368421053,90.90377921749665
no07,2022/10/18 16:00:00,1600,24.807489587776217,0.33309316086243096,272821.7236842105,6056.2489629841675,10568.315789473685,106.57290286808832
no07,2022/10/18 16:15:00,1615,24.82696585723606,0.4155157409303309,269356.4294736842,7368.711312606746,10623.526315789473,145.04381269926395
no07,2022/10/18 16:30:00,1630,24.18963204499368,0.6952632656438865,261413.9663157895,8795.531722539714,10076.421052631578,158.6636259475698
no07,2022/10/18 16:45:00,1645,25.028977474485224,0.5818847913714295,270238.9431578947,7833.961403847177,10489.947368421053,143.08873458421613
no07,2022/10/18 17:00:00,1700,23.980231773674173,0.7669774813239222,294569.00736842107,9638.295518064522,11063.157894736842,86.8154256376998
no07,2022/10/18 17:15:00,1715,26.421766180003342,0.6486464199302265,273502.4636842105,9059.157948852531,11112.842105263158,180.38331505679
no07,2022/10/18 17:30:00,1730,26.369876013674254,0.6934726765628023,257466.75368421053,7573.6371330866505,10569.736842105263,94.48153382496555
no07,2022/10/18 17:45:00,1745,25.961186853878612,0.7684447780494857,273384.41421052633,9411.098419125712,11026.157894736842,127.97059695184113
no07,2022/10/18 18:00:00,1800,25.772528669810175,0.717524831505446,273211.4452631579,8084.51301085281,11167.947368421053,109.54475172996162
no07,2022/10/18 18:15:00,1815,26.7304801442147,0.6632322031478973,247770.84263157894,8541.171711463141,10296.526315789473,141.78088275028583
no07,2022/10/18 18:30:00,1830,27.65738959333564,0.5745068087299597,218079.09157894738,6305.025525597519,9474.894736842105,111.95628846257706
no07,2022/10/18 18:45:00,1845,28.240637438938716,0.49584992286536067,197085.6589473684,5966.656498302229,8840.315789473685,154.0213017848793
