route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
322,35.0,45.0,9933,9537,3399,16071,0.356401384083045,0.21149897330595482
322,35.0,47.5,9933,22905,5159,27679,0.5193798449612403,0.18638679143032624
322,35.0,50.0,9933,41991,6691,45233,0.6736132084969294,0.14792297658788936
322,37.5,37.5,819,819,819,819,1.0,1.0
322,37.5,40.0,819,63,63,819,1.0,0.07692307692307693
322,37.5,42.5,819,2101,339,2581,0.4139194139194139,0.13134444013948082
322,37.5,45.0,819,9537,639,9717,0.7802197802197802,0.06576103735720902
322,37.5,47.5,819,22905,757,22967,0.9242979242979243,0.03296033439282449
322,37.5,50.0,819,41991,811,41999,0.9902319902319903,0.019309983571037404
322,40.0,40.0,63,63,63,63,1.0,1.0
322,40.0,42.5,63,2101,63,2101,1.0,0.029985721085197526
322,40.0,45.0,63,9537,63,9537,1.0,0.006605850896508336
322,40.0,47.5,63,22905,63,22905,1.0,0.00275049115913556
322,40.0,50.0,63,41991,63,41991,1.0,0.0015003214974637423
322,42.5,42.5,2101,2101,2101,2101,1.0,1.0
322,42.5,45.0,2101,9537,2101,9537,1.0,0.22029988465974626
322,42.5,47.5,2101,22905,2101,22905,1.0,0.09172669722767955
322,42.5,50.0,2101,41991,2101,41991,1.0,0.05003453120906861
322,45.0,45.0,9537,9537,9537,9537,1.0,1.0
322,45.0,47.5,9537,22905,9537,22905,1.0,0.4163719711853307
322,45.0,50.0,9537,41991,9537,41991,1.0,0.22712009716367793
322,47.5,47.5,22905,22905,22905,22905,1.0,1.0
322,47.5,50.0,22905,41991,22905,41991,1.0,0.5454740301493177
322,50.0,50.0,41991,41991,41991,41991,1.0,1.0
