route_id,speed_a,speed_b,ties_a,ties_b,common_count,union_count,overlap_ratio_vs_smaller,jaccard
323,32.5,40.0,9367,36485,0,45852,0.0,0.0
323,32.5,42.5,9367,9675,0,19042,0.0,0.0
323,32.5,45.0,9367,2541,0,11908,0.0,0.0
323,32.5,47.5,9367,1085,0,10452,0.0,0.0
323,32.5,50.0,9367,7951,0,17318,0.0,0.0
323,35.0,35.0,154,154,154,154,1.0,1.0
323,35.0,37.5,154,5049,56,5147,0.36363636363636365,0.01088012434427822
323,35.0,40.0,154,36485,0,36639,0.0,0.0
323,35.0,42.5,154,9675,0,9829,0.0,0.0
323,35.0,45.0,154,2541,0,2695,0.0,0.0
323,35.0,47.5,154,1085,0,1239,0.0,0.0
323,35.0,50.0,154,7951,0,8105,0.0,0.0
323,37.5,37.5,5049,5049,5049,5049,1.0,1.0
323,37.5,40.0,5049,36485,128,41406,0.02535155476331947,0.003091339419407815
323,37.5,42.5,5049,9675,0,14724,0.0,0.0
323,37.5,45.0,5049,2541,0,7590,0.0,0.0
323,37.5,47.5,5049,1085,0,6134,0.0,0.0
323,37.5,50.0,5049,7951,0,13000,0.0,0.0
323,40.0,40.0,36485,36485,36485,36485,1.0,1.0
323,40.0,42.5,36485,9675,9675,36485,1.0,0.26517747019323007
323,40.0,45.0,36485,2541,2541,36485,1.0,0.06964505961353981
323,40.0,47.5,36485,1085,1085,36485,1.0,0.02973824859531314
323,40.0,50.0,36485,7951,7951,36485,1.0,0.21792517472934084
323,42.5,42.5,9675,9675,9675,9675,1.0,1.0
323,42.5,45.0,9675,2541,2541,9675,1.0,0.2626356589147287
323,42.5,47.5,9675,1085,1085,9675,1.0,0.11214470284237726
323,42.5,50.0,9675,7951,5635,11991,0.7087158847943655,0.4699357851722125
323,45.0,45.0,2541,2541,2541,2541,1.0,1.0
323,45.0,47.5,2541,1085,945,2681,0.8709677419354839,0.3524804177545692
323,45.0,50.0,2541,7951,2471,8021,0.9724517906336089,0.30806632589452687
323,47.5,47.5,1085,1085,1085,1085,1.0,1.0
323,47.5,50.0,1085,7951,1085,7951,1.0,0.13646082253804553
323,50.0,50.0,7951,7951,7951,7951,1.0,1.0
