scenario,timestr,slot_code,V_net_mean,V_net_std,TTT_mean,TTT_std,flow_kmveh_mean,flow_kmveh_std
no05,2022/10/18 13:45:00,1345,28.215347173291406,0.5344082665427969,187750.25,5197.337982765223,1470.9223833333335,24.20205623938616
no05,2022/10/18 14:00:00,1400,28.2154457676059,0.2726395758684121,204814.6977777778,4645.361796167109,1605.0463944444446,28.828776415700318
no05,2022/10/18 14:15:00,1415,28.177517983171633,0.3881939955867995,218642.39944444445,6925.943624196402,1710.7376444444444,36.641668458965306
no05,2022/10/18 14:30:00,1430,28.97993892942806,0.26946248549137986,211475.77555555556,5047.442941510339,1702.14245,32.60405672700784
no05,2022/10/18 14:45:00,1445,28.421864100616958,0.3664980447091704,213581.46944444443,5885.968599182168,1685.7921444444446,33.232263635601875
no05,2022/10/18 15:00:00,1500,26.86805732902267,0.5105830690034261,225920.29333333333,6253.89519544984,1685.5129666666667,32.3904223411253
no05,2022/10/18 15:15:00,1515,26.644791415962814,0.43382952007091335,229191.2888888889,5090.071077737735,1695.9208888888888,27.365769409329204
no05,2022/10/18 15:30:00,1530,26.938511373636615,0.34331802120566224,223398.015,4723.359155928871,1671.3334777777777,22.72837053620961
no05,2022/10/18 15:45:00,1545,27.25684459778213,0.4387201447112927,212960.455,5581.479962379,1611.8238666666666,21.946660678911847
no05,2022/10/18 16:00:00,1600,24.585760092192064,0.3375219647376637,274250.0511111111,6192.487874373067,1872.499411111111,25.21886847207133
no05,2022/10/18 16:15:00,1615,24.434636397299585,0.4320966119666435,273389.4427777778,7184.875071261357,1854.8842611111113,25.743487218875348
no05,2022/10/18 16:30:00,1630,23.667172879386115,0.6370289182470861,267679.83944444446,8442.733887354725,1758.6947388888889,35.26173837862385
no05,2022/10/18 16:45:00,1645,24.745275235701214,0.5088179671835924,274241.34277777775,8369.806549569077,1884.1012666666668,31.913736026357075
no05,2022/10/18 17:00:00,1700,24.021644517093414,0.6495996907773767,293268.36888888886,9277.44430730594,1955.3974166666667,22.003512998643426
no05,2022/10/18 17:15:00,1715,26.220700214389737,0.3771138836362454,275638.6411111111,5904.4776242629605,2007.3278999999998,37.88380963506553
no05,2022/10/18 17:30:00,1730,26.233908996442082,0.6012542856585588,258423.88611111112,6477.906694571806,1882.2976777777778,23.42996993193207
no05,2022/10/18 17:45:00,1745,25.08458282912746,0.805192122836411,281510.2522222222,10846.686163719254,1959.390138888889,27.60320356608542
no05,2022/10/18 18:00:00,1800,25.046575550762025,0.8724574759170125,280937.74166666664,9530.385555007575,1952.5439000000001,23.204294253942077
no05,2022/10/18 18:15:00,1815,25.683573807416607,1.1409776771028026,257185.54111111112,11997.394087992057,1831.35525,20.65227411486657
no05,2022/10/18 18:30:00,1830,27.116523209862933,0.8391836017109658,225521.3827777778,10476.50273149046,1696.5367055555555,33.756775811722704
