scenario,timestr,slot_code,subset,V_net_mean,TTT_mean,flow_kmveh_mean
no06,2022/10/18 07:45:00,0745,target,18.727175087683666,55156.94666666667,285.8461888888889
no06,2022/10/18 08:00:00,0800,target,22.756125544420257,47490.56444444445,297.2836222222222
no06,2022/10/18 08:15:00,0815,target,19.88308160495184,60513.76944444445,331.8508111111111
no06,2022/10/18 08:30:00,0830,target,24.26722316914226,47875.483888888884,321.1958
no06,2022/10/18 08:45:00,0845,target,22.46880954982079,51092.64277777777,316.91931666666665
no06,2022/10/18 09:00:00,0900,target,19.865917748484563,57034.703888888886,312.8444666666667
no06,2022/10/18 09:15:00,0915,target,24.815867758515132,36542.64722222222,249.1292111111111
no06,2022/10/18 09:30:00,0930,target,28.239573232576465,35416.835,277.132
no06,2022/10/18 09:45:00,0945,target,24.162804048550633,41889.21555555556,279.82860000000005
no06,2022/10/18 10:00:00,1000,target,17.90185764202307,60815.535555555565,301.60912777777776
no06,2022/10/18 10:15:00,1015,target,17.871327757079776,55661.71055555556,273.48883333333333
no06,2022/10/18 10:30:00,1030,target,25.297685708376243,34487.013333333336,239.31571666666665
no06,2022/10/18 10:45:00,1045,target,29.073958318949458,29507.99722222222,237.95540555555556
no06,2022/10/18 11:00:00,1100,target,24.964019125542602,37902.85166666666,262.68155
no06,2022/10/18 11:15:00,1115,target,26.207995162793303,34390.29277777778,249.37021666666664
no06,2022/10/18 11:30:00,1130,target,28.765528343166036,26950.218333333334,215.21733333333336
no06,2022/10/18 11:45:00,1145,target,29.104603647176777,33720.44222222222,271.74565
no06,2022/10/18 12:00:00,1200,target,27.310710980046352,30727.23166666667,232.90628888888887
no06,2022/10/18 12:15:00,1215,target,30.3921880046568,27148.164444444443,229.0449611111111
no06,2022/10/18 12:30:00,1230,target,28.69211009797693,27691.768333333333,220.67132222222222
no06,2022/10/18 12:45:00,1245,target,29.150183970785065,30068.73,243.29437777777775
no06,2022/10/18 13:00:00,1300,target,30.459448283380514,28739.807222222225,242.95686111111112
no06,2022/10/18 13:15:00,1315,target,30.520975886512183,29348.275555555552,248.67444444444448
no06,2022/10/18 13:30:00,1330,target,27.726672482666384,27365.443888888887,210.53618333333333
no06,2022/10/18 13:45:00,1345,target,30.859938821132648,28456.114444444444,243.71269999999998
no06,2022/10/18 14:00:00,1400,target,28.79120653953509,28967.23388888889,231.5147111111111
no06,2022/10/18 14:15:00,1415,target,30.431165549142506,28565.033333333333,241.41974999999996
no06,2022/10/18 14:30:00,1430,target,28.721449022352584,32652.538888888885,260.31249444444444
no06,2022/10/18 14:45:00,1445,target,29.52304468251415,30164.524999999998,247.2351111111111
no06,2022/10/18 15:00:00,1500,target,29.144374014121833,31645.31388888889,255.97635555555553
no06,2022/10/18 15:15:00,1515,target,24.573905670293914,38180.98333333333,259.5995388888889
no06,2022/10/18 15:30:00,1530,target,27.287201159620906,32225.73611111111,243.9581888888889
no06,2022/10/18 15:45:00,1545,target,27.598328785792557,32581.023333333334,249.53849444444444
no06,2022/10/18 16:00:00,1600,target,28.379562016506178,32039.028333333335,251.98316666666668
no06,2022/10/18 16:15:00,1615,target,27.16310683436415,34945.82,263.30774444444444
no06,2022/10/18 16:30:00,1630,target,27.113261760006058,30895.48611111111,232.30495555555555
no06,2022/10/18 16:45:00,1645,target,28.889547544438788,30892.02,247.8213611111111
no06,2022/10/18 17:00:00,1700,target,27.143390110254256,38182.95166666667,287.8200777777778
no06,2022/10/18 17:15:00,1715,target,22.904099869032468,49304.13333333333,311.63234444444447
no06,2022/10/18 17:30:00,1730,target,27.281151714959243,37273.66333333334,281.68129999999996
no06,2022/10/18 17:45:00,1745,target,26.83534068456807,37566.72777777778,279.41885
no06,2022/10/18 18:00:00,1800,target,25.661241463376687,40637.833333333336,288.7924333333333
no06,2022/10/18 18:15:00,1815,target,25.2595789023279,37109.21388888889,258.6362888888889
no06,2022/10/18 18:30:00,1830,target,24.0831641114439,34171.572222222225,227.59063333333336
no07,2022/10/18 07:00:00,0700,target,17.601120715026575,43292.23,209.31071666666668
no07,2022/10/18 07:15:00,0715,target,17.231459643627392,60663.56555555555,289.12651666666665
no07,2022/10/18 07:30:00,0730,target,14.43710976711539,81339.69111111111,323.7315888888889
no07,2022/10/18 07:45:00,0745,target,17.00892016960865,61215.166666666664,285.74808333333334
no07,2022/10/18 08:00:00,0800,target,20.507973451668065,52502.281111111115,296.68064444444445
no07,2022/10/18 08:15:00,0815,target,18.585657567275444,64375.897222222215,330.51161666666667
no07,2022/10/18 08:30:00,0830,target,22.143860787601664,52494.79888888889,320.6283722222222
no07,2022/10/18 08:45:00,0845,target,20.537632835496364,55844.441666666666,317.3935055555555
no07,2022/10/18 09:00:00,0900,target,18.447260421509615,60614.267222222225,308.7219
no07,2022/10/18 09:15:00,0915,target,23.17739782655632,39750.93833333333,253.4466833333333
no07,2022/10/18 09:30:00,0930,target,24.9296898043383,39820.36944444445,273.33591666666666
no07,2022/10/18 09:45:00,0945,target,22.397297792677037,44304.096666666665,274.38224444444444
no07,2022/10/18 10:00:00,1000,target,16.74871610205991,63149.09166666666,292.69955000000004
no07,2022/10/18 10:15:00,1015,target,16.534153628984303,59648.958333333336,272.84881666666666
no07,2022/10/18 10:30:00,1030,target,21.959262324775484,39870.11777777778,240.29005
no07,2022/10/18 10:45:00,1045,target,27.761313678093096,29667.089444444442,228.54720555555554
no07,2022/10/18 11:00:00,1100,target,23.780970184979626,38813.05888888889,255.9102833333333
no07,2022/10/18 11:15:00,1115,target,23.691166440132186,36344.859444444446,236.11778333333334
no07,2022/10/18 11:30:00,1130,target,27.32276775097675,28377.741111111114,215.21339444444445
no07,2022/10/18 11:45:00,1145,target,27.132878418064298,34551.54722222222,260.1180444444444
no07,2022/10/18 12:00:00,1200,target,25.472785358407467,32711.863888888893,230.5909
no07,2022/10/18 12:15:00,1215,target,29.014269662513787,28500.667222222222,229.59862222222222
no07,2022/10/18 12:30:00,1230,target,27.48607470263192,27822.387777777778,212.2597111111111
no07,2022/10/18 12:45:00,1245,target,27.267608242928667,32075.193333333333,242.30305555555555
no07,2022/10/18 13:00:00,1300,target,29.429315177601453,30222.20277777778,246.69203333333337
no07,2022/10/18 13:15:00,1315,target,29.212867327375193,30781.11111111111,249.4620388888889
no07,2022/10/18 13:30:00,1330,target,26.051883230418056,29110.73888888889,210.44527222222223
no07,2022/10/18 13:45:00,1345,target,27.61581897589109,31472.17222222222,238.5163388888889
no07,2022/10/18 14:00:00,1400,target,26.516529800288666,31581.088333333333,232.1454888888889
no07,2022/10/18 14:15:00,1415,target,28.8889161818873,29605.589444444442,237.3605611111111
no07,2022/10/18 14:30:00,1430,target,27.122851313247093,34149.80944444445,257.1186055555556
no07,2022/10/18 14:45:00,1445,target,27.206035900049944,32431.997777777775,244.3359388888889
no07,2022/10/18 15:00:00,1500,target,28.2757351748596,31905.91888888889,250.183
no07,2022/10/18 15:15:00,1515,target,22.211499994356732,41780.90833333333,256.6772722222222
no07,2022/10/18 15:30:00,1530,target,25.795251423859188,34610.85611111111,247.3599388888889
no07,2022/10/18 15:45:00,1545,target,26.37437175449558,33663.71222222222,245.81556666666665
no07,2022/10/18 16:00:00,1600,target,27.491917488911103,34420.21055555556,262.50201111111113
no07,2022/10/18 16:15:00,1615,target,25.253428674175886,37640.420000000006,263.31197777777777
no07,2022/10/18 16:30:00,1630,target,25.12177320894169,33536.81555555556,233.2534
no07,2022/10/18 16:45:00,1645,target,27.056618717238067,32742.022222222222,245.62593888888887
no07,2022/10/18 17:00:00,1700,target,24.8109888591235,42255.72944444444,290.2655611111111
no07,2022/10/18 17:15:00,1715,target,21.46688724721214,52450.765,310.6960888888889
no07,2022/10/18 17:30:00,1730,target,24.074117112609965,42477.371666666666,282.81084444444446
no07,2022/10/18 17:45:00,1745,target,24.458372020143575,40800.89,275.0575666666666
no07,2022/10/18 18:00:00,1800,target,23.155301245160313,44418.987222222226,285.50015
no07,2022/10/18 18:15:00,1815,target,23.151299924236934,40373.54277777778,258.33390555555553
no07,2022/10/18 18:30:00,1830,target,22.939255196537285,36960.65388888889,235.3127611111111
no08,2022/10/18 07:00:00,0700,target,17.617277883103508,43227.352222222224,209.14847222222224
no08,2022/10/18 07:15:00,0715,target,17.46001935096965,59669.849444444444,287.86535
no08,2022/10/18 07:30:00,0730,target,14.602369976921901,80606.08166666667,325.04549999999995
no08,2022/10/18 07:45:00,0745,target,17.013784768959756,60848.518888888895,284.0924777777778
no08,2022/10/18 08:00:00,0800,target,20.581912928936774,52874.766111111116,298.6017166666667
no08,2022/10/18 08:15:00,0815,target,18.862184271707427,64067.632222222215,332.5669833333334
no08,2022/10/18 08:30:00,0830,target,22.19645609444407,52087.070555555554,319.83503333333334
no08,2022/10/18 08:45:00,0845,target,21.34490681607698,53317.706666666665,314.02593333333334
no08,2022/10/18 09:00:00,0900,target,18.346288583611255,61299.58777777778,310.6675055555556
no08,2022/10/18 09:15:00,0915,target,23.03889648609226,40073.62333333333,254.65555
no08,2022/10/18 09:30:00,0930,target,25.435128478007716,38689.80944444444,272.58225555555555
no08,2022/10/18 09:45:00,0945,target,22.934068928508616,44617.752222222225,282.4292222222222
no08,2022/10/18 10:00:00,1000,target,16.983762196920946,62589.868333333325,293.87573333333336
no08,2022/10/18 10:15:00,1015,target,16.62062853177837,59691.95055555555,273.24864444444444
no08,2022/10/18 10:30:00,1030,target,22.65399909380677,38412.793333333335,239.73339999999996
no08,2022/10/18 10:45:00,1045,target,28.14801399949254,29725.74111111111,232.32426666666666
no08,2022/10/18 11:00:00,1100,target,23.943956675628634,38571.48,256.12483333333336
no08,2022/10/18 11:15:00,1115,target,24.718116232961215,35562.87222222222,242.6841777777778
no08,2022/10/18 11:30:00,1130,target,27.300048440849476,28177.152777777777,213.36824444444446
no08,2022/10/18 11:45:00,1145,target,27.019331928318078,34985.49055555555,262.0754111111111
no08,2022/10/18 12:00:00,1200,target,25.3659287603782,32407.19666666667,227.88518333333332
no08,2022/10/18 12:15:00,1215,target,28.864285713188867,28409.59388888889,227.2510111111111
no08,2022/10/18 12:30:00,1230,target,27.34494458044316,28536.930555555555,216.62404444444442
no08,2022/10/18 12:45:00,1245,target,27.692025622887698,31491.375,241.87336111111108
no08,2022/10/18 13:00:00,1300,target,29.749112835485832,29274.748333333333,241.62577777777778
no08,2022/10/18 13:15:00,1315,target,29.717172521738487,30253.652777777777,249.47228333333337
no08,2022/10/18 13:30:00,1330,target,25.82814058081611,29186.216666666667,208.99771666666666
no08,2022/10/18 13:45:00,1345,target,27.97179143409229,30834.947222222225,238.92417222222224
no08,2022/10/18 14:00:00,1400,target,26.9141009407635,30078.282777777775,224.37449444444442
no08,2022/10/18 14:15:00,1415,target,29.262187969258108,28873.082777777778,234.33835
no08,2022/10/18 14:30:00,1430,target,27.1378520457798,34453.865,259.4495833333333
no08,2022/10/18 14:45:00,1445,target,27.42069487811636,32341.585000000003,245.8570388888889
no08,2022/10/18 15:00:00,1500,target,28.622623231063486,32259.809444444447,256.2490722222222
no08,2022/10/18 15:15:00,1515,target,22.710521977663458,41482.765555555554,260.86639444444444
no08,2022/10/18 15:30:00,1530,target,26.343273434372716,33213.56444444445,242.76235555555553
no08,2022/10/18 15:45:00,1545,target,26.373383832385358,33914.718888888885,247.9956222222222
no08,2022/10/18 16:00:00,1600,target,27.01223233539517,33162.58888888889,248.55926666666664
no08,2022/10/18 16:15:00,1615,target,25.818848129803452,36385.49055555555,260.35478333333333
no08,2022/10/18 16:30:00,1630,target,25.704542678127765,32197.259444444448,229.74297777777778
no08,2022/10/18 16:45:00,1645,target,27.51049564579542,31961.690000000002,243.95402222222225
no08,2022/10/18 17:00:00,1700,target,24.908324985819192,41385.60333333333,285.71889444444446
no08,2022/10/18 17:15:00,1715,target,21.307840287568755,53517.74111111111,314.9510055555555
no08,2022/10/18 17:30:00,1730,target,24.390866143271133,40906.10277777778,276.78023333333334
no08,2022/10/18 17:45:00,1745,target,23.72272731890035,42834.139444444445,281.56519444444444
no08,2022/10/18 18:00:00,1800,target,23.484358410682606,44675.61611111111,290.90015555555556
no08,2022/10/18 18:15:00,1815,target,23.509165809187362,40547.40277777778,263.1403555555555
no08,2022/10/18 18:30:00,1830,target,22.738247987066458,36018.68666666667,226.91854999999998
no01,2022/10/18 07:00:00,0700,non_target,28.85045216948495,167786.9461111111,1344.5647944444445
no01,2022/10/18 07:15:00,0715,non_target,28.689952056817404,196473.9388888889,1565.647088888889
no01,2022/10/18 07:30:00,0730,non_target,28.092289391036452,212227.09555555554,1655.5932277777779
no01,2022/10/18 07:45:00,0745,non_target,26.521760384287663,227123.05666666667,1672.3906055555556
no01,2022/10/18 08:00:00,0800,non_target,24.73656871581969,266069.5838888889,1827.1143444444444
no01,2022/10/18 08:15:00,0815,non_target,26.0041602241407,252006.22444444444,1819.1058333333333
no01,2022/10/18 08:30:00,0830,non_target,24.50420755212404,275421.4972222222,1873.8215055555556
no01,2022/10/18 08:45:00,0845,non_target,25.48145528072817,247621.3927777778,1750.511511111111
no01,2022/10/18 09:00:00,0900,non_target,27.82271423036731,205767.3672222222,1589.8360277777779
no01,2022/10/18 09:15:00,0915,non_target,27.55687890444851,189328.55333333334,1448.5885833333332
no01,2022/10/18 09:30:00,0930,non_target,26.78659630364826,205069.5377777778,1523.8879444444444
no01,2022/10/18 09:45:00,0945,non_target,28.932747592325725,181256.27055555556,1456.52585
no01,2022/10/18 10:00:00,1000,non_target,27.954587767845798,197687.20666666667,1533.8410944444445
no01,2022/10/18 10:15:00,1015,non_target,27.05644267397749,195601.01833333334,1467.2476666666666
no01,2022/10/18 10:30:00,1030,non_target,28.42299862720042,179870.8177777778,1419.7221
no01,2022/10/18 10:45:00,1045,non_target,28.96160769003062,172427.7161111111,1387.1135000000002
no01,2022/10/18 11:00:00,1100,non_target,27.919917547322594,189695.19611111112,1470.936438888889
no01,2022/10/18 11:15:00,1115,non_target,27.25010527162286,201384.33833333332,1524.2453333333333
no01,2022/10/18 11:30:00,1130,non_target,27.962420967822815,181904.10055555555,1412.5582444444444
no01,2022/10/18 11:45:00,1145,non_target,28.290979471482956,181185.89,1423.7527055555556
no01,2022/10/18 12:00:00,1200,non_target,28.0006371094482,189941.33444444445,1477.065488888889
no01,2022/10/18 12:15:00,1215,non_target,27.870711923856778,200478.00055555554,1551.5579944444444
no01,2022/10/18 12:30:00,1230,non_target,27.75187457184588,187212.04555555555,1442.803138888889
no01,2022/10/18 12:45:00,1245,non_target,28.885158941757545,182770.63611111112,1466.3249888888888
no01,2022/10/18 13:00:00,1300,non_target,28.367414575307787,190570.13666666666,1501.3053333333332
no01,2022/10/18 13:15:00,1315,non_target,28.633304249453438,177359.7838888889,1410.3354333333332
no01,2022/10/18 13:30:00,1330,non_target,28.380663261497443,178090.99166666667,1403.9296222222222
no01,2022/10/18 13:45:00,1345,non_target,28.035956893293488,157446.57888888888,1225.9870666666668
no01,2022/10/18 14:00:00,1400,non_target,28.34371506097342,173616.45555555556,1366.7781111111112
no01,2022/10/18 14:15:00,1415,non_target,28.039795827345085,187465.15444444443,1459.6873055555557
no01,2022/10/18 14:30:00,1430,non_target,29.163374369484252,177925.06166666665,1441.2416555555556
no01,2022/10/18 14:45:00,1445,non_target,28.462041737288,182153.26944444445,1439.8069055555557
no01,2022/10/18 15:00:00,1500,non_target,26.77458092031831,190865.88944444444,1418.8918333333334
no01,2022/10/18 15:15:00,1515,non_target,27.59026237598638,186032.38944444444,1425.5272388888889
no01,2022/10/18 15:30:00,1530,non_target,27.011129330486174,190626.615,1429.9343166666667
no01,2022/10/18 15:45:00,1545,non_target,27.46995366114283,178685.8438888889,1363.2579833333334
no01,2022/10/18 16:00:00,1600,non_target,24.33542881159207,238122.245,1609.289061111111
no01,2022/10/18 16:15:00,1615,non_target,24.4875484391716,233066.9661111111,1584.6655722222222
no01,2022/10/18 16:30:00,1630,non_target,23.588337137319513,233607.2672222222,1528.9711555555557
no01,2022/10/18 16:45:00,1645,non_target,24.427690343024086,240981.07555555558,1632.87635
no01,2022/10/18 17:00:00,1700,non_target,23.807251973786887,252121.1811111111,1665.2254555555555
no01,2022/10/18 17:15:00,1715,non_target,27.242136365543622,223800.27,1693.343811111111
no01,2022/10/18 17:30:00,1730,non_target,26.486783340109845,217558.93444444443,1599.4450444444444
no01,2022/10/18 17:45:00,1745,non_target,25.673233908408825,237064.67055555558,1688.5447222222222
no01,2022/10/18 18:00:00,1800,non_target,25.982076696155236,230714.52055555556,1663.7441444444444
no01,2022/10/18 18:15:00,1815,non_target,27.303724601489893,208150.165,1577.9016666666666
no01,2022/10/18 18:30:00,1830,non_target,28.337949794403553,183022.005,1440.0157555555554
no02,2022/10/18 07:00:00,0700,non_target,28.87733983224411,167688.58444444445,1345.0029888888887
no02,2022/10/18 07:15:00,0715,non_target,28.711320834836126,195920.7366666667,1562.3990166666667
no02,2022/10/18 07:30:00,0730,non_target,28.070803051430563,212725.0311111111,1658.3992222222223
no02,2022/10/18 07:45:00,0745,non_target,26.490827346973337,226316.59777777776,1664.4717444444443
no02,2022/10/18 08:00:00,0800,non_target,24.752214993087282,267808.8288888889,1839.9032333333332
no02,2022/10/18 08:15:00,0815,non_target,26.107825773861336,251014.4961111111,1819.3556333333333
no02,2022/10/18 08:30:00,0830,non_target,24.701138299191044,273401.4438888889,1875.214838888889
no02,2022/10/18 08:45:00,0845,non_target,25.707026268551406,245543.27722222224,1752.2438055555556
no02,2022/10/18 09:00:00,0900,non_target,28.050512745891023,204123.93722222222,1590.0662277777778
no02,2022/10/18 09:15:00,0915,non_target,27.303260352008287,189988.67833333334,1440.3514944444444
no02,2022/10/18 09:30:00,0930,non_target,26.84919997876518,204831.60777777777,1526.6161777777777
no02,2022/10/18 09:45:00,0945,non_target,29.024417350066066,179678.6372222222,1448.577388888889
no02,2022/10/18 10:00:00,1000,non_target,28.258105473583687,195987.88222222222,1537.9410055555554
no02,2022/10/18 10:15:00,1015,non_target,27.620202544969928,190716.96944444446,1460.9205222222222
no02,2022/10/18 10:30:00,1030,non_target,28.51076153836722,179078.16777777777,1418.0671333333332
no02,2022/10/18 10:45:00,1045,non_target,29.00399961788161,171728.9411111111,1383.4089222222221
no02,2022/10/18 11:00:00,1100,non_target,27.961641362077085,188467.72555555555,1463.6830333333335
no02,2022/10/18 11:15:00,1115,non_target,27.357376718433386,201675.71333333332,1532.3802888888888
no02,2022/10/18 11:30:00,1130,non_target,27.978883166108,181893.35944444442,1413.322661111111
no02,2022/10/18 11:45:00,1145,non_target,28.27086361947818,181112.11111111112,1422.1410777777778
no02,2022/10/18 12:00:00,1200,non_target,28.08024754980352,189557.20333333334,1478.1940222222222
no02,2022/10/18 12:15:00,1215,non_target,27.842563414141793,202428.13944444444,1565.1648722222224
no02,2022/10/18 12:30:00,1230,non_target,27.855814439711523,186652.67666666667,1443.935788888889
no02,2022/10/18 12:45:00,1245,non_target,28.901245336055524,182879.8072222222,1467.9802777777777
no02,2022/10/18 13:00:00,1300,non_target,28.494956425502803,190136.49333333332,1504.8195777777778
no02,2022/10/18 13:15:00,1315,non_target,28.639816598431,177289.89666666667,1410.2556555555557
no02,2022/10/18 13:30:00,1330,non_target,28.456218067784764,177136.2838888889,1399.9979444444443
no02,2022/10/18 13:45:00,1345,non_target,28.035870584868356,158317.5661111111,1232.8874055555557
no02,2022/10/18 14:00:00,1400,non_target,28.334131007921567,174362.505,1372.2136333333335
no02,2022/10/18 14:15:00,1415,non_target,28.160468365002984,187549.66444444444,1466.6297111111112
no02,2022/10/18 14:30:00,1430,non_target,29.11974020197645,178233.96722222224,1441.59095
no02,2022/10/18 14:45:00,1445,non_target,28.60026169872225,181517.44555555555,1441.8875944444444
no02,2022/10/18 15:00:00,1500,non_target,26.769600349891064,191030.2061111111,1419.8528277777777
no02,2022/10/18 15:15:00,1515,non_target,27.458650857124695,188509.95,1436.8198833333333
no02,2022/10/18 15:30:00,1530,non_target,27.04062630778138,189428.81166666665,1422.3461222222222
no02,2022/10/18 15:45:00,1545,non_target,27.342598414906902,179668.25277777776,1364.1211388888887
no02,2022/10/18 16:00:00,1600,non_target,24.3032287515622,239214.30333333334,1614.7429666666667
no02,2022/10/18 16:15:00,1615,non_target,24.430160440081465,233164.78666666668,1581.8669
no02,2022/10/18 16:30:00,1630,non_target,23.608426523184036,234115.66444444444,1534.4979277777777
no02,2022/10/18 16:45:00,1645,non_target,24.586962147402325,239325.2627777778,1634.1943444444446
no02,2022/10/18 17:00:00,1700,non_target,23.59864803375855,253927.89944444445,1661.630677777778
no02,2022/10/18 17:15:00,1715,non_target,27.187091942064413,224962.9188888889,1697.6988277777778
no02,2022/10/18 17:30:00,1730,non_target,26.416155614069723,218087.575,1599.7067944444445
no02,2022/10/18 17:45:00,1745,non_target,25.628623586204426,235855.6811111111,1677.5036722222221
no02,2022/10/18 18:00:00,1800,non_target,25.80152302977028,233550.345,1671.5379888888888
no02,2022/10/18 18:15:00,1815,non_target,27.298932882732444,208647.53722222222,1581.0399666666667
no02,2022/10/18 18:30:00,1830,non_target,28.315413186245383,183031.64388888888,1439.2813555555556
no03,2022/10/18 07:00:00,0700,non_target,28.79823783132946,167923.13555555555,1343.1878833333333
no03,2022/10/18 07:15:00,0715,non_target,28.495708715327176,197103.55833333332,1559.9280888888889
no03,2022/10/18 07:30:00,0730,non_target,27.877464513843755,214733.14833333332,1662.341761111111
no03,2022/10/18 07:45:00,0745,non_target,26.446403298565386,227579.61555555556,1671.1476
no03,2022/10/18 08:00:00,0800,non_target,23.900536442799595,274540.5366666667,1821.336588888889
no03,2022/10/18 08:15:00,0815,non_target,25.577859623458654,257189.40777777776,1826.5767277777777
no03,2022/10/18 08:30:00,0830,non_target,24.199962220135944,278901.4572222222,1874.1681666666668
no03,2022/10/18 08:45:00,0845,non_target,25.01107790985842,253105.42388888888,1756.6393555555555
no03,2022/10/18 09:00:00,0900,non_target,27.56912772902965,207371.04722222223,1587.6859722222223
no03,2022/10/18 09:15:00,0915,non_target,27.428240476119456,190516.00166666665,1451.0940611111112
no03,2022/10/18 09:30:00,0930,non_target,26.46673755402589,207081.49166666667,1519.419872222222
no03,2022/10/18 09:45:00,0945,non_target,28.70323512623709,183415.72333333333,1462.0854222222222
no03,2022/10/18 10:00:00,1000,non_target,27.89098503969048,198624.8238888889,1538.1967166666666
no03,2022/10/18 10:15:00,1015,non_target,27.1600304536683,194380.23944444445,1464.999838888889
no03,2022/10/18 10:30:00,1030,non_target,28.348360093383892,180479.815,1420.9429944444446
no03,2022/10/18 10:45:00,1045,non_target,28.859064669202212,173224.64055555558,1388.547538888889
no03,2022/10/18 11:00:00,1100,non_target,27.816354383469154,189474.96777777778,1463.8414222222223
no03,2022/10/18 11:15:00,1115,non_target,27.101747691441567,202957.05944444443,1527.6521222222223
no03,2022/10/18 11:30:00,1130,non_target,27.86513610827133,182693.64055555555,1413.6920333333335
no03,2022/10/18 11:45:00,1145,non_target,28.21823067770234,181037.825,1418.9342555555554
no03,2022/10/18 12:00:00,1200,non_target,27.837591177685947,190580.5861111111,1473.510638888889
no03,2022/10/18 12:15:00,1215,non_target,27.708385899366906,201395.65111111113,1549.7357444444444
no03,2022/10/18 12:30:00,1230,non_target,27.681918057044456,187318.12111111113,1439.971511111111
no03,2022/10/18 12:45:00,1245,non_target,28.74904923008166,183238.6672222222,1463.1051277777779
no03,2022/10/18 13:00:00,1300,non_target,28.275726709574126,190781.60444444444,1498.2845111111112
no03,2022/10/18 13:15:00,1315,non_target,28.477481705690202,178282.1888888889,1410.0039555555554
no03,2022/10/18 13:30:00,1330,non_target,28.295620828971007,178423.56888888887,1402.3187277777777
no03,2022/10/18 13:45:00,1345,non_target,27.93474774916462,157982.9911111111,1225.7606
no03,2022/10/18 14:00:00,1400,non_target,28.207204846221533,174543.69666666666,1367.3993888888888
no03,2022/10/18 14:15:00,1415,non_target,27.87518056462386,188693.10666666666,1460.4814722222222
no03,2022/10/18 14:30:00,1430,non_target,29.032474420179412,178890.38166666668,1442.3961222222222
no03,2022/10/18 14:45:00,1445,non_target,28.259142956884933,183203.4038888889,1437.4513166666666
no03,2022/10/18 15:00:00,1500,non_target,26.633029616450603,191432.5561111111,1415.5576722222222
no03,2022/10/18 15:15:00,1515,non_target,27.110175758571568,189546.01722222223,1426.7575666666667
no03,2022/10/18 15:30:00,1530,non_target,26.945437720057036,190821.81166666665,1428.0000222222222
no03,2022/10/18 15:45:00,1545,non_target,27.180920435343737,180855.07666666666,1365.0492222222222
no03,2022/10/18 16:00:00,1600,non_target,24.11909181978416,239994.76055555558,1607.2474444444445
no03,2022/10/18 16:15:00,1615,non_target,24.19197792780559,235370.57944444442,1581.1238222222223
no03,2022/10/18 16:30:00,1630,non_target,23.381885647848883,234543.19,1521.9293722222221
no03,2022/10/18 16:45:00,1645,non_target,24.270916186335032,242602.89166666666,1633.9575722222223
no03,2022/10/18 17:00:00,1700,non_target,23.383444654343123,255965.07888888888,1660.4126277777777
no03,2022/10/18 17:15:00,1715,non_target,26.85194718463236,227106.74055555556,1693.6397666666667
no03,2022/10/18 17:30:00,1730,non_target,26.017669050897986,221465.30388888888,1599.1685222222222
no03,2022/10/18 17:45:00,1745,non_target,24.913784549554368,243476.0988888889,1682.2613833333335
no03,2022/10/18 18:00:00,1800,non_target,25.075910028878173,238556.56333333332,1659.8266444444444
no03,2022/10/18 18:15:00,1815,non_target,25.88683155646963,219433.88055555557,1575.2816666666668
no03,2022/10/18 18:30:00,1830,non_target,27.688012735452347,190146.22555555555,1460.7917166666666
no04,2022/10/18 07:00:00,0700,non_target,28.826939522067008,167705.4038888889,1342.7649222222221
no04,2022/10/18 07:15:00,0715,non_target,28.57190374660125,196482.345,1559.1871666666666
no04,2022/10/18 07:30:00,0730,non_target,27.93054675210773,214349.07555555555,1662.530688888889
no04,2022/10/18 07:45:00,0745,non_target,26.538767280657513,226481.49166666667,1668.947338888889
no04,2022/10/18 08:00:00,0800,non_target,23.963686955935792,274615.7216666667,1826.2511611111113
no04,2022/10/18 08:15:00,0815,non_target,25.571988179353106,257749.97499999998,1829.417211111111
no04,2022/10/18 08:30:00,0830,non_target,24.525527286183337,274989.8838888889,1872.8893833333334
no04,2022/10/18 08:45:00,0845,non_target,25.24354481757955,250714.7022222222,1756.9409999999998
no04,2022/10/18 09:00:00,0900,non_target,27.761676253096695,206043.16,1588.2478555555556
no04,2022/10/18 09:15:00,0915,non_target,27.251716163274484,190945.2211111111,1444.9672611111112
no04,2022/10/18 09:30:00,0930,non_target,26.596332044685557,206549.85888888888,1524.8225
no04,2022/10/18 09:45:00,0945,non_target,28.89062531826699,181919.25055555554,1459.78705
no04,2022/10/18 10:00:00,1000,non_target,27.910430349913117,198057.25166666665,1534.8783555555556
no04,2022/10/18 10:15:00,1015,non_target,27.387121278400613,192861.65277777778,1465.5329333333332
no04,2022/10/18 10:30:00,1030,non_target,28.347821307815874,180431.65833333333,1420.5285777777779
no04,2022/10/18 10:45:00,1045,non_target,28.84868672625632,173373.60888888888,1389.2057
no04,2022/10/18 11:00:00,1100,non_target,27.860943057820553,189165.88888888888,1463.7589055555554
no04,2022/10/18 11:15:00,1115,non_target,27.147839343996257,204016.48666666666,1538.077388888889
no04,2022/10/18 11:30:00,1130,non_target,27.808014529903968,182928.59722222222,1412.765661111111
no04,2022/10/18 11:45:00,1145,non_target,28.19754312518808,181666.08444444445,1422.7194277777778
no04,2022/10/18 12:00:00,1200,non_target,27.897481456071432,190502.95277777777,1476.0738944444445
no04,2022/10/18 12:15:00,1215,non_target,27.530761223642823,205022.88444444444,1567.2084722222223
no04,2022/10/18 12:30:00,1230,non_target,27.70440072793041,187529.55,1442.7845444444445
no04,2022/10/18 12:45:00,1245,non_target,28.74862612396534,184107.88333333333,1470.045238888889
