link_id,TTT_mean,TTT_std,V_mean
533967_01659_01661_1,26005.5485,363.512283529152,43.9395397127748
I_11_0804143920985,24756.688000000002,1113.2656468275284,19.40441903941317
533967_01406_01644_0,24506.709,789.9213105107028,48.800338366509536
I_11_533967_00977533967_01555,24168.912,519.962206891798,47.890214550627995
533967_00608_00609_1,23800.4965,18.361379169333173,29.846775941670437
I_11_533967_01485533967_14021,21734.730499999998,333.3406039264535,44.779497915902745
533967_01410_01417_1,21700.3285,22.801811625856985,50.73760698911445
533967_00609_11505_1,21239.644500000002,399.7425188460964,30.04610332441652
533967_01530_13891_1,21101.716500000002,352.8426830200544,48.75262957090014
533967_01530_13891_0,20256.9095,377.7005923448246,48.75574106509546
533967_01654_01661_1,19674.057500000003,293.7283165009345,27.972712910600354
533967_01269_13715_0,18407.086,25.46994831892073,49.50456128189354
533967_00533_11502_1,18356.607,38.50462666663269,45.080610918000765
533967_00933_00944_1,18136.195499999998,22.272142258648152,50.12224856644935
533967_00533_11505_0,17903.751500000002,323.9315820106894,29.97697598271593
533967_00933_00943_0,17361.7855,21.04664705762961,54.73416231629342
533967_01555_14156_0,15801.357500000002,354.1060761064778,49.75645874005266
533967_00533_11502_0,14984.2025,23.785435808051833,32.685901101645086
533967_00938_01417_0,14846.712,32.18992594945875,49.71834867262121
533967_00539_11517_0,14194.61,45.45900316132137,19.492855556177496
533967_13107_13108_0,14040.969000000001,8.087564788644961,49.98529746347582
533967_00608_00609_0,13791.4755,88.99192166028047,65.44334213659549
I_11_533967_01657533967_01413,13790.745499999999,68.52532935269075,45.25342583955636
533967_00938_01409_1,13611.7795,1195.2271038878587,37.24696935266907
533967_01654_01661_0,13282.912,100.86976457946047,30.41453201117571
533967_00285_11497_0,12776.7445,40.14915027940038,51.97075420283636
533967_13107_13108_1,10799.9075,41.03371256790247,45.45310201099025
533967_00285_11497_1,10356.117,41.76848019613321,49.51931456190265
533967_00944_13715_1,9865.999,19.814077903296393,49.91574382908309
533967_00609_11505_0,8617.399000000001,222.22960222304002,29.667745119851396
533967_00533_11505_1,7114.939,185.702553220551,30.18443203915133
533967_00532_11497_0,6993.597500000001,35.20370881702221,45.07885270422647
I_11_533967_-00006_533967_-00001,6790.227499999999,949.6452288195509,13.856248419703473
533967_00285_11494_1,6349.9555,3.076425600219224,44.299487641859855
533967_01409_01410_1,6164.472,242.61463091213542,57.303903109903345
533967_01412_01414_1,5417.7845,195.91343022325475,55.77199123845624
533967_00285_11494_0,4379.8615,19.965148390711853,49.70804371959732
