route_id,start_speed,end_speed,n_speeds,all_common_count,exists_common,observed_n_speeds_in_results_final,TTT_min_in_interval,TTT_max_in_interval,TTT_range,ttt_const_threshold,ttt_const_flag,common_flag,both_flag
322.0,22.5,37.5,7.0,0.0,0.0,7,203.9999999999998,359.9999999999994,155.99999999999957,0.0,0,0,0
322.0,22.5,40.0,8.0,0.0,0.0,8,182.9999999999997,359.9999999999994,176.9999999999997,0.0,0,0,0
322.0,22.5,42.5,9.0,0.0,0.0,9,179.9999999999997,359.9999999999994,179.9999999999997,0.0,0,0,0
322.0,22.5,45.0,10.0,0.0,0.0,10,179.9999999999997,359.9999999999994,179.9999999999997,0.0,0,0,0
322.0,22.5,47.5,11.0,0.0,0.0,11,179.9999999999997,359.9999999999994,179.9999999999997,0.0,0,0,0
322.0,22.5,50.0,12.0,0.0,0.0,12,179.9999999999997,359.9999999999994,179.9999999999997,0.0,0,0,0
322.0,25.0,25.0,1.0,16212.0,1.0,1,323.9999999999992,323.9999999999992,0.0,0.0,1,1,1
322.0,25.0,27.5,2.0,0.0,0.0,2,283.6363636363637,323.9999999999992,40.36363636363552,0.0,0,0,0
322.0,25.0,30.0,3.0,0.0,0.0,3,247.9999999999998,323.9999999999992,75.9999999999994,0.0,0,0,0
322.0,25.0,32.5,4.0,0.0,0.0,4,239.9999999999999,323.9999999999992,83.99999999999932,0.0,0,0,0
322.0,25.0,35.0,5.0,0.0,0.0,5,231.4285714285711,323.9999999999992,92.5714285714281,0.0,0,0,0
322.0,25.0,37.5,6.0,0.0,0.0,6,203.9999999999998,323.9999999999992,119.9999999999994,0.0,0,0,0
322.0,25.0,40.0,7.0,0.0,0.0,7,182.9999999999997,323.9999999999992,140.99999999999952,0.0,0,0,0
322.0,25.0,42.5,8.0,0.0,0.0,8,179.9999999999997,323.9999999999992,143.99999999999952,0.0,0,0,0
322.0,25.0,45.0,9.0,0.0,0.0,9,179.9999999999997,323.9999999999992,143.99999999999952,0.0,0,0,0
322.0,25.0,47.5,10.0,0.0,0.0,10,179.9999999999997,323.9999999999992,143.99999999999952,0.0,0,0,0
322.0,25.0,50.0,11.0,0.0,0.0,11,179.9999999999997,323.9999999999992,143.99999999999952,0.0,0,0,0
322.0,27.5,27.5,1.0,5603.0,1.0,1,283.6363636363637,283.6363636363637,0.0,0.0,1,1,1
322.0,27.5,30.0,2.0,147.0,1.0,2,247.9999999999998,283.6363636363637,35.63636363636388,0.0,0,1,0
322.0,27.5,32.5,3.0,63.0,1.0,3,239.9999999999999,283.6363636363637,43.6363636363638,0.0,0,1,0
322.0,27.5,35.0,4.0,0.0,0.0,4,231.4285714285711,283.6363636363637,52.20779220779258,0.0,0,0,0
322.0,27.5,37.5,5.0,0.0,0.0,5,203.9999999999998,283.6363636363637,79.63636363636388,0.0,0,0,0
322.0,27.5,40.0,6.0,0.0,0.0,6,182.9999999999997,283.6363636363637,100.636363636364,0.0,0,0,0
322.0,27.5,42.5,7.0,0.0,0.0,7,179.9999999999997,283.6363636363637,103.636363636364,0.0,0,0,0
322.0,27.5,45.0,8.0,0.0,0.0,8,179.9999999999997,283.6363636363637,103.636363636364,0.0,0,0,0
322.0,27.5,47.5,9.0,0.0,0.0,9,179.9999999999997,283.6363636363637,103.636363636364,0.0,0,0,0
322.0,27.5,50.0,10.0,0.0,0.0,10,179.9999999999997,283.6363636363637,103.636363636364,0.0,0,0,0
322.0,30.0,30.0,1.0,147.0,1.0,1,247.9999999999998,247.9999999999998,0.0,0.0,1,1,1
322.0,30.0,32.5,2.0,63.0,1.0,2,239.9999999999999,247.9999999999998,7.999999999999915,0.0,0,1,0
322.0,30.0,35.0,3.0,0.0,0.0,3,231.4285714285711,247.9999999999998,16.571428571428697,0.0,0,0,0
322.0,30.0,37.5,4.0,0.0,0.0,4,203.9999999999998,247.9999999999998,44.0,0.0,0,0,0
322.0,30.0,40.0,5.0,0.0,0.0,5,182.9999999999997,247.9999999999998,65.00000000000011,0.0,0,0,0
322.0,30.0,42.5,6.0,0.0,0.0,6,179.9999999999997,247.9999999999998,68.00000000000011,0.0,0,0,0
322.0,30.0,45.0,7.0,0.0,0.0,7,179.9999999999997,247.9999999999998,68.00000000000011,0.0,0,0,0
322.0,30.0,47.5,8.0,0.0,0.0,8,179.9999999999997,247.9999999999998,68.00000000000011,0.0,0,0,0
322.0,30.0,50.0,9.0,0.0,0.0,9,179.9999999999997,247.9999999999998,68.00000000000011,0.0,0,0,0
322.0,32.5,32.5,1.0,1257.0,1.0,1,239.9999999999999,239.9999999999999,0.0,0.0,1,1,1
322.0,32.5,35.0,2.0,0.0,0.0,2,231.4285714285711,239.9999999999999,8.571428571428783,0.0,0,0,0
322.0,32.5,37.5,3.0,0.0,0.0,3,203.9999999999998,239.9999999999999,36.000000000000085,0.0,0,0,0
322.0,32.5,40.0,4.0,0.0,0.0,4,182.9999999999997,239.9999999999999,57.0000000000002,0.0,0,0,0
322.0,32.5,42.5,5.0,0.0,0.0,5,179.9999999999997,239.9999999999999,60.0000000000002,0.0,0,0,0
322.0,32.5,45.0,6.0,0.0,0.0,6,179.9999999999997,239.9999999999999,60.0000000000002,0.0,0,0,0
322.0,32.5,47.5,7.0,0.0,0.0,7,179.9999999999997,239.9999999999999,60.0000000000002,0.0,0,0,0
322.0,32.5,50.0,8.0,0.0,0.0,8,179.9999999999997,239.9999999999999,60.0000000000002,0.0,0,0,0
322.0,35.0,35.0,1.0,9933.0,1.0,1,231.4285714285711,231.4285714285711,0.0,0.0,1,1,1
322.0,35.0,37.5,2.0,819.0,1.0,2,203.9999999999998,231.4285714285711,27.428571428571303,0.0,0,1,0
322.0,35.0,40.0,3.0,63.0,1.0,3,182.9999999999997,231.4285714285711,48.428571428571416,0.0,0,1,0
322.0,35.0,42.5,4.0,63.0,1.0,4,179.9999999999997,231.4285714285711,51.428571428571416,0.0,0,1,0
322.0,35.0,45.0,5.0,63.0,1.0,5,179.9999999999997,231.4285714285711,51.428571428571416,0.0,0,1,0
322.0,35.0,47.5,6.0,63.0,1.0,6,179.9999999999997,231.4285714285711,51.428571428571416,0.0,0,1,0
322.0,35.0,50.0,7.0,63.0,1.0,7,179.9999999999997,231.4285714285711,51.428571428571416,0.0,0,1,0
322.0,37.5,37.5,1.0,819.0,1.0,1,203.9999999999998,203.9999999999998,0.0,0.0,1,1,1
322.0,37.5,40.0,2.0,63.0,1.0,2,182.9999999999997,203.9999999999998,21.000000000000114,0.0,0,1,0
322.0,37.5,42.5,3.0,63.0,1.0,3,179.9999999999997,203.9999999999998,24.000000000000114,0.0,0,1,0
322.0,37.5,45.0,4.0,63.0,1.0,4,179.9999999999997,203.9999999999998,24.000000000000114,0.0,0,1,0
322.0,37.5,47.5,5.0,63.0,1.0,5,179.9999999999997,203.9999999999998,24.000000000000114,0.0,0,1,0
322.0,37.5,50.0,6.0,63.0,1.0,6,179.9999999999997,203.9999999999998,24.000000000000114,0.0,0,1,0
322.0,40.0,40.0,1.0,63.0,1.0,1,182.9999999999997,182.9999999999997,0.0,0.0,1,1,1
322.0,40.0,42.5,2.0,63.0,1.0,2,179.9999999999997,182.9999999999997,3.0,0.0,0,1,0
322.0,40.0,45.0,3.0,63.0,1.0,3,179.9999999999997,182.9999999999997,3.0,0.0,0,1,0
322.0,40.0,47.5,4.0,63.0,1.0,4,179.9999999999997,182.9999999999997,3.0,0.0,0,1,0
322.0,40.0,50.0,5.0,63.0,1.0,5,179.9999999999997,182.9999999999997,3.0,0.0,0,1,0
322.0,42.5,42.5,1.0,2101.0,1.0,1,179.9999999999997,179.9999999999997,0.0,0.0,1,1,1
322.0,42.5,45.0,2.0,2101.0,1.0,2,179.9999999999997,180.0,3.126388037344441e-13,0.0,0,1,0
322.0,42.5,47.5,3.0,2101.0,1.0,3,179.9999999999997,180.0,3.126388037344441e-13,0.0,0,1,0
322.0,42.5,50.0,4.0,2101.0,1.0,4,179.9999999999997,180.0,3.126388037344441e-13,0.0,0,1,0
322.0,45.0,45.0,1.0,9537.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
322.0,45.0,47.5,2.0,9537.0,1.0,2,180.0,180.0,0.0,0.0,1,1,1
322.0,45.0,50.0,3.0,9537.0,1.0,3,179.9999999999998,180.0,1.9895196601282805e-13,0.0,0,1,0
322.0,47.5,47.5,1.0,22905.0,1.0,1,180.0,180.0,0.0,0.0,1,1,1
322.0,47.5,50.0,2.0,22905.0,1.0,2,179.9999999999998,180.0,1.9895196601282805e-13,0.0,0,1,0
322.0,50.0,50.0,1.0,41991.0,1.0,1,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
323.0,20.0,20.0,1.0,3075.0,1.0,1,443.9999999999986,443.9999999999986,0.0,0.0,1,1,1
323.0,20.0,22.5,2.0,0.0,0.0,2,386.666666666666,443.9999999999986,57.333333333332575,0.0,0,0,0
323.0,20.0,25.0,3.0,0.0,0.0,3,359.9999999999998,443.9999999999986,83.9999999999988,0.0,0,0,0
323.0,20.0,27.5,4.0,0.0,0.0,4,352.3636363636356,443.9999999999986,91.636363636363,0.0,0,0,0
323.0,20.0,30.0,5.0,0.0,0.0,5,323.9999999999993,443.9999999999986,119.99999999999926,0.0,0,0,0
323.0,20.0,32.5,6.0,0.0,0.0,6,296.3076923076917,443.9999999999986,147.69230769230688,0.0,0,0,0
323.0,20.0,35.0,7.0,0.0,0.0,7,263.9999999999993,443.9999999999986,179.99999999999926,0.0,0,0,0
323.0,20.0,37.5,8.0,0.0,0.0,8,251.9999999999995,443.9999999999986,191.9999999999991,0.0,0,0,0
323.0,20.0,40.0,9.0,0.0,0.0,9,239.9999999999998,443.9999999999986,203.99999999999878,0.0,0,0,0
323.0,20.0,42.5,10.0,0.0,0.0,10,215.2941176470586,443.9999999999986,228.70588235293997,0.0,0,0,0
323.0,20.0,45.0,11.0,0.0,0.0,11,193.3333333333331,443.9999999999986,250.6666666666655,0.0,0,0,0
323.0,20.0,47.5,12.0,0.0,0.0,12,179.9999999999997,443.9999999999986,263.99999999999886,0.0,0,0,0
323.0,20.0,50.0,13.0,0.0,0.0,13,179.9999999999997,443.9999999999986,263.99999999999886,0.0,0,0,0
323.0,22.5,22.5,1.0,5313.0,1.0,1,386.666666666666,386.666666666666,0.0,0.0,1,1,1
323.0,22.5,25.0,2.0,4721.0,1.0,2,359.9999999999998,386.666666666666,26.66666666666623,0.0,0,1,0
323.0,22.5,27.5,3.0,0.0,0.0,3,352.3636363636356,386.666666666666,34.303030303030425,0.0,0,0,0
323.0,22.5,30.0,4.0,0.0,0.0,4,323.9999999999993,386.666666666666,62.666666666666686,0.0,0,0,0
323.0,22.5,32.5,5.0,0.0,0.0,5,296.3076923076917,386.666666666666,90.35897435897431,0.0,0,0,0
323.0,22.5,35.0,6.0,0.0,0.0,6,263.9999999999993,386.666666666666,122.66666666666669,0.0,0,0,0
323.0,22.5,37.5,7.0,0.0,0.0,7,251.9999999999995,386.666666666666,134.66666666666652,0.0,0,0,0
323.0,22.5,40.0,8.0,0.0,0.0,8,239.9999999999998,386.666666666666,146.6666666666662,0.0,0,0,0
323.0,22.5,42.5,9.0,0.0,0.0,9,215.2941176470586,386.666666666666,171.3725490196074,0.0,0,0,0
323.0,22.5,45.0,10.0,0.0,0.0,10,193.3333333333331,386.666666666666,193.33333333333292,0.0,0,0,0
323.0,22.5,47.5,11.0,0.0,0.0,11,179.9999999999997,386.666666666666,206.66666666666632,0.0,0,0,0
323.0,22.5,50.0,12.0,0.0,0.0,12,179.9999999999997,386.666666666666,206.66666666666632,0.0,0,0,0
323.0,25.0,25.0,1.0,21871.0,1.0,1,359.9999999999998,359.9999999999998,0.0,0.0,1,1,1
323.0,25.0,27.5,2.0,0.0,0.0,2,352.3636363636356,359.9999999999998,7.6363636363641945,0.0,0,0,0
323.0,25.0,30.0,3.0,0.0,0.0,3,323.9999999999993,359.9999999999998,36.000000000000455,0.0,0,0,0
323.0,25.0,32.5,4.0,0.0,0.0,4,296.3076923076917,359.9999999999998,63.69230769230808,0.0,0,0,0
323.0,25.0,35.0,5.0,0.0,0.0,5,263.9999999999993,359.9999999999998,96.00000000000045,0.0,0,0,0
323.0,25.0,37.5,6.0,0.0,0.0,6,251.9999999999995,359.9999999999998,108.00000000000028,0.0,0,0,0
323.0,25.0,40.0,7.0,0.0,0.0,7,239.9999999999998,359.9999999999998,119.99999999999997,0.0,0,0,0
323.0,25.0,42.5,8.0,0.0,0.0,8,215.2941176470586,359.9999999999998,144.70588235294116,0.0,0,0,0
323.0,25.0,45.0,9.0,0.0,0.0,9,193.3333333333331,359.9999999999998,166.66666666666669,0.0,0,0,0
323.0,25.0,47.5,10.0,0.0,0.0,10,179.9999999999997,359.9999999999998,180.00000000000009,0.0,0,0,0
323.0,25.0,50.0,11.0,0.0,0.0,11,179.9999999999997,359.9999999999998,180.00000000000009,0.0,0,0,0
323.0,27.5,27.5,1.0,13545.0,1.0,1,352.3636363636356,352.3636363636356,0.0,0.0,1,1,1
323.0,27.5,30.0,2.0,0.0,0.0,2,323.9999999999993,352.3636363636356,28.36363636363626,0.0,0,0,0
323.0,27.5,32.5,3.0,0.0,0.0,3,296.3076923076917,352.3636363636356,56.05594405594388,0.0,0,0,0
323.0,27.5,35.0,4.0,0.0,0.0,4,263.9999999999993,352.3636363636356,88.36363636363626,0.0,0,0,0
323.0,27.5,37.5,5.0,0.0,0.0,5,251.9999999999995,352.3636363636356,100.36363636363609,0.0,0,0,0
323.0,27.5,40.0,6.0,0.0,0.0,6,239.9999999999998,352.3636363636356,112.36363636363578,0.0,0,0,0
323.0,27.5,42.5,7.0,0.0,0.0,7,215.2941176470586,352.3636363636356,137.06951871657697,0.0,0,0,0
323.0,27.5,45.0,8.0,0.0,0.0,8,193.3333333333331,352.3636363636356,159.0303030303025,0.0,0,0,0
323.0,27.5,47.5,9.0,0.0,0.0,9,179.9999999999997,352.3636363636356,172.3636363636359,0.0,0,0,0
323.0,27.5,50.0,10.0,0.0,0.0,10,179.9999999999997,352.3636363636356,172.3636363636359,0.0,0,0,0
323.0,30.0,30.0,1.0,8433.0,1.0,1,323.9999999999993,323.9999999999993,0.0,0.0,1,1,1
323.0,30.0,32.5,2.0,2283.0,1.0,2,296.3076923076917,323.9999999999993,27.692307692307622,0.0,0,1,0
323.0,30.0,35.0,3.0,0.0,0.0,3,263.9999999999993,323.9999999999993,60.0,0.0,0,0,0
323.0,30.0,37.5,4.0,0.0,0.0,4,251.9999999999995,323.9999999999993,71.99999999999983,0.0,0,0,0
323.0,30.0,40.0,5.0,0.0,0.0,5,239.9999999999998,323.9999999999993,83.99999999999952,0.0,0,0,0
323.0,30.0,42.5,6.0,0.0,0.0,6,215.2941176470586,323.9999999999993,108.7058823529407,0.0,0,0,0
323.0,30.0,45.0,7.0,0.0,0.0,7,193.3333333333331,323.9999999999993,130.66666666666623,0.0,0,0,0
323.0,30.0,47.5,8.0,0.0,0.0,8,179.9999999999997,323.9999999999993,143.99999999999963,0.0,0,0,0
323.0,30.0,50.0,9.0,0.0,0.0,9,179.9999999999997,323.9999999999993,143.99999999999963,0.0,0,0,0
323.0,32.5,32.5,1.0,9367.0,1.0,1,296.3076923076917,296.3076923076917,0.0,0.0,1,1,1
323.0,32.5,35.0,2.0,0.0,0.0,2,263.9999999999993,296.3076923076917,32.30769230769238,0.0,0,0,0
323.0,32.5,37.5,3.0,0.0,0.0,3,251.9999999999995,296.3076923076917,44.30769230769221,0.0,0,0,0
323.0,32.5,40.0,4.0,0.0,0.0,4,239.9999999999998,296.3076923076917,56.307692307691894,0.0,0,0,0
323.0,32.5,42.5,5.0,0.0,0.0,5,215.2941176470586,296.3076923076917,81.01357466063308,0.0,0,0,0
323.0,32.5,45.0,6.0,0.0,0.0,6,193.3333333333331,296.3076923076917,102.97435897435861,0.0,0,0,0
323.0,32.5,47.5,7.0,0.0,0.0,7,179.9999999999997,296.3076923076917,116.30769230769201,0.0,0,0,0
323.0,32.5,50.0,8.0,0.0,0.0,8,179.9999999999997,296.3076923076917,116.30769230769201,0.0,0,0,0
323.0,35.0,35.0,1.0,154.0,1.0,1,263.9999999999993,263.9999999999993,0.0,0.0,1,1,1
323.0,35.0,37.5,2.0,56.0,1.0,2,251.9999999999995,263.9999999999993,11.99999999999983,0.0,0,1,0
323.0,35.0,40.0,3.0,0.0,0.0,3,239.9999999999998,263.9999999999993,23.999999999999517,0.0,0,0,0
323.0,35.0,42.5,4.0,0.0,0.0,4,215.2941176470586,263.9999999999993,48.705882352940705,0.0,0,0,0
323.0,35.0,45.0,5.0,0.0,0.0,5,193.3333333333331,263.9999999999993,70.66666666666623,0.0,0,0,0
323.0,35.0,47.5,6.0,0.0,0.0,6,179.9999999999997,263.9999999999993,83.99999999999963,0.0,0,0,0
323.0,35.0,50.0,7.0,0.0,0.0,7,179.9999999999997,263.9999999999993,83.99999999999963,0.0,0,0,0
323.0,37.5,37.5,1.0,5049.0,1.0,1,251.9999999999995,251.9999999999995,0.0,0.0,1,1,1
323.0,37.5,40.0,2.0,128.0,1.0,2,239.9999999999998,251.9999999999995,11.999999999999687,0.0,0,1,0
323.0,37.5,42.5,3.0,0.0,0.0,3,215.2941176470586,251.9999999999995,36.705882352940876,0.0,0,0,0
323.0,37.5,45.0,4.0,0.0,0.0,4,193.3333333333331,251.9999999999995,58.6666666666664,0.0,0,0,0
323.0,37.5,47.5,5.0,0.0,0.0,5,179.9999999999997,251.9999999999995,71.9999999999998,0.0,0,0,0
323.0,37.5,50.0,6.0,0.0,0.0,6,179.9999999999997,251.9999999999995,71.9999999999998,0.0,0,0,0
323.0,40.0,40.0,1.0,36485.0,1.0,1,239.9999999999998,239.9999999999998,0.0,0.0,1,1,1
323.0,40.0,42.5,2.0,9675.0,1.0,2,215.2941176470586,239.9999999999998,24.705882352941188,0.0,0,1,0
323.0,40.0,45.0,3.0,2541.0,1.0,3,193.3333333333331,239.9999999999998,46.666666666666714,0.0,0,1,0
323.0,40.0,47.5,4.0,945.0,1.0,4,179.9999999999997,239.9999999999998,60.000000000000114,0.0,0,1,0
323.0,40.0,50.0,5.0,945.0,1.0,5,179.9999999999997,239.9999999999998,60.000000000000114,0.0,0,1,0
323.0,42.5,42.5,1.0,9675.0,1.0,1,215.2941176470586,215.2941176470586,0.0,0.0,1,1,1
323.0,42.5,45.0,2.0,2541.0,1.0,2,193.3333333333331,215.2941176470586,21.960784313725526,0.0,0,1,0
323.0,42.5,47.5,3.0,945.0,1.0,3,179.9999999999997,215.2941176470586,35.294117647058926,0.0,0,1,0
323.0,42.5,50.0,4.0,945.0,1.0,4,179.9999999999997,215.2941176470586,35.294117647058926,0.0,0,1,0
323.0,45.0,45.0,1.0,2541.0,1.0,1,193.3333333333331,193.3333333333331,0.0,0.0,1,1,1
323.0,45.0,47.5,2.0,945.0,1.0,2,179.9999999999997,193.3333333333331,13.3333333333334,0.0,0,1,0
323.0,45.0,50.0,3.0,945.0,1.0,3,179.9999999999997,193.3333333333331,13.3333333333334,0.0,0,1,0
323.0,47.5,47.5,1.0,1085.0,1.0,1,179.9999999999997,179.9999999999997,0.0,0.0,1,1,1
323.0,47.5,50.0,2.0,1085.0,1.0,2,179.9999999999997,179.9999999999998,1.1368683772161603e-13,0.0,0,1,0
323.0,50.0,50.0,1.0,7951.0,1.0,1,179.9999999999998,179.9999999999998,0.0,0.0,1,1,1
324.0,20.0,20.0,1.0,3075.0,1.0,1,323.9999999999992,323.9999999999992,0.0,0.0,1,1,1
324.0,20.0,22.5,2.0,0.0,0.0,2,293.333333333333,323.9999999999992,30.66666666666623,0.0,0,0,0
324.0,20.0,25.0,3.0,0.0,0.0,3,240.0,323.9999999999992,83.9999999999992,0.0,0,0,0
324.0,20.0,27.5,4.0,0.0,0.0,4,239.9999999999999,323.9999999999992,83.99999999999932,0.0,0,0,0
324.0,20.0,30.0,5.0,0.0,0.0,5,227.9999999999997,323.9999999999992,95.99999999999952,0.0,0,0,0
324.0,20.0,32.5,6.0,0.0,0.0,6,208.6153846153843,323.9999999999992,115.3846153846149,0.0,0,0,0
324.0,20.0,35.0,7.0,0.0,0.0,7,195.428571428571,323.9999999999992,128.5714285714282,0.0,0,0,0
324.0,20.0,37.5,8.0,0.0,0.0,8,183.9999999999995,323.9999999999992,139.99999999999972,0.0,0,0,0
324.0,20.0,40.0,9.0,0.0,0.0,9,180.0,323.9999999999992,143.9999999999992,0.0,0,0,0
324.0,20.0,42.5,10.0,0.0,0.0,10,179.9999999999998,323.9999999999992,143.9999999999994,0.0,0,0,0
324.0,20.0,45.0,11.0,0.0,0.0,11,174.6666666666665,323.9999999999992,149.33333333333272,0.0,0,0,0
324.0,20.0,47.5,12.0,0.0,0.0,12,171.1578947368414,323.9999999999992,152.8421052631578,0.0,0,0,0
324.0,20.0,50.0,13.0,0.0,0.0,13,167.9999999999995,323.9999999999992,155.99999999999972,0.0,0,0,0
324.0,22.5,22.5,1.0,12243.0,1.0,1,293.333333333333,293.333333333333,0.0,0.0,1,1,1
324.0,22.5,25.0,2.0,3641.0,1.0,2,240.0,293.333333333333,53.33333333333297,0.0,0,1,0
324.0,22.5,27.5,3.0,0.0,0.0,3,239.9999999999999,293.333333333333,53.33333333333309,0.0,0,0,0
324.0,22.5,30.0,4.0,0.0,0.0,4,227.9999999999997,293.333333333333,65.33333333333329,0.0,0,0,0
324.0,22.5,32.5,5.0,0.0,0.0,5,208.6153846153843,293.333333333333,84.71794871794867,0.0,0,0,0
324.0,22.5,35.0,6.0,0.0,0.0,6,195.428571428571,293.333333333333,97.90476190476198,0.0,0,0,0
324.0,22.5,37.5,7.0,0.0,0.0,7,183.9999999999995,293.333333333333,109.33333333333348,0.0,0,0,0
324.0,22.5,40.0,8.0,0.0,0.0,8,180.0,293.333333333333,113.33333333333297,0.0,0,0,0
324.0,22.5,42.5,9.0,0.0,0.0,9,179.9999999999998,293.333333333333,113.33333333333317,0.0,0,0,0
324.0,22.5,45.0,10.0,0.0,0.0,10,174.6666666666665,293.333333333333,118.66666666666649,0.0,0,0,0
324.0,22.5,47.5,11.0,0.0,0.0,11,171.1578947368414,293.333333333333,122.17543859649157,0.0,0,0,0
324.0,22.5,50.0,12.0,0.0,0.0,12,167.9999999999995,293.333333333333,125.33333333333348,0.0,0,0,0
324.0,25.0,25.0,1.0,4851.0,1.0,1,240.0,240.0,0.0,0.0,1,1,1
324.0,25.0,27.5,2.0,0.0,0.0,2,239.9999999999999,240.0,1.1368683772161603e-13,0.0,0,0,0
324.0,25.0,30.0,3.0,0.0,0.0,3,227.9999999999997,240.0,12.000000000000313,0.0,0,0,0
324.0,25.0,32.5,4.0,0.0,0.0,4,208.6153846153843,240.0,31.3846153846157,0.0,0,0,0
324.0,25.0,35.0,5.0,0.0,0.0,5,195.428571428571,240.0,44.57142857142901,0.0,0,0,0
324.0,25.0,37.5,6.0,0.0,0.0,6,183.9999999999995,240.0,56.00000000000051,0.0,0,0,0
324.0,25.0,40.0,7.0,0.0,0.0,7,180.0,240.0,60.0,0.0,0,0,0
324.0,25.0,42.5,8.0,0.0,0.0,8,179.9999999999998,240.0,60.0000000000002,0.0,0,0,0
324.0,25.0,45.0,9.0,0.0,0.0,9,174.6666666666665,240.0,65.33333333333351,0.0,0,0,0
324.0,25.0,47.5,10.0,0.0,0.0,10,171.1578947368414,240.0,68.8421052631586,0.0,0,0,0
324.0,25.0,50.0,11.0,0.0,0.0,11,167.9999999999995,240.0,72.00000000000051,0.0,0,0,0
324.0,27.5,27.5,1.0,2709.0,1.0,1,239.9999999999999,239.9999999999999,0.0,0.0,1,1,1
324.0,27.5,30.0,2.0,1953.0,1.0,2,227.9999999999997,239.9999999999999,12.000000000000199,0.0,0,1,0
324.0,27.5,32.5,3.0,0.0,0.0,3,208.6153846153843,239.9999999999999,31.384615384615586,0.0,0,0,0
324.0,27.5,35.0,4.0,0.0,0.0,4,195.428571428571,239.9999999999999,44.571428571428896,0.0,0,0,0
324.0,27.5,37.5,5.0,0.0,0.0,5,183.9999999999995,239.9999999999999,56.0000000000004,0.0,0,0,0
324.0,27.5,40.0,6.0,0.0,0.0,6,180.0,239.9999999999999,59.999999999999886,0.0,0,0,0
324.0,27.5,42.5,7.0,0.0,0.0,7,179.9999999999998,239.9999999999999,60.000000000000085,0.0,0,0,0
324.0,27.5,45.0,8.0,0.0,0.0,8,174.6666666666665,239.9999999999999,65.3333333333334,0.0,0,0,0
324.0,27.5,47.5,9.0,0.0,0.0,9,171.1578947368414,239.9999999999999,68.84210526315849,0.0,0,0,0
324.0,27.5,50.0,10.0,0.0,0.0,10,167.9999999999995,239.9999999999999,72.0000000000004,0.0,0,0,0
324.0,30.0,30.0,1.0,16461.0,1.0,1,227.9999999999997,227.9999999999997,0.0,0.0,1,1,1
324.0,30.0,32.5,2.0,0.0,0.0,2,208.6153846153843,227.9999999999997,19.384615384615387,0.0,0,0,0
324.0,30.0,35.0,3.0,0.0,0.0,3,195.428571428571,227.9999999999997,32.5714285714287,0.0,0,0,0
324.0,30.0,37.5,4.0,0.0,0.0,4,183.9999999999995,227.9999999999997,44.0000000000002,0.0,0,0,0
324.0,30.0,40.0,5.0,0.0,0.0,5,180.0,227.9999999999997,47.99999999999969,0.0,0,0,0
324.0,30.0,42.5,6.0,0.0,0.0,6,179.9999999999998,227.9999999999997,47.999999999999886,0.0,0,0,0
324.0,30.0,45.0,7.0,0.0,0.0,7,174.6666666666665,227.9999999999997,53.3333333333332,0.0,0,0,0
324.0,30.0,47.5,8.0,0.0,0.0,8,171.1578947368414,227.9999999999997,56.84210526315829,0.0,0,0,0
324.0,30.0,50.0,9.0,0.0,0.0,9,167.9999999999995,227.9999999999997,60.0000000000002,0.0,0,0,0
324.0,32.5,32.5,1.0,8788.0,1.0,1,208.6153846153843,208.6153846153843,0.0,0.0,1,1,1
324.0,32.5,35.0,2.0,5304.0,1.0,2,195.428571428571,208.6153846153843,13.18681318681331,0.0,0,1,0
324.0,32.5,37.5,3.0,0.0,0.0,3,183.9999999999995,208.6153846153843,24.615384615384812,0.0,0,0,0
324.0,32.5,40.0,4.0,0.0,0.0,4,180.0,208.6153846153843,28.6153846153843,0.0,0,0,0
324.0,32.5,42.5,5.0,0.0,0.0,5,179.9999999999998,208.6153846153843,28.6153846153845,0.0,0,0,0
324.0,32.5,45.0,6.0,0.0,0.0,6,174.6666666666665,208.6153846153843,33.948717948717814,0.0,0,0,0
324.0,32.5,47.5,7.0,0.0,0.0,7,171.1578947368414,208.6153846153843,37.4574898785429,0.0,0,0,0
324.0,32.5,50.0,8.0,0.0,0.0,8,167.9999999999995,208.6153846153843,40.61538461538481,0.0,0,0,0
324.0,35.0,35.0,1.0,11424.0,1.0,1,195.428571428571,195.428571428571,0.0,0.0,1,1,1
324.0,35.0,37.5,2.0,0.0,0.0,2,183.9999999999995,195.428571428571,11.428571428571502,0.0,0,0,0
324.0,35.0,40.0,3.0,0.0,0.0,3,180.0,195.428571428571,15.42857142857099,0.0,0,0,0
324.0,35.0,42.5,4.0,0.0,0.0,4,179.9999999999998,195.428571428571,15.428571428571189,0.0,0,0,0
324.0,35.0,45.0,5.0,0.0,0.0,5,174.6666666666665,195.428571428571,20.761904761904503,0.0,0,0,0
324.0,35.0,47.5,6.0,0.0,0.0,6,171.1578947368414,195.428571428571,24.27067669172959,0.0,0,0,0
324.0,35.0,50.0,7.0,0.0,0.0,7,167.9999999999995,195.428571428571,27.4285714285715,0.0,0,0,0
324.0,37.5,37.5,1.0,30889.0,1.0,1,183.9999999999995,183.9999999999995,0.0,0.0,1,1,1
324.0,37.5,40.0,2.0,16905.0,1.0,2,180.0,183.9999999999995,3.9999999999994884,0.0,0,1,0
324.0,37.5,42.5,3.0,6785.0,1.0,3,179.9999999999998,183.9999999999995,3.9999999999996874,0.0,0,1,0
