x1_s,x2_s,x3_s
94.8,20.4,31.2
94.8,20.4,32.4
94.8,20.4,33.6
94.8,21.6,15.6
94.8,21.6,16.8
94.8,21.6,18.0
94.8,21.6,19.2
94.8,21.6,20.4
94.8,21.6,21.6
94.8,21.6,22.8
94.8,21.6,24.0
94.8,21.6,25.2
94.8,21.6,26.4
94.8,21.6,27.6
94.8,21.6,28.8
94.8,21.6,30.0
94.8,21.6,31.2
94.8,21.6,32.4
94.8,21.6,33.6
94.8,21.6,34.8
94.8,22.8,16.8
94.8,22.8,18.0
94.8,22.8,19.2
94.8,22.8,20.4
94.8,22.8,21.6
94.8,22.8,22.8
94.8,22.8,24.0
94.8,22.8,25.2
94.8,22.8,26.4
94.8,22.8,27.6
94.8,22.8,28.8
94.8,22.8,30.0
94.8,22.8,31.2
94.8,22.8,32.4
94.8,22.8,33.6
94.8,22.8,34.8
94.8,22.8,36.0
94.8,22.8,37.2
94.8,22.8,38.4
94.8,22.8,39.6
94.8,22.8,40.8
94.8,22.8,42.0
94.8,22.8,43.2
94.8,22.8,44.4
94.8,22.8,45.6
94.8,22.8,46.8
94.8,22.8,48.0
94.8,22.8,49.2
94.8,22.8,50.4
94.8,22.8,51.6
94.8,22.8,52.8
94.8,24.0,18.0
94.8,24.0,19.2
94.8,24.0,20.4
94.8,24.0,21.6
94.8,24.0,22.8
94.8,24.0,24.0
94.8,24.0,25.2
94.8,24.0,26.4
94.8,24.0,27.6
94.8,24.0,28.8
94.8,24.0,30.0
94.8,24.0,31.2
94.8,24.0,32.4
94.8,24.0,33.6
94.8,24.0,34.8
94.8,24.0,36.0
94.8,24.0,37.2
94.8,24.0,38.4
94.8,24.0,39.6
94.8,24.0,40.8
94.8,24.0,42.0
94.8,24.0,43.2
94.8,24.0,44.4
94.8,24.0,45.6
94.8,24.0,46.8
94.8,24.0,48.0
94.8,24.0,49.2
94.8,24.0,50.4
94.8,24.0,51.6
94.8,24.0,52.8
94.8,24.0,54.0
94.8,25.2,19.2
94.8,25.2,20.4
94.8,25.2,21.6
94.8,25.2,22.8
94.8,25.2,24.0
94.8,25.2,25.2
94.8,25.2,26.4
94.8,25.2,27.6
94.8,25.2,28.8
94.8,25.2,30.0
94.8,25.2,31.2
94.8,25.2,32.4
94.8,25.2,33.6
94.8,25.2,34.8
94.8,25.2,36.0
94.8,25.2,37.2
94.8,25.2,38.4
94.8,25.2,39.6
94.8,25.2,40.8
94.8,25.2,42.0
94.8,25.2,43.2
94.8,25.2,44.4
94.8,25.2,45.6
94.8,25.2,46.8
94.8,25.2,48.0
94.8,25.2,49.2
94.8,25.2,50.4
94.8,25.2,51.6
94.8,25.2,52.8
94.8,25.2,54.0
94.8,25.2,55.2
94.8,26.4,20.4
94.8,26.4,21.6
94.8,26.4,22.8
94.8,26.4,24.0
94.8,26.4,25.2
94.8,26.4,26.4
94.8,26.4,27.6
94.8,26.4,28.8
94.8,26.4,30.0
94.8,26.4,31.2
94.8,26.4,32.4
94.8,26.4,33.6
94.8,26.4,34.8
94.8,26.4,36.0
94.8,26.4,37.2
94.8,26.4,38.4
94.8,26.4,39.6
94.8,26.4,40.8
94.8,26.4,42.0
94.8,26.4,43.2
94.8,26.4,44.4
94.8,26.4,45.6
94.8,26.4,46.8
94.8,26.4,48.0
94.8,26.4,49.2
94.8,26.4,50.4
94.8,26.4,51.6
94.8,26.4,52.8
94.8,26.4,54.0
94.8,26.4,55.2
94.8,26.4,56.4
94.8,27.6,21.6
94.8,27.6,22.8
94.8,27.6,24.0
94.8,27.6,25.2
94.8,27.6,26.4
94.8,27.6,27.6
94.8,27.6,28.8
94.8,27.6,30.0
94.8,27.6,31.2
94.8,27.6,32.4
94.8,27.6,33.6
94.8,27.6,34.8
94.8,27.6,36.0
94.8,27.6,37.2
94.8,27.6,38.4
94.8,27.6,39.6
94.8,27.6,40.8
94.8,27.6,42.0
94.8,27.6,43.2
94.8,27.6,44.4
94.8,27.6,45.6
94.8,27.6,46.8
94.8,27.6,48.0
94.8,27.6,49.2
94.8,27.6,50.4
94.8,27.6,51.6
94.8,27.6,52.8
94.8,27.6,54.0
94.8,27.6,55.2
94.8,27.6,56.4
94.8,27.6,57.6
94.8,28.8,22.8
94.8,28.8,24.0
94.8,28.8,25.2
94.8,28.8,26.4
94.8,28.8,27.6
94.8,28.8,28.8
94.8,28.8,30.0
94.8,28.8,31.2
94.8,28.8,32.4
94.8,28.8,33.6
94.8,28.8,34.8
94.8,28.8,36.0
94.8,28.8,37.2
94.8,28.8,38.4
94.8,28.8,39.6
94.8,28.8,40.8
94.8,28.8,42.0
94.8,28.8,43.2
94.8,28.8,44.4
94.8,28.8,45.6
94.8,28.8,46.8
94.8,28.8,48.0
94.8,28.8,49.2
94.8,28.8,50.4
94.8,28.8,51.6
94.8,28.8,52.8
94.8,28.8,54.0
94.8,28.8,55.2
94.8,28.8,56.4
94.8,28.8,57.6
94.8,28.8,58.8
94.8,30.0,24.0
94.8,30.0,25.2
94.8,30.0,26.4
94.8,30.0,27.6
94.8,30.0,28.8
94.8,30.0,30.0
94.8,30.0,31.2
94.8,30.0,32.4
94.8,30.0,33.6
94.8,30.0,34.8
94.8,30.0,36.0
94.8,30.0,37.2
94.8,30.0,38.4
94.8,30.0,39.6
94.8,30.0,40.8
94.8,30.0,42.0
94.8,30.0,43.2
94.8,30.0,44.4
94.8,30.0,45.6
94.8,30.0,46.8
94.8,30.0,48.0
94.8,30.0,49.2
94.8,30.0,50.4
94.8,30.0,51.6
94.8,30.0,52.8
94.8,30.0,54.0
94.8,30.0,55.2
94.8,30.0,56.4
94.8,30.0,57.6
94.8,30.0,58.8
94.8,30.0,60.0
94.8,31.2,25.2
94.8,31.2,26.4
94.8,31.2,27.6
94.8,31.2,28.8
94.8,31.2,30.0
94.8,31.2,31.2
94.8,31.2,32.4
94.8,31.2,33.6
94.8,31.2,34.8
94.8,31.2,36.0
94.8,31.2,37.2
94.8,31.2,38.4
94.8,31.2,39.6
94.8,31.2,40.8
94.8,31.2,42.0
94.8,31.2,43.2
94.8,31.2,44.4
94.8,31.2,45.6
94.8,31.2,46.8
94.8,31.2,48.0
94.8,31.2,49.2
94.8,31.2,50.4
94.8,31.2,51.6
94.8,31.2,52.8
94.8,31.2,54.0
94.8,31.2,55.2
94.8,31.2,56.4
94.8,31.2,57.6
94.8,31.2,58.8
94.8,31.2,60.0
94.8,31.2,61.2
94.8,32.4,26.4
94.8,32.4,27.6
94.8,32.4,28.8
94.8,32.4,30.0
94.8,32.4,31.2
94.8,32.4,32.4
94.8,32.4,33.6
94.8,32.4,34.8
94.8,32.4,36.0
94.8,32.4,37.2
94.8,32.4,38.4
94.8,32.4,39.6
94.8,32.4,40.8
94.8,32.4,42.0
94.8,32.4,43.2
94.8,32.4,44.4
94.8,32.4,45.6
94.8,32.4,46.8
94.8,32.4,48.0
94.8,32.4,49.2
94.8,32.4,50.4
94.8,32.4,51.6
94.8,32.4,52.8
94.8,32.4,54.0
94.8,32.4,55.2
94.8,32.4,56.4
94.8,32.4,57.6
94.8,32.4,58.8
94.8,32.4,60.0
94.8,32.4,61.2
94.8,32.4,62.4
94.8,33.6,27.6
94.8,33.6,28.8
94.8,33.6,30.0
94.8,33.6,31.2
94.8,33.6,32.4
94.8,33.6,33.6
94.8,33.6,34.8
94.8,33.6,36.0
94.8,33.6,37.2
94.8,33.6,38.4
94.8,33.6,39.6
94.8,33.6,40.8
94.8,33.6,42.0
94.8,33.6,43.2
94.8,33.6,44.4
94.8,33.6,45.6
94.8,33.6,46.8
94.8,33.6,48.0
94.8,33.6,49.2
94.8,33.6,50.4
94.8,33.6,51.6
94.8,33.6,52.8
94.8,33.6,54.0
94.8,33.6,55.2
94.8,33.6,56.4
94.8,33.6,57.6
94.8,33.6,58.8
94.8,33.6,60.0
94.8,33.6,61.2
94.8,33.6,62.4
94.8,33.6,63.6
94.8,34.8,28.8
94.8,34.8,30.0
94.8,34.8,31.2
94.8,34.8,32.4
94.8,34.8,33.6
94.8,34.8,34.8
94.8,34.8,36.0
94.8,34.8,37.2
94.8,34.8,38.4
94.8,34.8,39.6
94.8,34.8,40.8
94.8,34.8,42.0
94.8,34.8,43.2
94.8,34.8,44.4
94.8,34.8,45.6
94.8,34.8,46.8
94.8,34.8,48.0
94.8,34.8,49.2
94.8,34.8,50.4
94.8,34.8,51.6
94.8,34.8,52.8
94.8,34.8,54.0
94.8,34.8,55.2
94.8,34.8,56.4
94.8,34.8,57.6
94.8,34.8,58.8
94.8,34.8,60.0
94.8,34.8,61.2
94.8,34.8,62.4
94.8,34.8,63.6
94.8,34.8,64.8
96.0,6.0,6.0
96.0,6.0,7.2
96.0,6.0,8.4
96.0,6.0,9.6
96.0,6.0,10.8
96.0,6.0,12.0
96.0,6.0,13.2
96.0,6.0,14.4
96.0,6.0,15.6
96.0,6.0,16.8
96.0,6.0,18.0
96.0,6.0,19.2
96.0,6.0,20.4
96.0,6.0,21.6
96.0,6.0,22.8
96.0,6.0,24.0
96.0,7.2,6.0
96.0,7.2,7.2
96.0,7.2,8.4
96.0,7.2,9.6
96.0,7.2,10.8
96.0,7.2,12.0
96.0,7.2,13.2
96.0,7.2,14.4
96.0,7.2,15.6
96.0,7.2,16.8
96.0,7.2,18.0
96.0,7.2,19.2
96.0,7.2,20.4
96.0,7.2,21.6
96.0,7.2,22.8
96.0,7.2,24.0
96.0,8.4,6.0
96.0,8.4,7.2
96.0,8.4,8.4
96.0,8.4,9.6
96.0,8.4,10.8
96.0,8.4,12.0
96.0,8.4,13.2
96.0,8.4,14.4
96.0,8.4,15.6
96.0,8.4,16.8
96.0,8.4,18.0
96.0,8.4,19.2
96.0,8.4,20.4
96.0,8.4,21.6
96.0,8.4,22.8
96.0,8.4,24.0
96.0,9.6,6.0
96.0,9.6,7.2
96.0,9.6,8.4
96.0,9.6,9.6
96.0,9.6,10.8
96.0,9.6,12.0
96.0,9.6,13.2
96.0,9.6,14.4
96.0,9.6,15.6
96.0,9.6,16.8
96.0,9.6,18.0
96.0,9.6,19.2
96.0,9.6,20.4
96.0,9.6,21.6
96.0,9.6,22.8
96.0,9.6,24.0
96.0,10.8,6.0
96.0,10.8,7.2
96.0,10.8,8.4
96.0,10.8,9.6
96.0,10.8,10.8
96.0,10.8,12.0
96.0,10.8,13.2
96.0,10.8,14.4
96.0,10.8,15.6
96.0,10.8,16.8
96.0,10.8,18.0
96.0,10.8,19.2
96.0,10.8,20.4
96.0,10.8,21.6
96.0,10.8,22.8
96.0,10.8,24.0
96.0,12.0,6.0
96.0,12.0,7.2
96.0,12.0,8.4
96.0,12.0,9.6
96.0,12.0,10.8
96.0,12.0,12.0
96.0,12.0,13.2
96.0,12.0,14.4
96.0,12.0,15.6
96.0,12.0,16.8
96.0,12.0,18.0
96.0,12.0,19.2
96.0,12.0,20.4
96.0,12.0,21.6
96.0,12.0,22.8
96.0,12.0,24.0
96.0,13.2,7.2
96.0,13.2,8.4
96.0,13.2,9.6
96.0,13.2,10.8
96.0,13.2,12.0
96.0,13.2,13.2
96.0,13.2,14.4
96.0,13.2,15.6
96.0,13.2,16.8
96.0,13.2,18.0
96.0,13.2,19.2
96.0,13.2,20.4
96.0,13.2,21.6
96.0,13.2,22.8
96.0,13.2,24.0
96.0,13.2,25.2
96.0,14.4,8.4
96.0,14.4,9.6
96.0,14.4,10.8
96.0,14.4,12.0
96.0,14.4,13.2
96.0,14.4,14.4
96.0,14.4,15.6
96.0,14.4,16.8
96.0,14.4,18.0
96.0,14.4,19.2
96.0,14.4,20.4
96.0,14.4,21.6
96.0,14.4,22.8
96.0,14.4,24.0
96.0,14.4,25.2
96.0,14.4,26.4
96.0,15.6,9.6
96.0,15.6,10.8
96.0,15.6,12.0
96.0,15.6,13.2
96.0,15.6,14.4
96.0,15.6,15.6
96.0,15.6,16.8
96.0,15.6,18.0
96.0,15.6,19.2
96.0,15.6,20.4
96.0,15.6,21.6
96.0,15.6,22.8
96.0,15.6,24.0
96.0,15.6,25.2
96.0,15.6,26.4
96.0,15.6,27.6
96.0,16.8,10.8
96.0,16.8,12.0
96.0,16.8,13.2
96.0,16.8,14.4
96.0,16.8,15.6
96.0,16.8,16.8
96.0,16.8,18.0
96.0,16.8,19.2
96.0,16.8,20.4
96.0,16.8,21.6
96.0,16.8,22.8
96.0,16.8,24.0
96.0,16.8,25.2
96.0,16.8,26.4
96.0,16.8,27.6
96.0,16.8,28.8
96.0,18.0,12.0
96.0,18.0,13.2
96.0,18.0,14.4
96.0,18.0,15.6
96.0,18.0,16.8
96.0,18.0,18.0
96.0,18.0,19.2
96.0,18.0,20.4
96.0,18.0,21.6
96.0,18.0,22.8
96.0,18.0,24.0
96.0,18.0,25.2
96.0,18.0,26.4
96.0,18.0,27.6
96.0,18.0,28.8
96.0,18.0,30.0
96.0,19.2,13.2
96.0,19.2,14.4
96.0,19.2,15.6
96.0,19.2,16.8
96.0,19.2,18.0
96.0,19.2,19.2
96.0,19.2,20.4
96.0,19.2,21.6
96.0,19.2,22.8
96.0,19.2,24.0
96.0,19.2,25.2
96.0,19.2,26.4
96.0,19.2,27.6
96.0,19.2,28.8
96.0,19.2,30.0
96.0,19.2,31.2
96.0,20.4,14.4
96.0,20.4,15.6
96.0,20.4,16.8
96.0,20.4,18.0
96.0,20.4,19.2
96.0,20.4,20.4
96.0,20.4,21.6
96.0,20.4,22.8
96.0,20.4,24.0
96.0,20.4,25.2
96.0,20.4,26.4
96.0,20.4,27.6
96.0,20.4,28.8
96.0,20.4,30.0
96.0,20.4,31.2
96.0,20.4,32.4
96.0,21.6,15.6
96.0,21.6,16.8
96.0,21.6,18.0
96.0,21.6,19.2
96.0,21.6,20.4
96.0,21.6,21.6
96.0,21.6,22.8
96.0,21.6,24.0
96.0,21.6,25.2
96.0,21.6,26.4
96.0,21.6,27.6
96.0,21.6,28.8
96.0,21.6,30.0
96.0,21.6,31.2
96.0,21.6,32.4
96.0,21.6,33.6
96.0,22.8,16.8
96.0,22.8,18.0
96.0,22.8,19.2
96.0,22.8,20.4
96.0,22.8,21.6
96.0,22.8,22.8
96.0,22.8,24.0
96.0,22.8,25.2
96.0,22.8,26.4
96.0,22.8,27.6
96.0,22.8,28.8
96.0,22.8,30.0
96.0,22.8,31.2
96.0,22.8,32.4
96.0,22.8,33.6
96.0,22.8,34.8
96.0,24.0,18.0
96.0,24.0,19.2
96.0,24.0,20.4
96.0,24.0,21.6
96.0,24.0,22.8
96.0,24.0,24.0
96.0,24.0,25.2
96.0,24.0,26.4
96.0,24.0,27.6
96.0,24.0,28.8
96.0,24.0,30.0
96.0,24.0,31.2
96.0,24.0,32.4
96.0,24.0,33.6
96.0,24.0,34.8
96.0,24.0,36.0
96.0,24.0,37.2
96.0,24.0,38.4
96.0,24.0,39.6
96.0,24.0,40.8
96.0,24.0,42.0
96.0,24.0,43.2
96.0,24.0,44.4
96.0,24.0,45.6
96.0,24.0,46.8
96.0,24.0,48.0
96.0,24.0,49.2
96.0,24.0,50.4
96.0,24.0,51.6
96.0,24.0,52.8
96.0,24.0,54.0
96.0,25.2,19.2
96.0,25.2,20.4
96.0,25.2,21.6
96.0,25.2,22.8
96.0,25.2,24.0
96.0,25.2,25.2
96.0,25.2,26.4
96.0,25.2,27.6
96.0,25.2,28.8
96.0,25.2,30.0
96.0,25.2,31.2
96.0,25.2,32.4
96.0,25.2,33.6
96.0,25.2,34.8
96.0,25.2,36.0
96.0,25.2,37.2
96.0,25.2,38.4
96.0,25.2,39.6
96.0,25.2,40.8
96.0,25.2,42.0
96.0,25.2,43.2
96.0,25.2,44.4
96.0,25.2,45.6
96.0,25.2,46.8
96.0,25.2,48.0
96.0,25.2,49.2
96.0,25.2,50.4
96.0,25.2,51.6
96.0,25.2,52.8
96.0,25.2,54.0
96.0,25.2,55.2
96.0,26.4,20.4
96.0,26.4,21.6
96.0,26.4,22.8
96.0,26.4,24.0
96.0,26.4,25.2
96.0,26.4,26.4
96.0,26.4,27.6
96.0,26.4,28.8
96.0,26.4,30.0
96.0,26.4,31.2
96.0,26.4,32.4
96.0,26.4,33.6
96.0,26.4,34.8
96.0,26.4,36.0
96.0,26.4,37.2
96.0,26.4,38.4
96.0,26.4,39.6
96.0,26.4,40.8
96.0,26.4,42.0
96.0,26.4,43.2
96.0,26.4,44.4
96.0,26.4,45.6
96.0,26.4,46.8
96.0,26.4,48.0
96.0,26.4,49.2
96.0,26.4,50.4
96.0,26.4,51.6
96.0,26.4,52.8
96.0,26.4,54.0
96.0,26.4,55.2
96.0,26.4,56.4
96.0,27.6,21.6
96.0,27.6,22.8
96.0,27.6,24.0
96.0,27.6,25.2
96.0,27.6,26.4
96.0,27.6,27.6
96.0,27.6,28.8
96.0,27.6,30.0
96.0,27.6,31.2
96.0,27.6,32.4
96.0,27.6,33.6
96.0,27.6,34.8
96.0,27.6,36.0
96.0,27.6,37.2
96.0,27.6,38.4
96.0,27.6,39.6
96.0,27.6,40.8
96.0,27.6,42.0
96.0,27.6,43.2
96.0,27.6,44.4
96.0,27.6,45.6
96.0,27.6,46.8
96.0,27.6,48.0
96.0,27.6,49.2
96.0,27.6,50.4
96.0,27.6,51.6
96.0,27.6,52.8
96.0,27.6,54.0
96.0,27.6,55.2
96.0,27.6,56.4
96.0,27.6,57.6
96.0,28.8,22.8
96.0,28.8,24.0
96.0,28.8,25.2
96.0,28.8,26.4
96.0,28.8,27.6
96.0,28.8,28.8
96.0,28.8,30.0
96.0,28.8,31.2
96.0,28.8,32.4
96.0,28.8,33.6
96.0,28.8,34.8
96.0,28.8,36.0
96.0,28.8,37.2
96.0,28.8,38.4
96.0,28.8,39.6
96.0,28.8,40.8
96.0,28.8,42.0
96.0,28.8,43.2
96.0,28.8,44.4
96.0,28.8,45.6
96.0,28.8,46.8
96.0,28.8,48.0
96.0,28.8,49.2
96.0,28.8,50.4
96.0,28.8,51.6
96.0,28.8,52.8
96.0,28.8,54.0
96.0,28.8,55.2
96.0,28.8,56.4
96.0,28.8,57.6
96.0,28.8,58.8
96.0,30.0,24.0
96.0,30.0,25.2
96.0,30.0,26.4
96.0,30.0,27.6
96.0,30.0,28.8
96.0,30.0,30.0
96.0,30.0,31.2
96.0,30.0,32.4
96.0,30.0,33.6
96.0,30.0,34.8
96.0,30.0,36.0
96.0,30.0,37.2
96.0,30.0,38.4
96.0,30.0,39.6
96.0,30.0,40.8
96.0,30.0,42.0
96.0,30.0,43.2
96.0,30.0,44.4
96.0,30.0,45.6
96.0,30.0,46.8
96.0,30.0,48.0
96.0,30.0,49.2
96.0,30.0,50.4
96.0,30.0,51.6
96.0,30.0,52.8
96.0,30.0,54.0
96.0,30.0,55.2
96.0,30.0,56.4
96.0,30.0,57.6
96.0,30.0,58.8
96.0,30.0,60.0
96.0,31.2,25.2
96.0,31.2,26.4
96.0,31.2,27.6
96.0,31.2,28.8
96.0,31.2,30.0
96.0,31.2,31.2
96.0,31.2,32.4
96.0,31.2,33.6
96.0,31.2,34.8
96.0,31.2,36.0
96.0,31.2,37.2
96.0,31.2,38.4
96.0,31.2,39.6
96.0,31.2,40.8
96.0,31.2,42.0
96.0,31.2,43.2
96.0,31.2,44.4
96.0,31.2,45.6
96.0,31.2,46.8
96.0,31.2,48.0
96.0,31.2,49.2
96.0,31.2,50.4
96.0,31.2,51.6
96.0,31.2,52.8
96.0,31.2,54.0
96.0,31.2,55.2
96.0,31.2,56.4
96.0,31.2,57.6
96.0,31.2,58.8
96.0,31.2,60.0
96.0,31.2,61.2
96.0,32.4,26.4
96.0,32.4,27.6
96.0,32.4,28.8
96.0,32.4,30.0
96.0,32.4,31.2
96.0,32.4,32.4
96.0,32.4,33.6
96.0,32.4,34.8
96.0,32.4,36.0
96.0,32.4,37.2
96.0,32.4,38.4
96.0,32.4,39.6
96.0,32.4,40.8
96.0,32.4,42.0
96.0,32.4,43.2
96.0,32.4,44.4
96.0,32.4,45.6
96.0,32.4,46.8
96.0,32.4,48.0
96.0,32.4,49.2
96.0,32.4,50.4
96.0,32.4,51.6
96.0,32.4,52.8
96.0,32.4,54.0
96.0,32.4,55.2
96.0,32.4,56.4
96.0,32.4,57.6
96.0,32.4,58.8
96.0,32.4,60.0
96.0,32.4,61.2
96.0,32.4,62.4
96.0,33.6,27.6
96.0,33.6,28.8
96.0,33.6,30.0
96.0,33.6,31.2
96.0,33.6,32.4
96.0,33.6,33.6
96.0,33.6,34.8
96.0,33.6,36.0
96.0,33.6,37.2
96.0,33.6,38.4
96.0,33.6,39.6
96.0,33.6,40.8
96.0,33.6,42.0
96.0,33.6,43.2
96.0,33.6,44.4
96.0,33.6,45.6
96.0,33.6,46.8
96.0,33.6,48.0
96.0,33.6,49.2
96.0,33.6,50.4
96.0,33.6,51.6
96.0,33.6,52.8
96.0,33.6,54.0
96.0,33.6,55.2
96.0,33.6,56.4
96.0,33.6,57.6
96.0,33.6,58.8
96.0,33.6,60.0
96.0,33.6,61.2
96.0,33.6,62.4
96.0,33.6,63.6
96.0,34.8,28.8
96.0,34.8,30.0
96.0,34.8,31.2
96.0,34.8,32.4
96.0,34.8,33.6
96.0,34.8,34.8
96.0,34.8,36.0
96.0,34.8,37.2
96.0,34.8,38.4
96.0,34.8,39.6
96.0,34.8,40.8
96.0,34.8,42.0
96.0,34.8,43.2
96.0,34.8,44.4
96.0,34.8,45.6
96.0,34.8,46.8
96.0,34.8,48.0
96.0,34.8,49.2
96.0,34.8,50.4
96.0,34.8,51.6
96.0,34.8,52.8
96.0,34.8,54.0
96.0,34.8,55.2
96.0,34.8,56.4
96.0,34.8,57.6
96.0,34.8,58.8
96.0,34.8,60.0
96.0,34.8,61.2
96.0,34.8,62.4
96.0,34.8,63.6
96.0,34.8,64.8
96.0,36.0,30.0
96.0,36.0,31.2
96.0,36.0,32.4
96.0,36.0,33.6
96.0,36.0,34.8
96.0,36.0,36.0
96.0,36.0,37.2
96.0,36.0,38.4
96.0,36.0,39.6
96.0,36.0,40.8
96.0,36.0,42.0
96.0,36.0,43.2
96.0,36.0,44.4
96.0,36.0,45.6
96.0,36.0,46.8
96.0,36.0,48.0
96.0,36.0,49.2
96.0,36.0,50.4
96.0,36.0,51.6
96.0,36.0,52.8
96.0,36.0,54.0
96.0,36.0,55.2
96.0,36.0,56.4
96.0,36.0,57.6
96.0,36.0,58.8
96.0,36.0,60.0
96.0,36.0,61.2
96.0,36.0,62.4
96.0,36.0,63.6
96.0,36.0,64.8
96.0,36.0,66.0
97.2,6.0,7.2
97.2,6.0,8.4
97.2,6.0,9.6
97.2,6.0,10.8
97.2,6.0,12.0
97.2,6.0,13.2
97.2,6.0,14.4
97.2,6.0,15.6
97.2,6.0,16.8
97.2,6.0,18.0
97.2,6.0,19.2
97.2,6.0,20.4
97.2,6.0,21.6
97.2,6.0,22.8
97.2,6.0,24.0
97.2,7.2,7.2
97.2,7.2,8.4
97.2,7.2,9.6
97.2,7.2,10.8
97.2,7.2,12.0
97.2,7.2,13.2
97.2,7.2,14.4
97.2,7.2,15.6
97.2,7.2,16.8
97.2,7.2,18.0
97.2,7.2,19.2
97.2,7.2,20.4
97.2,7.2,21.6
97.2,7.2,22.8
97.2,7.2,24.0
97.2,8.4,7.2
97.2,8.4,8.4
97.2,8.4,9.6
97.2,8.4,10.8
97.2,8.4,12.0
97.2,8.4,13.2
97.2,8.4,14.4
97.2,8.4,15.6
97.2,8.4,16.8
97.2,8.4,18.0
97.2,8.4,19.2
97.2,8.4,20.4
97.2,8.4,21.6
97.2,8.4,22.8
97.2,8.4,24.0
97.2,9.6,7.2
97.2,9.6,8.4
97.2,9.6,9.6
97.2,9.6,10.8
97.2,9.6,12.0
97.2,9.6,13.2
97.2,9.6,14.4
97.2,9.6,15.6
97.2,9.6,16.8
97.2,9.6,18.0
97.2,9.6,19.2
97.2,9.6,20.4
97.2,9.6,21.6
97.2,9.6,22.8
97.2,9.6,24.0
97.2,10.8,7.2
97.2,10.8,8.4
97.2,10.8,9.6
97.2,10.8,10.8
97.2,10.8,12.0
97.2,10.8,13.2
97.2,10.8,14.4
97.2,10.8,15.6
97.2,10.8,16.8
97.2,10.8,18.0
97.2,10.8,19.2
97.2,10.8,20.4
97.2,10.8,21.6
97.2,10.8,22.8
97.2,10.8,24.0
97.2,12.0,7.2
97.2,12.0,8.4
97.2,12.0,9.6
97.2,12.0,10.8
97.2,12.0,12.0
97.2,12.0,13.2
97.2,12.0,14.4
97.2,12.0,15.6
97.2,12.0,16.8
97.2,12.0,18.0
97.2,12.0,19.2
97.2,12.0,20.4
97.2,12.0,21.6
97.2,12.0,22.8
97.2,12.0,24.0
97.2,13.2,7.2
97.2,13.2,8.4
97.2,13.2,9.6
97.2,13.2,10.8
97.2,13.2,12.0
97.2,13.2,13.2
97.2,13.2,14.4
97.2,13.2,15.6
97.2,13.2,16.8
97.2,13.2,18.0
97.2,13.2,19.2
97.2,13.2,20.4
97.2,13.2,21.6
97.2,13.2,22.8
97.2,13.2,24.0
97.2,14.4,8.4
97.2,14.4,9.6
97.2,14.4,10.8
97.2,14.4,12.0
97.2,14.4,13.2
97.2,14.4,14.4
97.2,14.4,15.6
97.2,14.4,16.8
97.2,14.4,18.0
97.2,14.4,19.2
97.2,14.4,20.4
97.2,14.4,21.6
97.2,14.4,22.8
97.2,14.4,24.0
97.2,14.4,25.2
97.2,15.6,9.6
97.2,15.6,10.8
97.2,15.6,12.0
97.2,15.6,13.2
97.2,15.6,14.4
97.2,15.6,15.6
97.2,15.6,16.8
97.2,15.6,18.0
97.2,15.6,19.2
97.2,15.6,20.4
97.2,15.6,21.6
97.2,15.6,22.8
97.2,15.6,24.0
97.2,15.6,25.2
97.2,15.6,26.4
97.2,16.8,10.8
97.2,16.8,12.0
97.2,16.8,13.2
97.2,16.8,14.4
97.2,16.8,15.6
97.2,16.8,16.8
97.2,16.8,18.0
97.2,16.8,19.2
97.2,16.8,20.4
97.2,16.8,21.6
97.2,16.8,22.8
97.2,16.8,24.0
97.2,16.8,25.2
97.2,16.8,26.4
97.2,16.8,27.6
97.2,18.0,12.0
97.2,18.0,13.2
97.2,18.0,14.4
97.2,18.0,15.6
97.2,18.0,16.8
97.2,18.0,18.0
97.2,18.0,19.2
97.2,18.0,20.4
97.2,18.0,21.6
97.2,18.0,22.8
97.2,18.0,24.0
97.2,18.0,25.2
97.2,18.0,26.4
97.2,18.0,27.6
97.2,18.0,28.8
97.2,19.2,13.2
97.2,19.2,14.4
97.2,19.2,15.6
97.2,19.2,16.8
97.2,19.2,18.0
97.2,19.2,19.2
97.2,19.2,20.4
97.2,19.2,21.6
97.2,19.2,22.8
97.2,19.2,24.0
97.2,19.2,25.2
97.2,19.2,26.4
97.2,19.2,27.6
97.2,19.2,28.8
97.2,19.2,30.0
97.2,20.4,14.4
97.2,20.4,15.6
97.2,20.4,16.8
97.2,20.4,18.0
97.2,20.4,19.2
97.2,20.4,20.4
97.2,20.4,21.6
97.2,20.4,22.8
97.2,20.4,24.0
97.2,20.4,25.2
97.2,20.4,26.4
97.2,20.4,27.6
97.2,20.4,28.8
97.2,20.4,30.0
97.2,20.4,31.2
97.2,21.6,15.6
97.2,21.6,16.8
97.2,21.6,18.0
97.2,21.6,19.2
97.2,21.6,20.4
97.2,21.6,21.6
97.2,21.6,22.8
97.2,21.6,24.0
97.2,21.6,25.2
97.2,21.6,26.4
97.2,21.6,27.6
97.2,21.6,28.8
97.2,21.6,30.0
97.2,21.6,31.2
97.2,21.6,32.4
97.2,22.8,16.8
97.2,22.8,18.0
97.2,22.8,19.2
97.2,22.8,20.4
97.2,22.8,21.6
97.2,22.8,22.8
97.2,22.8,24.0
97.2,22.8,25.2
97.2,22.8,26.4
97.2,22.8,27.6
97.2,22.8,28.8
97.2,22.8,30.0
97.2,22.8,31.2
