x1_s,x2_s,delay_s_per_veh
93.6,38.4,52.8
93.6,39.6,54.0
93.6,40.8,55.2
93.6,42.0,56.4
93.6,43.199999999999996,57.6
93.6,44.4,58.8
93.6,45.6,60.0
93.6,46.8,60.0
93.6,48.0,60.0
93.6,49.199999999999996,60.0
93.6,50.4,60.0
93.6,51.6,60.0
93.6,52.8,60.0
93.6,54.0,60.0
93.6,55.199999999999996,60.0
93.6,56.4,60.0
93.6,57.599999999999994,60.0
93.6,58.8,60.0
93.6,60.0,60.0
93.6,61.199999999999996,60.0
93.6,62.4,60.0
93.6,63.599999999999994,60.0
93.6,64.8,60.0
93.6,66.0,60.0
93.6,67.2,60.0
93.6,68.39999999999999,60.0
93.6,69.6,60.0
93.6,70.8,60.0
93.6,72.0,60.0
93.6,73.2,60.0
93.6,74.39999999999999,60.0
93.6,75.6,60.0
93.6,76.8,60.0
93.6,78.0,60.0
93.6,79.2,60.0
93.6,80.39999999999999,60.0
93.6,81.6,60.0
93.6,82.8,60.0
93.6,84.0,60.0
93.6,85.2,60.0
93.6,86.39999999999999,60.0
93.6,87.6,60.0
93.6,88.8,60.0
93.6,90.0,60.0
93.6,91.2,61.2
93.6,92.39999999999999,62.4
93.6,93.6,63.6
93.6,94.8,64.8
93.6,96.0,66.0
93.6,97.2,67.2
93.6,98.39999999999999,68.4
93.6,99.6,69.6
93.6,100.8,70.8
93.6,102.0,72.0
93.6,103.2,72.0
93.6,104.39999999999999,72.0
93.6,105.6,72.0
93.6,106.8,72.0
93.6,108.0,72.0
93.6,109.2,72.0
93.6,110.39999999999999,72.0
93.6,111.6,72.0
93.6,112.8,72.0
93.6,114.0,72.0
93.6,115.19999999999999,70.8
93.6,116.39999999999999,69.6
93.6,117.6,68.4
93.6,118.8,67.2
94.8,0.0,66.0
94.8,1.2,64.8
94.8,2.4,63.6
94.8,3.5999999999999996,62.4
94.8,4.8,61.2
94.8,6.0,60.0
94.8,7.199999999999999,60.0
94.8,8.4,60.0
94.8,9.6,60.0
94.8,10.799999999999999,60.0
94.8,12.0,58.8
94.8,13.2,57.6
94.8,14.399999999999999,56.4
94.8,15.6,55.2
94.8,16.8,54.0
94.8,18.0,52.8
94.8,19.2,51.6
94.8,20.4,50.4
94.8,21.599999999999998,49.2
94.8,22.8,48.0
94.8,24.0,48.0
94.8,25.2,48.0
94.8,26.4,48.0
94.8,27.599999999999998,48.0
94.8,28.799999999999997,48.0
94.8,30.0,48.0
94.8,31.2,48.0
94.8,32.4,48.0
94.8,33.6,48.0
94.8,34.8,48.0
94.8,36.0,49.2
94.8,37.199999999999996,50.4
94.8,38.4,51.6
94.8,39.6,52.8
94.8,40.8,54.0
94.8,42.0,55.2
94.8,43.199999999999996,56.4
94.8,44.4,57.6
94.8,45.6,58.8
94.8,46.8,60.0
94.8,48.0,60.0
94.8,49.199999999999996,60.0
94.8,50.4,60.0
94.8,51.6,60.0
94.8,52.8,60.0
94.8,54.0,60.0
94.8,55.199999999999996,60.0
94.8,56.4,60.0
94.8,57.599999999999994,60.0
94.8,58.8,60.0
94.8,60.0,60.0
94.8,61.199999999999996,60.0
94.8,62.4,60.0
94.8,63.599999999999994,60.0
94.8,64.8,60.0
94.8,66.0,60.0
94.8,67.2,60.0
94.8,68.39999999999999,60.0
94.8,69.6,60.0
94.8,70.8,60.0
94.8,72.0,60.0
94.8,73.2,60.0
94.8,74.39999999999999,60.0
94.8,75.6,60.0
94.8,76.8,60.0
94.8,78.0,60.0
94.8,79.2,60.0
94.8,80.39999999999999,60.0
94.8,81.6,60.0
94.8,82.8,60.0
94.8,84.0,60.0
94.8,85.2,60.0
94.8,86.39999999999999,60.0
94.8,87.6,60.0
94.8,88.8,60.0
94.8,90.0,60.0
94.8,91.2,61.2
94.8,92.39999999999999,62.4
94.8,93.6,63.6
94.8,94.8,64.8
94.8,96.0,66.0
94.8,97.2,67.2
94.8,98.39999999999999,68.4
94.8,99.6,69.6
94.8,100.8,70.8
94.8,102.0,72.0
94.8,103.2,72.0
94.8,104.39999999999999,72.0
94.8,105.6,72.0
94.8,106.8,72.0
94.8,108.0,72.0
94.8,109.2,72.0
94.8,110.39999999999999,72.0
94.8,111.6,72.0
94.8,112.8,72.0
94.8,114.0,72.0
94.8,115.19999999999999,70.8
94.8,116.39999999999999,69.6
94.8,117.6,68.4
94.8,118.8,67.2
96.0,0.0,66.0
96.0,1.2,64.8
96.0,2.4,63.6
96.0,3.5999999999999996,62.4
96.0,4.8,61.2
96.0,6.0,60.0
96.0,7.199999999999999,60.0
96.0,8.4,60.0
96.0,9.6,60.0
96.0,10.799999999999999,60.0
96.0,12.0,60.0
96.0,13.2,58.8
96.0,14.399999999999999,57.6
96.0,15.6,56.4
96.0,16.8,55.2
96.0,18.0,54.0
96.0,19.2,52.8
96.0,20.4,51.6
96.0,21.599999999999998,50.4
96.0,22.8,49.2
96.0,24.0,48.0
96.0,25.2,48.0
96.0,26.4,48.0
96.0,27.599999999999998,48.0
96.0,28.799999999999997,48.0
96.0,30.0,48.0
96.0,31.2,48.0
96.0,32.4,48.0
96.0,33.6,48.0
96.0,34.8,48.0
96.0,36.0,48.0
96.0,37.199999999999996,49.2
96.0,38.4,50.4
96.0,39.6,51.6
96.0,40.8,52.8
96.0,42.0,54.0
96.0,43.199999999999996,55.2
96.0,44.4,56.4
96.0,45.6,57.6
96.0,46.8,58.8
96.0,48.0,60.0
96.0,49.199999999999996,60.0
96.0,50.4,60.0
96.0,51.6,60.0
96.0,52.8,60.0
96.0,54.0,60.0
96.0,55.199999999999996,60.0
96.0,56.4,60.0
96.0,57.599999999999994,60.0
96.0,58.8,60.0
96.0,60.0,60.0
96.0,61.199999999999996,60.0
96.0,62.4,60.0
96.0,63.599999999999994,60.0
96.0,64.8,60.0
96.0,66.0,60.0
96.0,67.2,60.0
96.0,68.39999999999999,60.0
96.0,69.6,60.0
96.0,70.8,60.0
96.0,72.0,60.0
96.0,73.2,60.0
96.0,74.39999999999999,60.0
96.0,75.6,60.0
96.0,76.8,60.0
96.0,78.0,60.0
96.0,79.2,60.0
96.0,80.39999999999999,60.0
96.0,81.6,60.0
96.0,82.8,60.0
96.0,84.0,60.0
96.0,85.2,60.0
96.0,86.39999999999999,60.0
96.0,87.6,60.0
96.0,88.8,60.0
96.0,90.0,60.0
96.0,91.2,61.2
96.0,92.39999999999999,62.4
96.0,93.6,63.6
96.0,94.8,64.8
96.0,96.0,66.0
96.0,97.2,67.2
96.0,98.39999999999999,68.4
96.0,99.6,69.6
96.0,100.8,70.8
96.0,102.0,72.0
96.0,103.2,72.0
96.0,104.39999999999999,72.0
96.0,105.6,72.0
96.0,106.8,72.0
96.0,108.0,72.0
96.0,109.2,72.0
96.0,110.39999999999999,72.0
96.0,111.6,72.0
96.0,112.8,72.0
96.0,114.0,72.0
96.0,115.19999999999999,70.8
96.0,116.39999999999999,69.6
96.0,117.6,68.4
96.0,118.8,67.2
97.2,0.0,66.0
97.2,1.2,64.8
97.2,2.4,63.6
97.2,3.5999999999999996,62.4
97.2,4.8,61.2
97.2,6.0,60.0
97.2,7.199999999999999,60.0
97.2,8.4,60.0
97.2,9.6,60.0
97.2,10.799999999999999,60.0
97.2,12.0,60.0
97.2,13.2,60.0
97.2,14.399999999999999,58.8
97.2,15.6,57.6
97.2,16.8,56.4
97.2,18.0,55.2
97.2,19.2,54.0
97.2,20.4,52.8
97.2,21.599999999999998,51.6
97.2,22.8,50.4
97.2,24.0,49.2
97.2,25.2,48.0
97.2,26.4,48.0
97.2,27.599999999999998,48.0
97.2,28.799999999999997,48.0
97.2,30.0,48.0
97.2,31.2,48.0
97.2,32.4,48.0
97.2,33.6,48.0
97.2,34.8,48.0
97.2,36.0,48.0
97.2,37.199999999999996,48.0
97.2,38.4,49.2
97.2,39.6,50.4
97.2,40.8,51.6
97.2,42.0,52.8
97.2,43.199999999999996,54.0
97.2,44.4,55.2
97.2,45.6,56.4
97.2,46.8,57.6
97.2,48.0,58.8
97.2,49.199999999999996,60.0
97.2,50.4,60.0
97.2,51.6,60.0
97.2,52.8,60.0
97.2,54.0,60.0
97.2,55.199999999999996,60.0
97.2,56.4,60.0
97.2,57.599999999999994,60.0
97.2,58.8,60.0
97.2,60.0,60.0
97.2,61.199999999999996,60.0
97.2,62.4,60.0
97.2,63.599999999999994,60.0
97.2,64.8,60.0
97.2,66.0,60.0
97.2,67.2,60.0
97.2,68.39999999999999,60.0
97.2,69.6,60.0
97.2,70.8,60.0
97.2,72.0,60.0
97.2,73.2,60.0
97.2,74.39999999999999,60.0
97.2,75.6,60.0
97.2,76.8,60.0
97.2,78.0,60.0
97.2,79.2,60.0
97.2,80.39999999999999,60.0
97.2,81.6,60.0
97.2,82.8,60.0
97.2,84.0,60.0
97.2,85.2,60.0
97.2,86.39999999999999,60.0
97.2,87.6,60.0
97.2,88.8,60.0
97.2,90.0,60.0
97.2,91.2,61.2
97.2,92.39999999999999,62.4
97.2,93.6,63.6
97.2,94.8,64.8
97.2,96.0,66.0
97.2,97.2,67.2
97.2,98.39999999999999,68.4
97.2,99.6,69.6
97.2,100.8,70.8
97.2,102.0,72.0
97.2,103.2,72.0
97.2,104.39999999999999,72.0
97.2,105.6,72.0
97.2,106.8,72.0
97.2,108.0,72.0
97.2,109.2,72.0
97.2,110.39999999999999,72.0
97.2,111.6,72.0
97.2,112.8,72.0
97.2,114.0,72.0
97.2,115.19999999999999,70.8
97.2,116.39999999999999,69.6
97.2,117.6,68.4
97.2,118.8,67.2
98.39999999999999,0.0,66.0
98.39999999999999,1.2,64.8
98.39999999999999,2.4,63.6
98.39999999999999,3.5999999999999996,62.4
98.39999999999999,4.8,61.2
98.39999999999999,6.0,60.0
98.39999999999999,7.199999999999999,60.0
98.39999999999999,8.4,60.0
98.39999999999999,9.6,60.0
98.39999999999999,10.799999999999999,60.0
98.39999999999999,12.0,60.0
98.39999999999999,13.2,60.0
98.39999999999999,14.399999999999999,60.0
98.39999999999999,15.6,58.8
98.39999999999999,16.8,57.6
98.39999999999999,18.0,56.4
98.39999999999999,19.2,55.2
98.39999999999999,20.4,54.0
98.39999999999999,21.599999999999998,52.8
98.39999999999999,22.8,51.6
98.39999999999999,24.0,50.4
98.39999999999999,25.2,49.2
98.39999999999999,26.4,48.0
98.39999999999999,27.599999999999998,48.0
98.39999999999999,28.799999999999997,48.0
98.39999999999999,30.0,48.0
98.39999999999999,31.2,48.0
98.39999999999999,32.4,48.0
98.39999999999999,33.6,48.0
98.39999999999999,34.8,48.0
98.39999999999999,36.0,48.0
98.39999999999999,37.199999999999996,48.0
98.39999999999999,38.4,48.0
98.39999999999999,39.6,49.2
98.39999999999999,40.8,50.4
98.39999999999999,42.0,51.6
98.39999999999999,43.199999999999996,52.8
98.39999999999999,44.4,54.0
98.39999999999999,45.6,55.2
98.39999999999999,46.8,56.4
98.39999999999999,48.0,57.6
98.39999999999999,49.199999999999996,58.8
98.39999999999999,50.4,60.0
98.39999999999999,51.6,60.0
98.39999999999999,52.8,60.0
98.39999999999999,54.0,60.0
98.39999999999999,55.199999999999996,60.0
98.39999999999999,56.4,60.0
98.39999999999999,57.599999999999994,60.0
98.39999999999999,58.8,60.0
98.39999999999999,60.0,60.0
98.39999999999999,61.199999999999996,60.0
98.39999999999999,62.4,60.0
98.39999999999999,63.599999999999994,60.0
98.39999999999999,64.8,60.0
98.39999999999999,66.0,60.0
98.39999999999999,67.2,60.0
98.39999999999999,68.39999999999999,60.0
98.39999999999999,69.6,60.0
98.39999999999999,70.8,60.0
98.39999999999999,72.0,60.0
98.39999999999999,73.2,60.0
98.39999999999999,74.39999999999999,60.0
98.39999999999999,75.6,60.0
98.39999999999999,76.8,60.0
98.39999999999999,78.0,60.0
98.39999999999999,79.2,60.0
98.39999999999999,80.39999999999999,60.0
98.39999999999999,81.6,60.0
98.39999999999999,82.8,60.0
98.39999999999999,84.0,60.0
98.39999999999999,85.2,60.0
98.39999999999999,86.39999999999999,60.0
98.39999999999999,87.6,60.0
98.39999999999999,88.8,60.0
98.39999999999999,90.0,60.0
98.39999999999999,91.2,61.2
98.39999999999999,92.39999999999999,62.4
98.39999999999999,93.6,63.6
98.39999999999999,94.8,64.8
98.39999999999999,96.0,66.0
98.39999999999999,97.2,67.2
98.39999999999999,98.39999999999999,68.4
98.39999999999999,99.6,69.6
98.39999999999999,100.8,70.8
98.39999999999999,102.0,72.0
98.39999999999999,103.2,72.0
98.39999999999999,104.39999999999999,72.0
98.39999999999999,105.6,72.0
98.39999999999999,106.8,72.0
98.39999999999999,108.0,72.0
98.39999999999999,109.2,72.0
98.39999999999999,110.39999999999999,72.0
98.39999999999999,111.6,72.0
98.39999999999999,112.8,72.0
98.39999999999999,114.0,72.0
98.39999999999999,115.19999999999999,70.8
98.39999999999999,116.39999999999999,69.6
98.39999999999999,117.6,68.4
98.39999999999999,118.8,67.2
99.6,0.0,66.0
99.6,1.2,64.8
99.6,2.4,63.6
99.6,3.5999999999999996,62.4
99.6,4.8,61.2
99.6,6.0,60.0
99.6,7.199999999999999,60.0
99.6,8.4,60.0
99.6,9.6,60.0
99.6,10.799999999999999,60.0
99.6,12.0,60.0
99.6,13.2,60.0
99.6,14.399999999999999,60.0
99.6,15.6,60.0
99.6,16.8,58.8
99.6,18.0,57.6
99.6,19.2,56.4
99.6,20.4,55.2
99.6,21.599999999999998,54.0
99.6,22.8,52.8
99.6,24.0,51.6
99.6,25.2,50.4
99.6,26.4,49.2
99.6,27.599999999999998,48.0
99.6,28.799999999999997,48.0
99.6,30.0,48.0
99.6,31.2,48.0
99.6,32.4,48.0
99.6,33.6,48.0
99.6,34.8,48.0
99.6,36.0,48.0
99.6,37.199999999999996,48.0
99.6,38.4,48.0
99.6,39.6,48.0
99.6,40.8,49.2
99.6,42.0,50.4
99.6,43.199999999999996,51.6
99.6,44.4,52.8
99.6,45.6,54.0
99.6,46.8,55.2
99.6,48.0,56.4
99.6,49.199999999999996,57.6
99.6,50.4,58.8
99.6,51.6,60.0
99.6,52.8,60.0
99.6,54.0,60.0
99.6,55.199999999999996,60.0
99.6,56.4,60.0
99.6,57.599999999999994,60.0
99.6,58.8,60.0
99.6,60.0,60.0
99.6,61.199999999999996,60.0
99.6,62.4,60.0
99.6,63.599999999999994,60.0
99.6,64.8,60.0
99.6,66.0,60.0
99.6,67.2,60.0
99.6,68.39999999999999,60.0
99.6,69.6,60.0
99.6,70.8,60.0
99.6,72.0,60.0
99.6,73.2,60.0
99.6,74.39999999999999,60.0
99.6,75.6,60.0
99.6,76.8,60.0
99.6,78.0,60.0
99.6,79.2,60.0
99.6,80.39999999999999,60.0
99.6,81.6,60.0
99.6,82.8,60.0
99.6,84.0,60.0
99.6,85.2,60.0
99.6,86.39999999999999,60.0
99.6,87.6,60.0
99.6,88.8,60.0
99.6,90.0,60.0
99.6,91.2,61.2
99.6,92.39999999999999,62.4
99.6,93.6,63.6
99.6,94.8,64.8
99.6,96.0,66.0
99.6,97.2,67.2
99.6,98.39999999999999,68.4
99.6,99.6,69.6
99.6,100.8,70.8
99.6,102.0,72.0
99.6,103.2,72.0
99.6,104.39999999999999,72.0
99.6,105.6,72.0
99.6,106.8,72.0
99.6,108.0,72.0
99.6,109.2,72.0
99.6,110.39999999999999,72.0
99.6,111.6,72.0
99.6,112.8,72.0
99.6,114.0,72.0
99.6,115.19999999999999,70.8
99.6,116.39999999999999,69.6
99.6,117.6,68.4
99.6,118.8,67.2
100.8,0.0,66.0
100.8,1.2,64.8
100.8,2.4,63.6
100.8,3.5999999999999996,62.4
100.8,4.8,61.2
100.8,6.0,60.0
100.8,7.199999999999999,60.0
100.8,8.4,60.0
100.8,9.6,60.0
100.8,10.799999999999999,60.0
100.8,12.0,60.0
100.8,13.2,60.0
100.8,14.399999999999999,60.0
100.8,15.6,60.0
100.8,16.8,60.0
100.8,18.0,58.8
100.8,19.2,57.6
100.8,20.4,56.4
100.8,21.599999999999998,55.2
100.8,22.8,54.0
100.8,24.0,52.8
100.8,25.2,51.6
100.8,26.4,50.4
100.8,27.599999999999998,49.2
100.8,28.799999999999997,48.0
100.8,30.0,48.0
100.8,31.2,48.0
100.8,32.4,48.0
100.8,33.6,48.0
100.8,34.8,48.0
100.8,36.0,48.0
100.8,37.199999999999996,48.0
100.8,38.4,48.0
100.8,39.6,48.0
100.8,40.8,48.0
100.8,42.0,49.2
100.8,43.199999999999996,50.4
100.8,44.4,51.6
100.8,45.6,52.8
100.8,46.8,54.0
100.8,48.0,55.2
100.8,49.199999999999996,56.4
100.8,50.4,57.6
100.8,51.6,58.8
100.8,52.8,60.0
100.8,54.0,60.0
100.8,55.199999999999996,60.0
100.8,56.4,60.0
100.8,57.599999999999994,60.0
100.8,58.8,60.0
100.8,60.0,60.0
100.8,61.199999999999996,60.0
100.8,62.4,60.0
100.8,63.599999999999994,60.0
100.8,64.8,60.0
100.8,66.0,60.0
100.8,67.2,60.0
100.8,68.39999999999999,60.0
100.8,69.6,60.0
100.8,70.8,60.0
100.8,72.0,60.0
100.8,73.2,60.0
100.8,74.39999999999999,60.0
100.8,75.6,60.0
100.8,76.8,60.0
100.8,78.0,60.0
100.8,79.2,60.0
100.8,80.39999999999999,60.0
100.8,81.6,60.0
100.8,82.8,60.0
100.8,84.0,60.0
100.8,85.2,60.0
100.8,86.39999999999999,60.0
100.8,87.6,60.0
100.8,88.8,60.0
100.8,90.0,60.0
100.8,91.2,61.2
100.8,92.39999999999999,62.4
100.8,93.6,63.6
100.8,94.8,64.8
100.8,96.0,66.0
100.8,97.2,67.2
100.8,98.39999999999999,68.4
100.8,99.6,69.6
100.8,100.8,70.8
100.8,102.0,72.0
100.8,103.2,72.0
100.8,104.39999999999999,72.0
100.8,105.6,72.0
100.8,106.8,72.0
100.8,108.0,72.0
100.8,109.2,72.0
100.8,110.39999999999999,72.0
100.8,111.6,72.0
100.8,112.8,72.0
100.8,114.0,72.0
100.8,115.19999999999999,70.8
100.8,116.39999999999999,69.6
100.8,117.6,68.4
100.8,118.8,67.2
102.0,0.0,66.0
102.0,1.2,64.8
102.0,2.4,63.6
102.0,3.5999999999999996,62.4
102.0,4.8,61.2
102.0,6.0,60.0
102.0,7.199999999999999,60.0
102.0,8.4,60.0
102.0,9.6,60.0
102.0,10.799999999999999,60.0
102.0,12.0,60.0
102.0,13.2,60.0
102.0,14.399999999999999,60.0
102.0,15.6,60.0
102.0,16.8,60.0
102.0,18.0,60.0
102.0,19.2,58.8
102.0,20.4,57.6
102.0,21.599999999999998,56.4
102.0,22.8,55.2
102.0,24.0,54.0
102.0,25.2,52.8
102.0,26.4,51.6
102.0,27.599999999999998,50.4
102.0,28.799999999999997,49.2
102.0,30.0,48.0
102.0,31.2,48.0
102.0,32.4,48.0
102.0,33.6,48.0
102.0,34.8,48.0
102.0,36.0,48.0
102.0,37.199999999999996,48.0
102.0,38.4,48.0
102.0,39.6,48.0
102.0,40.8,48.0
102.0,42.0,48.0
102.0,43.199999999999996,49.2
102.0,44.4,50.4
102.0,45.6,51.6
102.0,46.8,52.8
102.0,48.0,54.0
102.0,49.199999999999996,55.2
102.0,50.4,56.4
102.0,51.6,57.6
102.0,52.8,58.8
102.0,54.0,60.0
102.0,55.199999999999996,60.0
102.0,56.4,60.0
102.0,57.599999999999994,60.0
102.0,58.8,60.0
102.0,60.0,60.0
102.0,61.199999999999996,60.0
102.0,62.4,60.0
102.0,63.599999999999994,60.0
102.0,64.8,60.0
102.0,66.0,60.0
102.0,67.2,60.0
102.0,68.39999999999999,60.0
102.0,69.6,60.0
102.0,70.8,60.0
102.0,72.0,60.0
102.0,73.2,60.0
102.0,74.39999999999999,60.0
102.0,75.6,60.0
102.0,76.8,60.0
102.0,78.0,60.0
102.0,79.2,60.0
102.0,80.39999999999999,60.0
102.0,81.6,60.0
102.0,82.8,60.0
102.0,84.0,60.0
102.0,85.2,60.0
102.0,86.39999999999999,60.0
102.0,87.6,60.0
102.0,88.8,60.0
102.0,90.0,60.0
102.0,91.2,61.2
102.0,92.39999999999999,62.4
102.0,93.6,63.6
102.0,94.8,64.8
102.0,96.0,66.0
102.0,97.2,67.2
102.0,98.39999999999999,68.4
102.0,99.6,69.6
102.0,100.8,70.8
102.0,102.0,72.0
102.0,103.2,72.0
102.0,104.39999999999999,72.0
102.0,105.6,72.0
102.0,106.8,72.0
102.0,108.0,72.0
102.0,109.2,72.0
102.0,110.39999999999999,72.0
102.0,111.6,72.0
102.0,112.8,72.0
102.0,114.0,72.0
102.0,115.19999999999999,70.8
102.0,116.39999999999999,69.6
102.0,117.6,68.4
102.0,118.8,67.2
103.2,0.0,66.0
103.2,1.2,64.8
103.2,2.4,63.6
103.2,3.5999999999999996,62.4
103.2,4.8,61.2
103.2,6.0,60.0
103.2,7.199999999999999,60.0
103.2,8.4,60.0
103.2,9.6,60.0
103.2,10.799999999999999,60.0
103.2,12.0,60.0
103.2,13.2,60.0
103.2,14.399999999999999,60.0
103.2,15.6,60.0
103.2,16.8,60.0
103.2,18.0,60.0
103.2,19.2,60.0
103.2,20.4,58.8
103.2,21.599999999999998,57.6
103.2,22.8,56.4
103.2,24.0,55.2
103.2,25.2,54.0
103.2,26.4,52.8
103.2,27.599999999999998,51.6
103.2,28.799999999999997,50.4
103.2,30.0,49.2
103.2,31.2,48.0
103.2,32.4,48.0
103.2,33.6,48.0
103.2,34.8,48.0
103.2,36.0,48.0
103.2,37.199999999999996,48.0
103.2,38.4,48.0
103.2,39.6,48.0
103.2,40.8,48.0
103.2,42.0,48.0
103.2,43.199999999999996,48.0
103.2,44.4,49.2
103.2,45.6,50.4
103.2,46.8,51.6
103.2,48.0,52.8
103.2,49.199999999999996,54.0
103.2,50.4,55.2
103.2,51.6,56.4
103.2,52.8,57.6
103.2,54.0,58.8
103.2,55.199999999999996,60.0
103.2,56.4,60.0
103.2,57.599999999999994,60.0
103.2,58.8,60.0
103.2,60.0,60.0
103.2,61.199999999999996,60.0
103.2,62.4,60.0
103.2,63.599999999999994,60.0
103.2,64.8,60.0
103.2,66.0,60.0
103.2,67.2,60.0
103.2,68.39999999999999,60.0
103.2,69.6,60.0
103.2,70.8,60.0
103.2,72.0,60.0
103.2,73.2,60.0
103.2,74.39999999999999,60.0
103.2,75.6,60.0
103.2,76.8,60.0
103.2,78.0,60.0
103.2,79.2,60.0
103.2,80.39999999999999,60.0
103.2,81.6,60.0
103.2,82.8,60.0
103.2,84.0,60.0
103.2,85.2,60.0
103.2,86.39999999999999,60.0
103.2,87.6,60.0
103.2,88.8,60.0
103.2,90.0,60.0
103.2,91.2,61.2
103.2,92.39999999999999,62.4
103.2,93.6,63.6
103.2,94.8,64.8
103.2,96.0,66.0
103.2,97.2,67.2
103.2,98.39999999999999,68.4
103.2,99.6,69.6
103.2,100.8,70.8
103.2,102.0,72.0
103.2,103.2,72.0
103.2,104.39999999999999,72.0
103.2,105.6,72.0
103.2,106.8,72.0
103.2,108.0,72.0
103.2,109.2,72.0
103.2,110.39999999999999,72.0
103.2,111.6,72.0
103.2,112.8,72.0
103.2,114.0,72.0
103.2,115.19999999999999,70.8
103.2,116.39999999999999,69.6
103.2,117.6,68.4
103.2,118.8,67.2
104.39999999999999,0.0,66.0
104.39999999999999,1.2,64.8
104.39999999999999,2.4,63.6
104.39999999999999,3.5999999999999996,62.4
104.39999999999999,4.8,61.2
104.39999999999999,6.0,60.0
104.39999999999999,7.199999999999999,60.0
104.39999999999999,8.4,60.0
104.39999999999999,9.6,60.0
104.39999999999999,10.799999999999999,60.0
104.39999999999999,12.0,60.0
104.39999999999999,13.2,60.0
104.39999999999999,14.399999999999999,60.0
104.39999999999999,15.6,60.0
104.39999999999999,16.8,60.0
104.39999999999999,18.0,60.0
104.39999999999999,19.2,60.0
104.39999999999999,20.4,60.0
104.39999999999999,21.599999999999998,58.8
104.39999999999999,22.8,57.6
104.39999999999999,24.0,56.4
104.39999999999999,25.2,55.2
104.39999999999999,26.4,54.0
104.39999999999999,27.599999999999998,52.8
104.39999999999999,28.799999999999997,51.6
104.39999999999999,30.0,50.4
104.39999999999999,31.2,49.2
104.39999999999999,32.4,48.0
104.39999999999999,33.6,48.0
104.39999999999999,34.8,48.0
104.39999999999999,36.0,48.0
104.39999999999999,37.199999999999996,48.0
104.39999999999999,38.4,48.0
104.39999999999999,39.6,48.0
104.39999999999999,40.8,48.0
104.39999999999999,42.0,48.0
104.39999999999999,43.199999999999996,48.0
104.39999999999999,44.4,48.0
104.39999999999999,45.6,49.2
104.39999999999999,46.8,50.4
104.39999999999999,48.0,51.6
104.39999999999999,49.199999999999996,52.8
104.39999999999999,50.4,54.0
104.39999999999999,51.6,55.2
104.39999999999999,52.8,56.4
104.39999999999999,54.0,57.6
104.39999999999999,55.199999999999996,58.8
104.39999999999999,56.4,60.0
104.39999999999999,57.599999999999994,60.0
104.39999999999999,58.8,60.0
104.39999999999999,60.0,60.0
104.39999999999999,61.199999999999996,60.0
104.39999999999999,62.4,60.0
104.39999999999999,63.599999999999994,60.0
104.39999999999999,64.8,60.0
104.39999999999999,66.0,60.0
104.39999999999999,67.2,60.0
104.39999999999999,68.39999999999999,60.0
104.39999999999999,69.6,60.0
104.39999999999999,70.8,60.0
104.39999999999999,72.0,60.0
104.39999999999999,73.2,60.0
104.39999999999999,74.39999999999999,60.0
104.39999999999999,75.6,60.0
104.39999999999999,76.8,60.0
104.39999999999999,78.0,60.0
104.39999999999999,79.2,60.0
104.39999999999999,80.39999999999999,60.0
104.39999999999999,81.6,60.0
104.39999999999999,82.8,60.0
104.39999999999999,84.0,60.0
104.39999999999999,85.2,60.0
104.39999999999999,86.39999999999999,60.0
104.39999999999999,87.6,60.0
104.39999999999999,88.8,60.0
104.39999999999999,90.0,60.0
104.39999999999999,91.2,61.2
104.39999999999999,92.39999999999999,62.4
104.39999999999999,93.6,63.6
104.39999999999999,94.8,64.8
104.39999999999999,96.0,66.0
104.39999999999999,97.2,67.2
104.39999999999999,98.39999999999999,68.4
104.39999999999999,99.6,69.6
104.39999999999999,100.8,70.8
104.39999999999999,102.0,72.0
104.39999999999999,103.2,72.0
104.39999999999999,104.39999999999999,72.0
104.39999999999999,105.6,72.0
104.39999999999999,106.8,72.0
104.39999999999999,108.0,72.0
104.39999999999999,109.2,72.0
104.39999999999999,110.39999999999999,72.0
104.39999999999999,111.6,72.0
104.39999999999999,112.8,72.0
104.39999999999999,114.0,72.0
104.39999999999999,115.19999999999999,70.8
104.39999999999999,116.39999999999999,69.6
104.39999999999999,117.6,68.4
104.39999999999999,118.8,67.2
105.6,0.0,66.0
105.6,1.2,64.8
105.6,2.4,63.6
105.6,3.5999999999999996,62.4
105.6,4.8,61.2
105.6,6.0,60.0
105.6,7.199999999999999,60.0
105.6,8.4,60.0
105.6,9.6,60.0
105.6,10.799999999999999,60.0
105.6,12.0,60.0
105.6,13.2,60.0
105.6,14.399999999999999,60.0
105.6,15.6,60.0
105.6,16.8,60.0
105.6,18.0,60.0
105.6,19.2,60.0
105.6,20.4,60.0
105.6,21.599999999999998,60.0
105.6,22.8,58.8
105.6,24.0,57.6
105.6,25.2,56.4
105.6,26.4,55.2
105.6,27.599999999999998,54.0
105.6,28.799999999999997,52.8
105.6,30.0,51.6
105.6,31.2,50.4
105.6,32.4,49.2
105.6,33.6,48.0
105.6,34.8,48.0
105.6,36.0,48.0
105.6,37.199999999999996,48.0
105.6,38.4,48.0
105.6,39.6,48.0
105.6,40.8,48.0
105.6,42.0,48.0
105.6,43.199999999999996,48.0
105.6,44.4,48.0
105.6,45.6,48.0
105.6,46.8,49.2
105.6,48.0,50.4
105.6,49.199999999999996,51.6
105.6,50.4,52.8
105.6,51.6,54.0
105.6,52.8,55.2
105.6,54.0,56.4
105.6,55.199999999999996,57.6
105.6,56.4,58.8
