路線番号,系統速度,"link(0,1)","link(1,2)","link(2,3)","link(0,2)","link(1,3)","link(0,3)","Λ(0,1)","Λ(1,2)","Λ(2,3)","Λ(0,2)","Λ(1,3)","Λ(0,3)",d01,d12,d23,d02,d13,d03,S(Λ),S(Λclose),S(Λfar),x0opt,x1opt,x2opt,x3opt,d0opt(s/veh),d1opt(s/veh),d2opt(s/veh),d3opt(s/veh),dopt(s/veh),FTT(s/veh),TTT(s/veh),d0_stop(s/veh),d1_stop(s/veh),d2_stop(s/veh),d3_stop(s/veh),d_stop_total(s/veh),Nveh_total_eval,d0_F(s/veh),d1_F(s/veh),d2_F(s/veh),d3_F(s/veh),d0_B(s/veh),d1_B(s/veh),d2_B(s/veh),d3_B(s/veh),d_total_F_stop(s/veh),d_total_B_stop(s/veh),d_total_bi_stop(s/veh),d_total_F_TT(s/veh),d_total_B_TT(s/veh),d_total_bi_TT(s/veh),d0_bi(s/veh),d1_bi(s/veh),d2_bi(s/veh),d3_bi(s/veh),dist_km,dopt_sec_per_km,base_50_sec_per_km,norm_delay_by50
321,47.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1315789473684211,0.2631578947368421,0.1315789473684211,0.39473684210526316,0.39473684210526316,0.5263157894736843,0.0815789473684211,0.08684210526315789,0.031578947368421095,0.0052631578947368585,0.05526315789473685,0.026315789473684292,0.08571840776264392,0.1232635624066355,0.06143482910488821,0,106.8,43.2,58.8,0,0,0,0,23.99999999999952,63.15789473684211,87.15789473684163,1.726315789473707,19.39378393351802,15.67874792243768,0.126315789473684,36.92516343490309,180,0,13.59157894736846,16.21894736842102,0.1894736842104369,2.589473684209952,10.97684210526325,4.433684210526149,0,29.99999999999992,17.99999999999935,23.99999999999964,29.99999999999997,17.99999999999933,23.99999999999965,1.294736842104976,12.28421052631586,10.32631578947358,0.09473684210521847,0.8333333333333334,28.79999999999942,28.799999999999507,0.999999999999997
321,45.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1388888888888889,0.2777777777777778,0.1388888888888889,0.4166666666666667,0.4166666666666667,0.5555555555555556,0.08888888888888889,0.07222222222222219,0.03888888888888889,0.0,0.033333333333333326,0.05555555555555558,0.10482201257840673,0.12095300587265133,0.06478835438717002,0,2.4,49.2,64.8,0,0,0,0,23.99999999999947,66.66666666666667,90.66666666666615,14.51111111111111,16.30093827160494,5.498123456790126,0.7111111111111038,37.02128395061727,180,0,1.813333333333382,1.919999999999952,1.066666666666667,19.06666666666626,19.1733333333334,4.960000000000016,0,4.8,43.19999999999968,23.99999999999984,4.799999999999841,43.19999999999912,23.99999999999948,9.53333333333313,10.49333333333339,3.439999999999984,0.5333333333333333,0.8333333333333334,28.799999999999365,28.799999999999507,0.9999999999999951
321,42.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1470588235294118,0.2941176470588235,0.1470588235294118,0.4411764705882353,0.4411764705882353,0.5882352941176471,0.0970588235294118,0.055882352941176494,0.04705882352941179,0.0,0.00882352941176473,0.08823529411764708,0.13117119482928097,0.1214816260474317,0.08867537312753729,0,2.4,61.2,76.8,0,0,0,0,23.9999999999995,70.58823529411765,94.58823529411714,16.38823529411764,6.566602076124563,14.2410519031142,1.364705882352931,38.56059515570934,180,0,2.597647058823592,12.15529411764712,2.047058823529369,20.04705882352872,5.604705882352977,5.548235294117654,0,16.80000000000008,31.19999999999935,23.99999999999972,16.79999999999991,31.19999999999911,23.99999999999951,10.02352941176436,4.101176470588284,8.851764705882387,1.023529411764684,0.8333333333333334,28.799999999999397,28.799999999999507,0.9999999999999962
321,40.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.15625,0.3125000000000001,0.15625,0.4687500000000001,0.4687500000000001,0.6250000000000001,0.10625,0.03749999999999987,0.056249999999999994,0.0,0.0,0.1250000000000001,0.16405505935508366,0.12593401049756173,0.1250000000000001,0,4.8,55.2,62.4,0,0,0,0,23.99999999999959,75.0,98.9999999999996,19.30000000000002,8.385562500000015,1.904874999999998,9.475000000000012,39.06543750000004,180,0,1.560000000000016,1.289999999999984,11.55,23.54999999999968,8.879999999999967,1.169999999999871,0,14.4,33.59999999999951,23.99999999999975,14.40000000000001,33.59999999999951,23.99999999999976,11.77499999999984,5.219999999999992,1.229999999999927,5.775,0.8333333333333334,28.799999999999507,28.799999999999507,1.0
321,37.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1666666666666667,0.3333333333333334,0.1666666666666667,0.5000000000000001,0.5000000000000001,0.6666666666666667,0.11666666666666671,0.016666666666666552,0.06666666666666671,0.0,0.0,0.16666666666666674,0.2034425935955618,0.13540064007726604,0.16666666666666674,0,2.4,55.2,64.8,0,0,0,0,23.99999999999962,80.00000000000001,103.9999999999996,18.13333333333336,7.783111111111124,4.279111111111117,8.533333333333328,38.72888888888892,180,0,4.480000000000048,1.920000000000113,10.39999999999968,22.39999999999968,5.439999999999984,3.360000000000016,0,16.79999999999984,31.19999999999968,23.99999999999976,16.79999999999984,31.19999999999952,23.99999999999968,11.19999999999984,4.960000000000016,2.640000000000065,5.199999999999839,0.8333333333333334,28.799999999999542,28.799999999999507,1.0000000000000013
321,35.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1785714285714286,0.3571428571428572,0.1785714285714286,0.5357142857142858,0.5357142857142858,0.7142857142857143,0.12857142857142861,0.0,0.0785714285714286,0.0,0.0,0.2142857142857143,0.2498979383505129,0.15067873649806424,0.2142857142857143,0,0.0,54.0,56.4,0,0,0,0,25.71428571428565,85.71428571428572,111.4285714285714,18.42857142857146,6.285714285714295,1.459183673469387,16.68367346938778,42.85714285714292,180,0,7.542857142857166,1.751020408163216,20.02040816326512,22.11428571428583,0.0,0.0,0,29.3142857142855,22.11428571428583,25.71428571428567,29.31428571428569,22.11428571428561,25.71428571428565,11.05714285714292,3.771428571428583,0.875510204081608,10.01020408163256,0.8333333333333334,30.85714285714278,28.799999999999507,1.0714285714285872
321,32.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.1923076923076923,0.3846153846153846,0.1923076923076923,0.5769230769230769,0.5769230769230769,0.7692307692307693,0.1423076923076923,0.0,0.09230769230769229,0.0,0.026923076923076827,0.23076923076923073,0.27111974690118623,0.1696236697784611,0.23233443554675312,0,94.8,25.2,25.2,0,0,0,0,27.69230769230767,92.30769230769232,120.0,1.769230769230759,24.4923076923077,2.139408284023678,17.75289940828396,46.1538461538461,180,0,29.02153846153847,2.567289940828374,21.30347928994096,2.123076923077072,0.3692307692308128,0.0,0,52.89230769230781,2.492307692307885,27.69230769230785,52.8923076923077,2.492307692307705,27.6923076923077,1.061538461538536,14.69538461538464,1.283644970414187,10.65173964497048,0.8333333333333334,33.2307692307692,28.799999999999507,1.1538461538461724
321,30.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.2083333333333333,0.4166666666666667,0.2083333333333333,0.625,0.625,0.8333333333333334,0.15833333333333327,0.0,0.10833333333333328,0.025000000000000022,0.07499999999999996,0.16666666666666663,0.2298852370688953,0.1918477405536889,0.1844661968431554,0,9.6,68.39999999999999,94.8,0,0,0,0,27.99999999999984,100.0,127.9999999999998,23.286,7.366666666666635,14.11555555555556,1.651111111111135,46.41933333333333,180,0,2.720000000000032,0.4986666666666376,1.981333333333492,28.23999999999998,6.120000000000113,16.43999999999998,0,5.200000000000161,50.80000000000008,28.00000000000012,5.200000000000003,50.80000000000001,28.00000000000001,14.11999999999999,4.420000000000073,8.46933333333331,0.9906666666667459,0.8333333333333334,33.59999999999981,28.799999999999507,1.16666666666668
321,27.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.2272727272727273,0.4545454545454546,0.2272727272727273,0.6818181818181819,0.6818181818181819,0.9090909090909092,0.1772727272727273,0.0,0.1272727272727273,0.0818181818181819,0.13181818181818183,0.09090909090909083,0.19922370000737386,0.2182291615301419,0.17981854949865894,0,0.0,54.0,84.0,0,0,0,0,37.09090909090862,109.0909090909091,146.1818181818177,18.28429752066112,16.09090909090908,16.63636363636363,10.72727272727273,61.73884297520654,180,0,12.21818181818178,0.0,12.87272727272688,22.03636363636356,7.090909090908826,19.96363636363628,0,25.09090909090867,49.09090909090867,37.09090909090867,25.09090909090864,49.09090909090872,37.09090909090868,11.01818181818178,9.654545454545303,9.981818181818138,6.436363636363442,0.8333333333333334,44.50909090909034,28.799999999999507,1.545454545454552
321,25.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.25,0.5,0.25,0.75,0.75,1.0,0.2,0.0,0.15,0.15000000000000002,0.19999999999999996,0.0,0.2,0.25,0.24999999999999997,0,16.8,87.6,118.8,0,0,0,0,47.99999999999952,120.0,167.9999999999995,38.99999999999996,22.20000000000001,18.77999999999999,0.01999999999999886,79.99999999999996,180,0,0.960000000000097,0.2160000000000259,0.02399999999923037,46.79999999999984,25.6799999999998,22.31999999999995,0,1.199999999999353,94.7999999999996,47.99999999999947,1.199999999999193,94.79999999999984,47.99999999999952,23.39999999999992,13.31999999999995,11.26799999999999,0.01199999999961518,0.8333333333333334,57.59999999999942,28.799999999999507,2.000000000000014
321,22.5,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.2777777777777778,0.5555555555555556,0.2777777777777778,0.8333333333333334,0.8333333333333334,1.111111111111111,0.17222222222222222,0.0,0.12222222222222223,0.06666666666666665,0.11666666666666659,0.11111111111111094,0.20495407495218565,0.21118419787498013,0.17435949807194667,0,9.6,91.2,4.8,0,0,0,0,41.33333333333316,133.3333333333333,174.6666666666665,29.09925925925923,13.70074074074074,25.4733827160494,0.1864691358024596,68.45985185185184,180,0,9.386666666666619,5.279999999999967,0.266666666666505,34.91911111111128,7.054222222222274,25.75999999999993,0,14.93333333333309,67.73333333333349,41.33333333333329,14.9333333333332,67.73333333333318,41.33333333333319,17.45955555555564,8.220444444444446,15.51999999999995,0.1333333333332525,0.8333333333333334,49.59999999999979,28.799999999999507,1.7222222222222443
321,20.0,208.3333333333333,250,208.3333333333333,458.33333333333326,458.33333333333326,833.3333333333334,0.3125000000000001,0.6250000000000001,0.3125000000000001,0.9375000000000002,0.9375000000000002,1.25,0.1374999999999999,0.0,0.08749999999999991,0.0,0.012499999999999734,0.25,0.2853178052628331,0.16298006013006608,0.25031230493125983,0,32.4,88.8,30.0,0,0,0,0,30.0,150.0,180.0,32.25000000000001,0.0,17.75,0.0,50.00000000000001,180,0,0.0,0.0,0.0,38.7,0.0,21.3,0,0.0,60.0,30.0,0.0,60.0,30.0,19.35,0.0,10.65,0.0,0.8333333333333334,36.0,28.799999999999507,1.2500000000000213
322,50.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.175,0.25,0.175,0.425,0.425,0.6000000000000001,0.12499999999999999,0.09999999999999998,0.07499999999999998,0.0,0.025000000000000022,0.10000000000000009,0.16007810593582128,0.17677669529663687,0.1030776406404416,0,4.8,37.2,62.4,0,0,0,0,35.99999999999952,72.0,107.9999999999995,17.46400000000001,22.47700000000003,11.24,5.06,56.24100000000004,180,0,3.360000000000016,0.1680000000000291,6.071999999999227,23.87999999999973,25.20000000000008,13.32000000000003,0,9.599999999999273,62.39999999999984,35.99999999999955,9.599999999999199,62.39999999999984,35.99999999999952,11.93999999999986,14.28000000000005,6.744000000000031,3.035999999999614,1.0,35.99999999999952,35.99999999999952,1.0
322,47.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.1842105263157895,0.2631578947368421,0.1842105263157895,0.4473684210526316,0.4473684210526316,0.6315789473684211,0.1342105263157895,0.08684210526315789,0.08421052631578949,0.0,0.0026315789473684292,0.13157894736842113,0.18795075090178,0.18068046203970395,0.13160526052684204,0,4.8,54.0,74.39999999999999,0,0,0,0,36.63157894736779,75.78947368421053,112.4210526315783,19.88421052631577,20.63504709141273,14.01502493074789,1.136842105263146,55.67112465373953,180,0,4.244210526315712,6.682105263157912,1.705263157894822,26.90526315789458,22.62315789473675,11.1031578947368,0,12.63157894736844,60.63157894736813,36.63157894736828,12.63157894736811,60.63157894736746,36.63157894736779,13.45263157894729,13.43368421052623,8.892631578947354,0.8526315789474109,1.0,36.63157894736779,35.99999999999952,1.017543859649119
322,45.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.1944444444444444,0.2777777777777778,0.1944444444444444,0.4722222222222222,0.4722222222222222,0.6666666666666666,0.14444444444444438,0.07222222222222219,0.09444444444444439,0.0,0.0,0.16666666666666663,0.22054925823643556,0.18708286933869697,0.16666666666666663,0,1.2,52.8,61.2,0,0,0,0,37.33333333333297,80.0,117.333333333333,19.15555555555555,17.43279012345678,9.909728395061748,11.40000000000003,57.8980740740741,180,0,8.106666666666651,8.29333333333343,14.93333333333317,24.53333333333301,14.15999999999994,4.640000000000065,0,31.33333333333326,43.33333333333302,37.33333333333314,31.33333333333309,43.33333333333302,37.33333333333305,12.26666666666651,11.13333333333329,6.466666666666748,7.466666666666586,1.0,37.33333333333297,35.99999999999952,1.037037037037041
322,42.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.2058823529411765,0.2941176470588235,0.2058823529411765,0.5,0.5,0.7058823529411764,0.15588235294117647,0.055882352941176494,0.10588235294117648,0.0,0.0,0.2058823529411764,0.25823797399118636,0.19655334643063085,0.2058823529411764,0,97.2,12.0,13.2,0,0,0,0,37.2,84.70588235294117,121.9058823529412,1.270588235294113,43.03529411764709,0.9529411764705913,16.74117647058823,62.00000000000002,180,0,28.40470588235298,0.0,20.08941176470592,1.524705882352929,23.23764705882366,1.143529411764757,0,48.4941176470589,25.90588235294134,37.20000000000012,48.49411764705881,25.90588235294119,37.2,0.7623529411764645,25.82117647058832,0.5717647058823786,10.04470588235296,1.0,37.2,35.99999999999952,1.0333333333333472
322,40.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.21875,0.3125000000000001,0.21875,0.5312500000000001,0.5312500000000001,0.7500000000000001,0.16875,0.03749999999999987,0.11875,0.0,0.0,0.2499999999999999,0.30162321280034127,0.20972452169453146,0.2499999999999999,0,4.8,55.2,76.8,0,0,0,0,38.99999999999959,90.0,128.9999999999996,24.52500000000004,20.18662500000002,14.12362500000002,3.725000000000003,62.56025000000009,180,0,7.560000000000016,2.789999999999984,4.64999999999992,31.04999999999944,17.64000000000006,14.30999999999985,0,14.99999999999992,62.99999999999935,38.99999999999964,14.99999999999991,62.99999999999926,38.99999999999959,15.52499999999972,12.60000000000004,8.549999999999919,2.32499999999996,1.0,38.99999999999959,35.99999999999952,1.0833333333333364
322,37.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.2333333333333333,0.3333333333333334,0.2333333333333333,0.5666666666666668,0.5666666666666668,0.8,0.1833333333333333,0.016666666666666552,0.1333333333333333,0.0,0.01666666666666672,0.19999999999999996,0.2713136766016617,0.22730302828309754,0.20069324297987154,0,8.4,61.2,58.8,0,0,0,0,39.9999999999995,96.00000000000001,135.9999999999995,30.06666666666669,8.007111111111126,2.616888888888895,25.19999999999999,65.8906666666667,180,0,6.080000000000049,2.320000000000032,30.39999999999992,36.39999999999919,3.840000000000065,0.9599999999999353,0,38.8,41.19999999999919,39.99999999999959,38.79999999999983,41.19999999999918,39.9999999999995,18.19999999999959,4.960000000000057,1.639999999999984,15.19999999999996,1.0,39.9999999999995,35.99999999999952,1.1111111111111123
322,35.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.25,0.3571428571428572,0.25,0.6071428571428572,0.6071428571428572,0.8571428571428572,0.2,0.0,0.15,0.0071428571428572285,0.05714285714285716,0.1428571428571428,0.2457807219155036,0.25,0.15402756180605584,0,2.4,61.2,88.8,0,0,0,0,41.1428571428567,102.8571428571429,143.9999999999995,24.48571428571431,18.96,22.19942857142858,1.600000000000003,67.24514285714288,180,0,12.48000000000005,7.062857142857198,2.399999999999838,29.91085714285647,10.27199999999995,20.15999999999994,0,21.94285714285709,60.34285714285636,41.14285714285673,21.94285714285698,60.34285714285642,41.1428571428567,14.95542857142823,11.376,13.61142857142857,1.199999999999919,1.0,41.1428571428567,35.99999999999952,1.142857142857146
322,32.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.2692307692307693,0.3846153846153846,0.2692307692307693,0.6538461538461539,0.6538461538461539,0.9230769230769232,0.18076923076923074,0.0,0.13076923076923075,0.05384615384615388,0.10384615384615381,0.07692307692307676,0.19645527367880197,0.22311007711189498,0.14000211325539447,0,106.8,36.0,30.0,0,0,0,0,42.46153846153781,110.7692307692308,153.2307692307686,15.81538461538462,23.54260355029585,2.571479289940835,27.75902958579881,69.68849704142012,180,0,26.80615384615384,1.701159763313626,34.35422485207059,19.10769230769147,1.569230769230732,1.384615384615285,0,62.86153846153805,22.06153846153749,42.46153846153777,62.86153846153798,22.06153846153765,42.46153846153781,9.553846153845734,14.18769230769228,1.542887573964456,17.17711242603529,1.0,42.46153846153781,35.99999999999952,1.1794871794871773
322,30.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.2916666666666667,0.4166666666666667,0.2916666666666667,0.7083333333333334,0.7083333333333334,1.0,0.15833333333333333,0.0,0.10833333333333334,0.10833333333333339,0.15833333333333333,0.0,0.15833333333333333,0.19184774055368897,0.191847740553689,0,27.6,85.2,76.8,0,0,0,0,45.99999999999972,120.0,165.9999999999997,38.171,0.4477777777777743,1.466666666666657,36.16666666666666,76.25211111111109,180,0,0.0,0.2,43.39999999999992,46.30266666666624,0.5373333333333398,1.559999999999935,0,43.59999999999992,48.39999999999952,45.99999999999972,43.59999999999991,48.39999999999952,45.99999999999972,23.15133333333312,0.2686666666666699,0.8799999999999676,21.69999999999996,1.0,45.99999999999972,35.99999999999952,1.2777777777777872
322,27.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.3181818181818182,0.4545454545454546,0.3181818181818182,0.7727272727272727,0.7727272727272727,1.090909090909091,0.13181818181818183,0.0,0.08181818181818185,0.12727272727272732,0.17727272727272725,0.09090909090909105,0.1601264995800777,0.15514589241705468,0.23640733861719723,0,55.2,109.2,26.4,0,0,0,0,42.54545454545405,130.9090909090909,173.454545454545,20.50856198347104,23.1090909090909,25.69090909090908,1.272727272727314,70.58128925619833,180,0,17.01818181818178,0.0,1.527272727272713,25.00363636363577,10.71272727272719,30.82909090909088,0,18.54545454545449,66.54545454545385,42.54545454545417,18.5454545454545,66.5454545454536,42.54545454545405,12.50181818181789,13.86545454545449,15.41454545454544,0.7636363636363563,1.0,42.54545454545405,35.99999999999952,1.1818181818181839
322,25.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.35,0.5,0.35,0.85,0.85,1.2,0.10000000000000003,0.0,0.050000000000000044,0.050000000000000044,0.09999999999999998,0.19999999999999996,0.22360679774997894,0.11180339887498954,0.22912878474779194,0,78.0,1.2,64.8,0,0,0,0,35.9999999999998,144.0,179.9999999999998,0.0,43.99999999999999,12.0,3.99999999999999,59.99999999999998,180,0,36.0,0.0,4.8,0.0,16.80000000000008,14.39999999999992,0,40.8,31.2,36.0,40.80000000000001,31.19999999999959,35.9999999999998,0.0,26.40000000000004,7.199999999999959,2.4,1.0,35.9999999999998,35.99999999999952,1.000000000000008
322,22.5,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.3888888888888889,0.5555555555555556,0.3888888888888889,0.9444444444444444,0.9444444444444444,1.333333333333333,0.061111111111111116,0.0,0.011111111111111127,0.0,0.005555555555555536,0.16666666666666696,0.1775171700963387,0.06211299937499417,0.16675923355337402,0,34.8,90.0,40.8,0,0,0,0,20.0,160.0,180.0,30.55555555555556,0.0,2.111111111111109,0.6666666666666572,33.33333333333333,180,0,0.0,0.0,0.8,36.66666666666666,0.0,2.533333333333333,0,0.8,39.2,20.0,0.8000000000000114,39.19999999999999,20.0,18.33333333333333,0.0,1.266666666666667,0.4,1.0,20.0,35.99999999999952,0.555555555555563
322,20.0,291.6666666666667,250,291.6666666666667,541.6666666666667,541.6666666666667,1000.0,0.4375000000000001,0.6250000000000001,0.4375000000000001,1.0625000000000002,1.0625000000000002,1.5,0.0124999999999999,0.0,0.0,0.0,0.01250000000000022,0.0,0.0124999999999999,0.0124999999999999,0.01250000000000022,0,52.8,102.0,57.59999999999999,0,0,0,0,2.999999999999716,180.0,182.9999999999997,2.250249999999999,0.4500000000000153,0.8999999999999914,1.349999999999986,4.950249999999991,180,0,0.3,1.079999999999968,1.61999999999979,2.760000000000178,0.2399999999999838,0.0,0,2.999999999999758,3.000000000000162,2.99999999999996,2.999999999999602,2.999999999999829,2.999999999999716,1.380000000000089,0.2699999999999919,0.5399999999999838,0.8099999999998949,1.0,2.999999999999716,35.99999999999952,0.08333333333332656
323,50.0,375.0,250,375.0,625.0,625.0,1166.666666666667,0.225,0.25,0.225,0.475,0.475,0.7,0.175,0.09999999999999998,0.125,0.0,0.0,0.19999999999999996,0.2657536453183662,0.23717082451262844,0.19999999999999996,0,8.4,85.2,106.8,0,0,0,0,42.59999999999964,84.0,126.5999999999996,24.19000000000002,8.909999999999995,33.21499999999999,4.507000000000017,70.82200000000002,180,0,5.280000000000048,25.09799999999984,5.622000000000197,29.02799999999932,5.412000000000019,14.75999999999994,0,36.00000000000008,49.19999999999927,42.59999999999967,36.0,49.19999999999928,42.59999999999964,14.51399999999966,5.346000000000034,19.92899999999988,2.811000000000099,1.166666666666667,36.51428571428539,36.51428571428539,1.0
323,47.5,375.0,250,375.0,625.0,625.0,1166.666666666667,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.5,0.5,0.736842105263158,0.18684210526315792,0.08684210526315789,0.1368421052631579,0.0,0.0,0.23684210526315796,0.3016689495534033,0.24734042394756173,0.23684210526315796,0,7.199999999999999,84.0,103.2,0,0,0,0,40.79999999999986,88.42105263157895,129.2210526315788,24.3157894736842,10.33684210526315,28.73684210526317,4.610526315789471,67.99999999999999,180,0,7.376842105263091,20.31157894736841,5.532631578947378,29.17894736842103,5.027368421052556,14.17263157894736,0,33.22105263157889,48.37894736842095,40.79999999999992,33.22105263157866,48.37894736842107,40.79999999999986,14.58947368421052,6.202105263157824,17.24210526315789,2.766315789473689,1.166666666666667,34.97142857142845,36.51428571428539,0.9577464788732445
323,45.0,375.0,250,375.0,625.0,625.0,1166.666666666667,0.25,0.2777777777777778,0.25,0.5277777777777778,0.5277777777777778,0.7777777777777778,0.2,0.07222222222222219,0.15,0.0,0.0,0.2222222222222222,0.29896942326830467,0.260223076191786,0.2222222222222222,0,2.4,79.2,99.6,0,0,0,0,45.33333333333324,93.33333333333334,138.6666666666666,21.67397530864198,16.22222222222226,31.06355555555555,5.111308641975297,74.07106172839508,180,0,12.48000000000005,22.63999999999998,6.613333333333301,26.10666666666657,6.986666666666699,15.83999999999998,0,41.73333333333333,48.93333333333325,45.33333333333329,41.73333333333323,48.93333333333325,45.33333333333324,13.05333333333328,9.733333333333373,19.23999999999998,3.306666666666651,1.166666666666667,38.85714285714277,36.51428571428539,1.0641627543036063
323,42.5,375.0,250,375.0,625.0,625.0,1166.666666666667,0.2647058823529412,0.2941176470588235,0.2647058823529412,0.5588235294117647,0.5588235294117647,0.8235294117647058,0.18529411764705883,0.055882352941176494,0.13529411764705884,0.0,0.008823529411764675,0.17647058823529416,0.2558823529411765,0.23613819190198881,0.17669103877500697,0,94.8,6.0,14.4,0,0,0,0,50.82352941176426,98.82352941176471,149.647058823529,4.360276816608998,50.39624913494809,8.082352941176463,19.85760553633217,82.6964844290657,180,0,35.97176470588238,0.0,24.45176470588227,5.463529411764224,26.06117647058822,9.698823529411715,0,60.42352941176465,41.22352941176416,50.8235294117644,60.42352941176425,41.22352941176426,50.82352941176426,2.731764705882112,31.0164705882353,4.849411764705858,12.22588235294113,1.166666666666667,43.563025210083644,36.51428571428539,1.1930405965202981
323,40.0,375.0,250,375.0,625.0,625.0,1166.666666666667,0.28125,0.3125000000000001,0.28125,0.5937500000000001,0.5937500000000001,0.875,0.16875,0.03749999999999987,0.11875000000000002,0.0,0.04375000000000007,0.125,0.21000372020514305,0.20972452169453146,0.13243512562760684,0,4.8,55.2,88.8,0,0,0,0,53.99999999999952,105.0,158.9999999999995,31.48675,32.12537499999998,25.14237500000001,0.1000000000000038,88.8545,180,0,13.56000000000002,4.289999999999984,0.1499999999998383,38.54999999999951,25.4399999999999,26.00999999999977,0,17.99999999999984,89.99999999999919,53.99999999999952,17.99999999999984,89.9999999999992,53.99999999999952,19.27499999999976,19.49999999999996,15.14999999999988,0.07499999999991916,1.166666666666667,46.28571428571386,36.51428571428539,1.2676056338028163
323,37.5,375.0,250,375.0,625.0,625.0,1166.666666666667,0.3,0.3333333333333334,0.3,0.6333333333333334,0.6333333333333334,0.9333333333333333,0.15000000000000002,0.016666666666666552,0.10000000000000003,0.03333333333333344,0.08333333333333337,0.06666666666666665,0.1641476300299351,0.18104634152000362,0.11180339887498954,0,37.2,16.8,97.2,0,0,0,0,51.99999999999967,112.0,163.9999999999997,29.16044444444444,6.066666666666669,21.20000000000001,27.79600000000003,84.22311111111114,180,0,1.2,21.8399999999999,34.96000000000018,36.31999999999955,6.080000000000049,3.6,0,58.00000000000009,45.99999999999959,51.99999999999984,58.0,45.99999999999952,51.99999999999976,18.15999999999977,3.640000000000025,12.71999999999995,17.48000000000009,1.166666666666667,44.57142857142828,36.51428571428539,1.220657276995308
323,35.0,375.0,250,375.0,625.0,625.0,1166.666666666667,0.3214285714285714,0.3571428571428572,0.3214285714285714,0.6785714285714286,0.6785714285714286,1.0,0.12857142857142861,0.0,0.07857142857142863,0.07857142857142863,0.12857142857142856,0.0,0.12857142857142861,0.15067873649806426,0.1506787364980642,0,43.2,50.4,115.2,0,0,0,0,49.7142857142854,120.0,169.7142857142854,26.60130612244899,29.22857142857144,19.68571428571428,5.443591836734708,80.95918367346941,180,0,4.628571428571498,6.994285714285797,6.891428571428534,33.83999999999974,30.44571428571419,16.62857142857134,0,18.51428571428583,80.91428571428526,49.71428571428554,18.51428571428556,80.91428571428523,49.7142857142854,16.91999999999987,17.53714285714284,11.81142857142857,3.445714285714267,1.166666666666667,42.6122448979589,36.51428571428539,1.1670020120724371
323,32.5,375.0,250,375.0,625.0,625.0,1166.666666666667,0.3461538461538462,0.3846153846153846,0.3461538461538462,0.7307692307692308,0.7307692307692308,1.076923076923077,0.10384615384615381,0.0,0.05384615384615382,0.13076923076923086,0.1807692307692308,0.0769230769230771,0.1292330585877804,0.11697620250573496,0.23599844548680698,0,43.2,46.8,115.2,0,0,0,0,47.07692307692274,129.2307692307693,176.307692307692,24.23947928994081,26.55384615384616,17.66153846153846,8.239786982248493,76.69465088757393,180,0,1.661538461538536,11.13230769230755,10.28307692307709,30.81230769230703,30.20307692307712,10.06153846153846,0,23.07692307692317,71.0769230769226,47.07692307692288,23.07692307692295,71.07692307692253,47.07692307692274,15.40615384615351,15.93230769230783,10.596923076923,5.141538461538544,1.166666666666667,40.35164835164805,36.51428571428539,1.1050920910075854
